id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
807b92a6-b5e8-460e-9635-66a0ad8a7cb3,1779,1,40,,86,Regular Play,Turkey,Kaan Ayhan,Center Defensive Midfield,1.279219,3788765,12293,,,,Complete,30311,İrfan Can Kahveci,Low Pass,Right Foot,45.468178,60.38719,51.8,69.0
18c73095-9d36-4b34-a7de-c7ebbbe73c7a,1782,1,40,,86,Regular Play,Turkey,İrfan Can Kahveci,Left Center Midfield,0.874027,3788765,30311,,,,Incomplete,12293,Kaan Ayhan,Low Pass,Left Foot,52.46645,74.110535,57.2,58.8
b36088fd-8efd-4c60-9d75-73acac2ab33b,1785,1,40,Recovery,86,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.766443,3788765,6983,True,,,Incomplete,5548,Steven Zuber,Ground Pass,Right Foot,62.886776,17.506176,64.6,27.8
6289d6de-5adf-49a2-91db-cc3fbe30c9c4,1788,1,40,Interception,86,Regular Play,Turkey,Cengiz Ünder,Right Midfield,0.990276,3788765,6971,,,,Complete,11088,Ozan Tufan,Ground Pass,Left Foot,55.27191,52.7917,48.0,38.2
69f95d82-fbd7-4a40-b95c-555ecce04eea,1792,1,40,,86,Regular Play,Turkey,Ozan Tufan,Right Center Midfield,0.882723,3788765,11088,,,,Complete,23558,Merih Demiral,Ground Pass,Right Foot,48.385025,43.51677,36.4,40.1
49292fa1-218c-4ccf-90f1-ca6538b34b70,1795,1,40,,86,Regular Play,Turkey,Merih Demiral,Right Center Back,1.657298,3788765,23558,,,,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,36.95526,47.65379,39.6,20.5
6ad03c68-b17a-4f45-b3cd-d6db6ab96afd,1798,1,40,,86,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,1.12867,3788765,8963,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,48.369743,27.525951,62.1,13.2
781ec0ea-16d1-40d4-ac2b-3174d58d3dfa,1801,1,40,,86,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,0.628165,3788765,7039,,,,Complete,12293,Kaan Ayhan,Ground Pass,Right Foot,76.24192,22.719194,72.1,21.8
50627e8b-1851-4250-be30-b07fd1c90de2,1804,1,40,,86,Regular Play,Turkey,Kaan Ayhan,Center Defensive Midfield,1.260122,3788765,12293,,,,Complete,10826,Mert Müldür,Ground Pass,Right Foot,75.14258,25.219082,91.0,2.9
c7858803-a437-4c77-8c91-7ca7cfe01913,1807,1,40,,86,Regular Play,Turkey,Mert Müldür,Left Back,0.505211,3788765,10826,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,93.07542,6.1236386,88.0,5.9
b45b2164-90a1-46b2-9bff-0675ad4a0a14,1810,1,40,,86,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,1.397836,3788765,7039,,,,Complete,11088,Ozan Tufan,Ground Pass,Right Foot,88.0,5.9,71.5,19.2
cacc5d20-bbdc-4bc9-99e5-6a61ce4b4f1e,1813,1,40,,86,Regular Play,Turkey,Ozan Tufan,Right Center Midfield,0.75971,3788765,11088,,,,Complete,6971,Cengiz Ünder,Ground Pass,Right Foot,75.87387,29.558167,83.5,37.2
b31ea535-af04-4520-89c2-ef3ae54d6b15,1817,1,40,,86,Regular Play,Turkey,Cengiz Ünder,Right Midfield,1.505499,3788765,6971,True,,,Complete,23558,Merih Demiral,Ground Pass,Left Foot,84.40179,41.48653,69.2,46.1
23153043-281c-4e0b-bc5b-99bb1cf34548,1820,1,41,,86,Regular Play,Turkey,Merih Demiral,Right Center Back,1.145263,3788765,23558,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Left Foot,68.20082,46.679096,73.0,59.0
58fafcf7-6ff4-4b22-a537-42ee94ac4c41,1824,1,41,,86,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,1.013517,3788765,10349,True,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,76.37109,64.1288,86.3,71.6
e772f9b6-7d78-4665-bd8f-be0cb8c8c951,1827,1,41,,86,Regular Play,Turkey,İrfan Can Kahveci,Left Center Midfield,0.626244,3788765,30311,,,,Complete,6971,Cengiz Ünder,Ground Pass,Left Foot,84.80563,66.16531,89.3,56.0
d0e998e4-343c-4712-9176-92719d417653,1830,1,41,,86,Regular Play,Turkey,Cengiz Ünder,Right Midfield,0.500102,3788765,6971,,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,90.00617,59.740303,85.0,56.0
80b9ebb3-1cb6-489c-ab64-482cdf6dee0e,1834,1,41,,86,Regular Play,Turkey,İrfan Can Kahveci,Left Center Midfield,0.509988,3788765,30311,True,,,Complete,6971,Cengiz Ünder,Ground Pass,Left Foot,86.9247,57.07455,88.0,62.6
deeb7802-0729-4840-bb1d-706d472923d4,1837,1,41,,86,Regular Play,Turkey,Cengiz Ünder,Right Midfield,0.885499,3788765,6971,,,,Complete,12293,Kaan Ayhan,Ground Pass,Left Foot,87.75804,62.53237,91.0,42.3
3fd22a3c-aa77-4109-a6cf-5551a5b1b8b9,1840,1,41,,86,Regular Play,Turkey,Kaan Ayhan,Center Defensive Midfield,0.816277,3788765,12293,,,,Incomplete,,,Low Pass,Right Foot,91.515,45.490463,93.5,54.5
d45a1f27-50ef-423c-acbf-52528d79041b,1844,1,41,,87,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,1.492305,3788765,3500,True,,,Complete,6983,Remo Freuler,Ground Pass,Left Foot,24.62688,23.569744,25.1,35.2
fd58b621-da86-4142-b72e-65e608816e2e,1848,1,41,,87,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,0.776829,3788765,6983,True,,,Complete,5545,Breel-Donald Embolo,Ground Pass,Right Foot,24.67913,30.3222,33.2,39.5
91edee93-f95f-4261-ab77-b40be193ecd6,1851,1,41,,87,Regular Play,Switzerland,Breel-Donald Embolo,Left Center Forward,0.882513,3788765,5545,,,,Complete,3533,Xherdan Shaqiri,Ground Pass,Left Foot,32.72578,36.19049,35.8,26.9
f9211e0f-e0b8-4a17-bc7b-7a4df5578a6d,1861,1,41,,88,Regular Play,Turkey,Cengiz Ünder,Right Midfield,0.52211,3788765,6971,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,81.333,66.33476,82.0,52.8
1391322d-f6fc-4d66-9cde-ab082fe1bb6b,1864,1,41,,88,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.331425,3788765,10349,,,,Complete,11088,Ozan Tufan,Ground Pass,Right Foot,81.95422,60.123287,77.5,52.6
038c4622-e391-47af-9dce-88c78475c93c,1867,1,41,,88,Regular Play,Turkey,Ozan Tufan,Right Center Midfield,0.590306,3788765,11088,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,80.24545,51.97257,86.5,38.6
759cf5ff-9f3b-4204-8715-19250995a598,1871,1,41,,88,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,0.890198,3788765,7039,True,,,Complete,11086,Burak Yılmaz,Low Pass,Right Foot,87.52706,38.63075,94.8,40.6
5b5a58c9-6646-45cd-8a8f-b108fc11c768,1880,1,41,,89,Regular Play,Switzerland,Yann Sommer,Goalkeeper,1.616741,3788765,5550,,,,Complete,8814,Nico Elvedi,Ground Pass,Keeper Arm,13.90839,43.497025,19.1,63.3
21f08b6d-399f-49a2-b420-75537a1143ea,1883,1,41,,89,Regular Play,Switzerland,Nico Elvedi,Right Center Back,1.224898,3788765,8814,,,,Complete,6983,Remo Freuler,Ground Pass,Right Foot,24.478386,63.83978,32.6,62.0
9bd127a5-6358-45fc-b399-da27b64c83ba,1886,1,41,,89,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.741482,3788765,6983,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Low Pass,Right Foot,35.80187,46.53599,42.0,15.4
fe0c28a2-80b2-45be-8da3-6be2b6ec87e5,1889,1,41,,89,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.084207,3788765,5544,,,,Complete,5548,Steven Zuber,Ground Pass,Right Foot,45.13997,7.73513,56.7,11.1
2c9f8741-48e0-4d52-953a-f29eb7bafcd5,1895,1,42,Free Kick,90,From Free Kick,Switzerland,Steven Zuber,Left Wing Back,1.120941,3788765,5548,,,,Complete,6983,Remo Freuler,Ground Pass,Right Foot,58.207848,5.59238,63.4,14.9
31e43ee9-1203-4c5a-8047-896abc27ca9d,1899,1,42,,90,From Free Kick,Switzerland,Remo Freuler,Right Defensive Midfield,1.022963,3788765,6983,True,,,Complete,5543,Haris Seferović,Ground Pass,Right Foot,66.97113,18.272728,80.5,31.6
4ef060c4-8415-4907-bc81-777d441bf18f,1902,1,42,,90,From Free Kick,Switzerland,Haris Seferović,Right Center Forward,1.690368,3788765,5543,,,,Complete,3533,Xherdan Shaqiri,Ground Pass,Left Foot,81.15787,29.071026,101.9,25.2
c6f5b2ae-bb17-432c-860a-b6dda45f2541,1904,1,42,,90,From Free Kick,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,1.446041,3788765,3533,,,,Complete,5543,Haris Seferović,Ground Pass,Left Foot,101.9215,21.97915,101.4,39.3
690c9f82-6c5e-4925-872d-ee2c6b877e62,1911,1,42,,91,From Counter,Turkey,Ozan Tufan,Right Center Midfield,2.60403,3788765,11088,,,,Complete,10826,Mert Müldür,Ground Pass,Right Foot,30.572235,33.3169,54.8,6.4
e9e9baa1-b9a2-4afe-b011-63e526d76cf3,1925,1,42,Corner,92,From Corner,Turkey,Cengiz Ünder,Right Midfield,1.948914,3788765,6971,,,,Complete,23558,Merih Demiral,High Pass,Left Foot,118.68016,0.85645103,107.4,43.4
0dfe5ea1-59fe-44c3-a0f3-858969583312,1930,1,43,Goal Kick,93,From Goal Kick,Switzerland,Yann Sommer,Goalkeeper,1.043506,3788765,5550,,,True,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Right Foot,7.0,44.1,41.3,20.7
e2d68240-3446-4edb-b4f7-bd2d176c2b9e,1933,1,43,,93,From Goal Kick,Switzerland,Manuel Obafemi Akanji,Center Back,1.249991,3788765,5549,True,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,45.24607,18.6179,57.2,15.8
76027bed-17b7-4085-845e-831666bd0db4,1940,1,43,Throw-in,94,From Throw In,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,0.345266,3788765,5544,,,True,Complete,5545,Breel-Donald Embolo,Low Pass,,70.6,0.1,84.1,7.0
a6e31ddc-51db-4904-a866-4a91c862244d,1942,1,43,,94,From Throw In,Switzerland,Breel-Donald Embolo,Left Center Forward,0.808775,3788765,5545,,,True,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Right Foot,84.1,7.0,77.9,4.4
d4dd215b-a60e-4004-8e36-74bd7b03e399,1944,1,43,,94,From Throw In,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,2.73712,3788765,5544,,,,Complete,7796,Silvan Widmer,High Pass,Left Foot,77.64402,2.782845,68.3,53.0
23c35d0a-4d42-457b-a44c-37d94fbac2d7,1947,1,44,,94,From Throw In,Switzerland,Silvan Widmer,Right Wing Back,0.993233,3788765,7796,,,,Complete,3500,Granit Xhaka,Ground Pass,Left Foot,69.3,59.0,68.9,48.3
4c7870bd-4a27-46eb-a423-484f9307dcb5,1950,1,44,,94,From Throw In,Switzerland,Granit Xhaka,Left Defensive Midfield,2.311951,3788765,3500,,,,Complete,5545,Breel-Donald Embolo,High Pass,Left Foot,73.13096,41.744267,100.4,6.2
acf75598-bf0b-4e2f-8ea0-d5d46272c815,1953,1,44,,94,From Throw In,Switzerland,Breel-Donald Embolo,Left Center Forward,0.145333,3788765,5545,,,,Incomplete,3533,Xherdan Shaqiri,Ground Pass,Right Foot,111.28249,19.859444,112.8,27.5
1aaeecd4-6eb1-4018-ab32-8f23ee624903,1956,1,44,Corner,95,From Corner,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.734978,3788765,5544,,,,Incomplete,,,High Pass,Left Foot,120.0,0.1,110.4,44.9
054502d7-5747-418c-a341-ac918daef271,1964,1,44,,95,From Corner,Switzerland,Granit Xhaka,Left Defensive Midfield,1.880486,3788765,3500,,,,Complete,5543,Haris Seferović,Ground Pass,Left Foot,86.63388,59.613506,100.1,72.0
bf69db0d-6dc9-40ad-970e-d6db6503be0d,1967,1,44,,95,From Corner,Switzerland,Haris Seferović,Right Center Forward,2.619942,3788765,5543,,,,Complete,5545,Breel-Donald Embolo,Ground Pass,Left Foot,103.47456,74.406265,116.0,61.8
aa382711-6af5-48ba-b10f-1a38e4f239e5,1969,1,44,,95,From Corner,Switzerland,Breel-Donald Embolo,Left Center Forward,0.441883,3788765,5545,,,,Incomplete,7796,Silvan Widmer,Ground Pass,Right Foot,116.10744,60.331467,112.8,57.1
c7998f84-aa47-4dea-9616-6ca135c20e36,1972,1,45,Corner,96,From Corner,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,1.587946,3788765,3533,,,,Incomplete,5545,Breel-Donald Embolo,High Pass,Left Foot,119.49624,78.24477,115.8,42.9
4cd38988-c2d4-4013-b869-27079eb9ecc0,1976,1,45,Recovery,96,From Corner,Switzerland,Granit Xhaka,Left Defensive Midfield,0.560049,3788765,3500,True,,,Complete,5543,Haris Seferović,Low Pass,,102.954315,39.44293,110.2,34.8
caddfb9c-3739-465d-aad6-18527efd0cc2,1979,1,45,,96,From Corner,Switzerland,Haris Seferović,Right Center Forward,0.28,3788765,5543,,,,Complete,7796,Silvan Widmer,Low Pass,Right Foot,110.82628,36.009247,114.9,34.2
9f05bae9-e951-4dfc-9e46-fa3d14af70d1,1985,1,45,,96,From Corner,Turkey,Uğurcan Çakır,Goalkeeper,4.406702,3788765,30357,,,,Incomplete,,,High Pass,Drop Kick,17.823042,60.588306,77.1,50.6
6d95de57-4e86-46cc-a2ea-b796f9b3c5d4,1988,1,45,,96,From Corner,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,0.876235,3788765,5544,,,,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,46.36835,27.208374,49.2,19.8
12b17b87-bbdb-4daa-84b0-26986d3cbd50,1991,1,45,,96,From Corner,Switzerland,Granit Xhaka,Left Defensive Midfield,1.331512,3788765,3500,,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,51.51675,21.225506,64.0,7.7
91a81906-1188-4dc5-8744-a8de9caaf034,1994,1,45,,96,From Corner,Switzerland,Steven Zuber,Left Wing Back,3.139152,3788765,5548,,,,Complete,5543,Haris Seferović,Ground Pass,Right Foot,71.75814,6.26012,101.4,6.6
a3e00146-08fe-4d55-af91-dc3a3534c3f2,1998,1,45,,96,From Corner,Switzerland,Haris Seferović,Right Center Forward,1.066935,3788765,5543,True,,,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,99.1,5.5,85.6,13.6
63db13f5-b25e-403f-b980-2036f2c0ee14,2002,1,45,,96,From Corner,Switzerland,Granit Xhaka,Left Defensive Midfield,1.672099,3788765,3500,True,,,Complete,6983,Remo Freuler,Low Pass,Right Foot,81.82377,10.31593,73.4,42.5
fbb1fb8d-68a2-4e29-be81-469ab8e67018,2005,1,45,,96,From Corner,Switzerland,Remo Freuler,Right Defensive Midfield,2.234318,3788765,6983,,,,Complete,3533,Xherdan Shaqiri,Ground Pass,Right Foot,75.12046,46.587288,94.4,68.4
960f5647-502f-45b3-91bc-81bde56a19f5,2016,2,45,Kick Off,97,From Kick Off,Turkey,Burak Yılmaz,Right Center Forward,0.978348,3788765,11086,,,,Complete,11088,Ozan Tufan,Ground Pass,Right Foot,60.168068,40.039066,48.6,40.6
d3882253-3828-4d35-8b02-b8ba1d729c81,2019,2,45,,97,From Kick Off,Turkey,Ozan Tufan,Right Defensive Midfield,0.747963,3788765,11088,,,,Complete,12293,Kaan Ayhan,Ground Pass,Right Foot,48.0,44.1,43.1,48.5
ca7ff38c-4725-4efe-ba97-55370defa21c,2022,2,45,,97,From Kick Off,Turkey,Kaan Ayhan,Left Defensive Midfield,1.776768,3788765,12293,,,,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,41.416016,48.298363,30.3,26.7
8eba2fd1-1d33-49df-ae82-6a286abb847c,2025,2,45,,97,From Kick Off,Turkey,Caglar Söyüncü,Left Center Back,0.760949,3788765,8963,,,,Complete,30311,İrfan Can Kahveci,Ground Pass,Right Foot,36.083176,21.830555,48.0,23.8
bdc2fb06-17d6-4d78-92f5-c7c408f9dc6d,2028,2,45,,97,From Kick Off,Turkey,İrfan Can Kahveci,Left Attacking Midfield,0.474597,3788765,30311,,,,Complete,11088,Ozan Tufan,Ground Pass,Left Foot,48.73342,24.71766,48.0,31.6
5b065108-48d4-420f-9146-bcc6a083d97d,2031,2,45,,97,From Kick Off,Turkey,Ozan Tufan,Right Defensive Midfield,1.270066,3788765,11088,,,,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,46.389145,32.07944,34.1,16.2
b4645d42-1f8e-4563-aa1a-910aa3cf0687,2035,2,45,,97,From Kick Off,Turkey,Caglar Söyüncü,Left Center Back,0.717708,3788765,8963,,,,Complete,10826,Mert Müldür,Ground Pass,Right Foot,49.5172,10.35328,57.0,4.6
81e6b4cc-d26a-4df5-8458-83fb15340fd7,2039,2,45,,97,From Kick Off,Turkey,Mert Müldür,Left Back,1.261539,3788765,10826,,,,Complete,11088,Ozan Tufan,Ground Pass,Right Foot,52.604324,1.97873,44.9,20.0
a235d5d6-62ec-4aa4-bd11-07117190f919,2042,2,45,,97,From Kick Off,Turkey,Ozan Tufan,Right Defensive Midfield,0.801048,3788765,11088,,,,Incomplete,11086,Burak Yılmaz,Ground Pass,Right Foot,50.29819,28.575706,67.5,34.3
4912abee-c862-4a72-bc4b-2482f71b4231,2045,2,45,Interception,98,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,0.814987,3788765,5549,True,True,,Complete,6983,Remo Freuler,Ground Pass,Left Foot,51.389004,46.907536,53.7,49.7
80a29683-d2e2-4a1b-82d3-f47291ee89a4,2048,2,45,,98,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.598483,3788765,6983,,,,Complete,8814,Nico Elvedi,Ground Pass,Right Foot,52.47439,49.546886,36.4,49.7
b33ad10d-2f13-4171-86f1-640e6fe36395,2050,2,45,,98,Regular Play,Switzerland,Nico Elvedi,Right Center Back,1.659243,3788765,8814,,,,Complete,7796,Silvan Widmer,Ground Pass,Right Foot,37.014404,49.37174,41.6,61.8
069050b4-5d77-483d-9792-813c831b752b,2053,2,45,,98,Regular Play,Switzerland,Silvan Widmer,Right Wing Back,1.258708,3788765,7796,,,,Complete,8814,Nico Elvedi,Ground Pass,Right Foot,34.6,68.8,21.5,54.3
6df2e95a-0339-473c-abeb-9dcca942dbfa,2056,2,45,,98,Regular Play,Switzerland,Nico Elvedi,Right Center Back,2.12827,3788765,8814,,,,Complete,5550,Yann Sommer,Ground Pass,Left Foot,21.655807,59.45117,4.9,37.8
af533d74-6909-4370-9ff2-0d7fd56ca4dd,2059,2,45,,98,Regular Play,Switzerland,Yann Sommer,Goalkeeper,1.622074,3788765,5550,,,,Complete,8814,Nico Elvedi,Ground Pass,Left Foot,6.798895,43.42082,10.6,64.5
667b77f9-8137-449f-809b-4de53c2aa7ff,2062,2,45,,98,Regular Play,Switzerland,Nico Elvedi,Right Center Back,1.474847,3788765,8814,,,,Complete,7796,Silvan Widmer,Ground Pass,Left Foot,19.096138,63.1003,34.0,74.3
19e9fb26-37c1-4487-a8da-05308a6dbc19,2066,2,45,,98,Regular Play,Switzerland,Silvan Widmer,Right Wing Back,4.236746,3788765,7796,,,,Incomplete,5545,Breel-Donald Embolo,High Pass,Right Foot,33.640556,78.56041,95.3,64.5
c1a5b8a2-4c8b-4fde-bc7f-a13a9fff0344,2069,2,45,Interception,99,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,1.755568,3788765,8963,True,,,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,24.8,15.6,8.8,35.7
a32381dc-1117-4606-9ea5-6da9e709871d,2072,2,45,,99,Regular Play,Turkey,Uğurcan Çakır,Goalkeeper,3.452031,3788765,30357,,,,Complete,30311,İrfan Can Kahveci,High Pass,Right Foot,10.387146,36.4662,61.7,17.4
5d17d76b-d876-4e4a-b925-17631a8d6830,2074,2,45,,99,Regular Play,Turkey,İrfan Can Kahveci,Left Attacking Midfield,0.033505,3788765,30311,,,,Incomplete,,,Low Pass,Head,61.7377,13.49102,63.7,17.4
c555c23d-5229-4b5d-b7cb-5834056085c0,2078,2,46,,99,Regular Play,Turkey,Ozan Tufan,Right Defensive Midfield,0.618983,3788765,11088,,,,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,63.897003,20.506763,71.6,17.9
f7e02668-cc38-4e11-b73f-94947935bf8f,2082,2,46,,99,Regular Play,Turkey,Hakan Çalhanoğlu,Right Attacking Midfield,0.739715,3788765,7039,,,,Complete,12293,Kaan Ayhan,Ground Pass,Right Foot,66.86724,17.59267,57.4,25.5
370a1c59-98a8-490e-8d79-3799e969e3ad,2085,2,46,,99,Regular Play,Turkey,Kaan Ayhan,Left Defensive Midfield,1.418038,3788765,12293,,,,Complete,23558,Merih Demiral,Ground Pass,Right Foot,56.811775,27.231674,46.0,48.5
865c75f1-5747-4171-b238-b3c34ba37e83,2088,2,46,,99,Regular Play,Turkey,Merih Demiral,Right Center Back,1.66469,3788765,23558,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,45.8652,50.89833,56.8,78.4
50e8436c-d918-454f-9d69-a112aaa8cb6c,2092,2,46,,99,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.61175,3788765,10349,,,,Complete,12293,Kaan Ayhan,Ground Pass,Right Foot,52.15963,71.007195,53.3,62.2
c898146c-b79f-414a-9547-7860d1d63e0c,2095,2,46,,99,Regular Play,Turkey,Kaan Ayhan,Left Defensive Midfield,1.672831,3788765,12293,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,52.23447,60.454494,58.2,76.3
80c2415d-7641-4609-80da-b9db28ddf111,2098,2,46,,99,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.760412,3788765,10349,,,,Complete,6971,Cengiz Ünder,Ground Pass,Right Foot,58.30328,75.665146,69.5,76.9
2f56fd07-70b3-4a88-9dee-1c6c67c5fd9c,2106,2,46,Recovery,100,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,1.493503,3788765,3500,,,,Complete,5548,Steven Zuber,Ground Pass,Left Foot,47.37563,16.747778,54.1,10.4
ffeb1365-bb88-4d76-b69b-b22254785542,2108,2,46,,100,Regular Play,Switzerland,Steven Zuber,Left Wing Back,0.511964,3788765,5548,,,,Complete,3533,Xherdan Shaqiri,Ground Pass,Right Foot,53.90707,10.228903,58.4,18.3
41977788-74b4-4f68-9f17-698473d6cd0d,2110,2,46,,100,Regular Play,Switzerland,Xherdan Shaqiri,Center Attacking Midfield,0.779564,3788765,3533,,,,Complete,3500,Granit Xhaka,Ground Pass,Right Foot,59.578926,18.25003,52.0,17.5
2c546db1-5004-47dc-99e2-b852eb6d0f11,2113,2,46,,100,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,4.717584,3788765,3500,,,,Complete,5548,Steven Zuber,High Pass,Left Foot,57.711308,16.08359,108.1,8.7
f96c6e6f-d8fa-46ae-b24f-db2654d56a44,2119,2,46,Goal Kick,101,From Goal Kick,Turkey,Uğurcan Çakır,Goalkeeper,1.112786,3788765,30357,,,,Complete,23558,Merih Demiral,Ground Pass,Right Foot,7.0,44.1,8.8,56.6
3c2205a5-9ed6-4948-bfa6-c21d705e851e,2123,2,46,,101,From Goal Kick,Turkey,Merih Demiral,Right Center Back,2.842667,3788765,23558,,,,Incomplete,6971,Cengiz Ünder,High Pass,Right Foot,16.404076,61.283615,62.3,50.7
cd7e4e25-194c-40ba-9a6c-0348b919f702,2132,2,47,Free Kick,102,From Free Kick,Turkey,Merih Demiral,Right Center Back,1.233536,3788765,23558,,,True,Complete,12293,Kaan Ayhan,Ground Pass,Right Foot,44.5,51.9,36.1,41.8
edc635af-1675-454a-997e-64c14cf67392,2134,2,47,,102,From Free Kick,Turkey,Kaan Ayhan,Left Defensive Midfield,1.937608,3788765,12293,,,,Complete,23558,Merih Demiral,Ground Pass,Left Foot,37.99143,47.575405,43.4,58.3
806f50b2-ee82-4528-b268-279af1b40c7b,2138,2,47,,102,From Free Kick,Turkey,Merih Demiral,Right Center Back,0.902903,3788765,23558,,,,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Left Foot,50.44015,64.88876,46.3,75.7
00c76da7-c8e4-4bc6-91dd-f730eeac36e3,2141,2,47,,102,From Free Kick,Turkey,Mehmet Zeki Çelik,Right Back,1.967965,3788765,10349,,,,Incomplete,11086,Burak Yılmaz,High Pass,Right Foot,46.3,75.7,83.7,62.4
e0da8cdb-c54b-4741-a538-18fe58c12eae,2143,2,47,Interception,103,Regular Play,Switzerland,Manuel Obafemi Akanji,Center Back,1.730011,3788765,5549,,True,,Complete,6983,Remo Freuler,High Pass,Left Foot,34.387634,12.401897,41.0,27.3
dd0eb7e1-33e6-4c9c-94ac-038fe369ac3c,2146,2,47,,103,Regular Play,Switzerland,Remo Freuler,Right Defensive Midfield,1.937162,3788765,6983,True,,,Complete,5544,Ricardo Iván Rodríguez Araya,High Pass,,41.839516,25.12739,36.0,20.8
9476952b-fe00-41ce-8785-ed211e7c706c,2148,2,47,,103,Regular Play,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.329178,3788765,5544,,,,Incomplete,3500,Granit Xhaka,High Pass,Head,35.094482,19.810022,46.3,20.3
3e5ad021-fcee-4a3c-9126-72d11cfc4e14,2150,2,47,Recovery,103,Regular Play,Turkey,İrfan Can Kahveci,Left Attacking Midfield,1.317268,3788765,30311,,,,Complete,10349,Mehmet Zeki Çelik,Low Pass,Head,74.61407,60.457466,64.0,63.2
214c0c52-d5e4-4c69-acf2-9ac4ce8d56f8,2158,2,47,,103,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,0.076581,3788765,3500,,,,Incomplete,,,Low Pass,Left Foot,51.85727,3.447875,52.6,3.2
7d19b8f0-51bc-4316-9af5-867a35bbc3a3,2160,2,47,Throw-in,104,From Throw In,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.616623,3788765,5544,,,,Complete,5543,Haris Seferović,High Pass,,47.499725,5.081306,69.5,3.8
f5608dc2-f60e-4fc9-928d-98f27b236574,2164,2,47,,104,From Throw In,Switzerland,Haris Seferović,Right Center Forward,0.805716,3788765,5543,True,,,Complete,5548,Steven Zuber,Low Pass,Left Foot,67.85571,13.542323,63.7,8.3
a2348b03-e3f4-4fb5-b9d4-c6cd4c18aa12,2170,2,48,Free Kick,105,From Free Kick,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.383188,3788765,5544,,,,Complete,5548,Steven Zuber,Ground Pass,Right Foot,63.2261,8.55966,74.4,6.9
568db55d-7aa5-4840-9c20-8d9d8bc9d4b1,2173,2,48,,105,From Free Kick,Switzerland,Steven Zuber,Left Wing Back,1.224178,3788765,5548,,,,Complete,5544,Ricardo Iván Rodríguez Araya,Ground Pass,Left Foot,73.80472,7.2912097,62.5,4.4
26a6a382-8bb4-4541-b158-497fb74fbaa5,2176,2,48,,105,From Free Kick,Switzerland,Ricardo Iván Rodríguez Araya,Left Center Back,1.186743,3788765,5544,,,,Complete,5543,Haris Seferović,Ground Pass,Left Foot,75.58221,14.145295,85.5,28.8
