id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
5e94a77e-6827-437d-a0de-6f214c8cec4b,4063,4,107,,199,From Throw In,France,Olivier Giroud,Right Center Forward,0.795845,3794691,3604,True,,,Complete,3026,Adrien Rabiot,Low Pass,Left Foot,60.449905,6.6715,57.9,1.8
40faed5a-3233-4173-8d4f-432c2dc823c4,4067,4,107,,199,From Throw In,France,Adrien Rabiot,Left Back,1.949634,3794691,3026,True,,,Incomplete,3604,Olivier Giroud,Ground Pass,Left Foot,57.991657,0.26491,64.3,17.7
f47d335b-2213-4113-8a14-6e9159be593e,4071,4,107,,200,Regular Play,Switzerland,Granit Xhaka,Left Defensive Midfield,0.734865,3794691,3500,,,,Complete,5834,Mario Gavranović,Ground Pass,Left Foot,60.586613,66.499374,67.3,66.8
c6242f64-01f5-4a4b-af47-82af9a7dbd47,4074,4,107,,200,Regular Play,Switzerland,Mario Gavranović,Right Center Forward,0.912838,3794691,5834,True,,,Complete,8219,Admir Mehmedi,Low Pass,Left Foot,70.134895,65.63249,71.1,65.5
eb216744-6488-4729-8e65-6526518fb924,4084,4,108,Free Kick,202,From Free Kick,France,N''Golo Kanté,Left Defensive Midfield,1.574658,3794691,3961,,,,Complete,5476,Benjamin Pavard,Ground Pass,Left Foot,76.64588,43.22904,85.5,60.3
7d459e04-f800-499d-98af-c6834704247d,4087,4,108,,202,From Free Kick,France,Benjamin Pavard,Right Back,1.2837,3794691,5476,,,,Unknown,,,High Pass,Right Foot,92.4025,64.39041,108.3,40.6
15686935-ddee-407c-b22c-ca4051993895,4090,4,108,Free Kick,203,From Free Kick,Switzerland,Manuel Obafemi Akanji,Left Center Back,2.01799,3794691,5549,,True,,Complete,5537,Fabian Lukas Schär,Ground Pass,Left Foot,12.1,39.3,26.0,3.5
0f86c020-7934-44b2-9155-6e8bd92a2136,4092,4,108,,203,From Free Kick,Switzerland,Fabian Lukas Schär,Left Back,4.818909,3794691,5537,,,,Incomplete,16027,Kevin Mbabu,High Pass,Right Foot,39.154327,9.859979,107.6,61.3
7ba30284-fd8a-4acc-af6a-ac9f2b8fd7cd,4097,4,108,,204,From Keeper,France,Hugo Lloris,Goalkeeper,2.686777,3794691,3099,,,,Complete,8217,Kingsley Coman,Low Pass,Keeper Arm,14.57205,19.723217,52.4,10.2
8fe32599-bdab-421f-a7bf-977242e2b2bc,4101,4,108,,204,From Keeper,France,Kingsley Coman,Left Midfield,0.906525,3794691,8217,True,,,Complete,3961,N''Golo Kanté,Ground Pass,Right Foot,52.9,11.0,51.0,25.9
1e601e88-4209-4ce3-8750-dbacd5293934,4124,4,108,,204,From Keeper,France,Kingsley Coman,Left Midfield,0.740642,3794691,8217,,,,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Left Foot,108.30694,19.19404,101.4,36.0
a16ffe77-748d-4bcd-ab88-48468c7d645f,4128,4,109,Goal Kick,205,From Goal Kick,Switzerland,Yann Sommer,Goalkeeper,0.700558,3794691,5550,,True,,Complete,5549,Manuel Obafemi Akanji,Ground Pass,Right Foot,6.0,36.0,19.8,44.0
1133fb52-118e-44ce-b13f-1f6d33e2d78e,4130,4,109,,205,From Goal Kick,Switzerland,Manuel Obafemi Akanji,Left Center Back,1.128563,3794691,5549,,,,Complete,8219,Admir Mehmedi,Ground Pass,Left Foot,22.203865,21.920395,49.7,26.3
864dcada-a7b5-4f45-8c61-08468b998be8,4134,4,109,,205,From Goal Kick,Switzerland,Admir Mehmedi,Left Center Forward,0.313941,3794691,8219,,,,Incomplete,30401,Ruben Vargas,Ground Pass,Right Foot,45.9894,27.699127,46.8,22.7
33420477-ef9b-49fb-9bc8-c01867e6cb67,4139,4,109,,206,Regular Play,France,Moussa Sissoko,Right Midfield,1.455062,3794691,3091,,,,Complete,5476,Benjamin Pavard,Ground Pass,Right Foot,100.096825,68.21925,85.3,72.4
3bdcf4ed-dd3f-4e5f-8bc8-093f33043156,4142,4,109,,206,Regular Play,France,Benjamin Pavard,Right Back,0.97528,3794691,5476,,,,Complete,20004,Paul Pogba,Ground Pass,Right Foot,87.27556,69.0692,94.5,59.2
cbc70604-3eb7-4949-820f-e4f5bfc46f1f,4146,4,109,,206,Regular Play,France,Paul Pogba,Right Defensive Midfield,1.097804,3794691,20004,,,,Complete,3961,N''Golo Kanté,Ground Pass,Right Foot,91.85014,55.302074,84.9,61.6
2c8ceb73-eca3-4b47-986d-a4cc0d2ab384,4152,4,109,Recovery,206,Regular Play,France,Moussa Sissoko,Right Midfield,1.655396,3794691,3091,,,,Complete,5485,Raphaël Varane,Ground Pass,Right Foot,90.2173,70.57426,68.5,61.0
c610fc55-4d29-4849-b9d7-f07d951c7c1c,4155,4,109,,206,Regular Play,France,Raphaël Varane,Right Center Back,1.325683,3794691,5485,,,,Complete,3026,Adrien Rabiot,Low Pass,Left Foot,67.364876,54.574223,73.6,29.8
5b8aa877-a016-4642-a63e-043b4c632e51,4159,4,109,,206,Regular Play,France,Adrien Rabiot,Left Back,1.08806,3794691,3026,True,,,Complete,8217,Kingsley Coman,Ground Pass,Left Foot,73.95257,14.221016,86.1,15.9
8a2a342c-297f-4e3c-94e4-cd1fb756dd88,4166,4,109,Recovery,206,Regular Play,France,Kingsley Coman,Left Midfield,0.973035,3794691,8217,True,,,Complete,20004,Paul Pogba,Ground Pass,Right Foot,83.34378,20.26805,80.4,38.0
da22cb91-436f-40c7-8449-b860562d3594,4170,4,109,,206,Regular Play,France,Paul Pogba,Right Defensive Midfield,2.112121,3794691,20004,,,,Complete,3009,Kylian Mbappé Lottin,Ground Pass,Right Foot,83.71834,31.145035,113.6,30.7
14b2adfa-4c6b-49f9-a96a-7883cd476a2d,4175,4,110,Goal Kick,207,From Goal Kick,Switzerland,Yann Sommer,Goalkeeper,2.399346,3794691,5550,,True,,Complete,30401,Ruben Vargas,High Pass,Right Foot,6.0,44.0,72.8,5.3
efd329aa-10de-4dc0-b3d6-391824e2b2ce,4177,4,110,,207,From Goal Kick,Switzerland,Ruben Vargas,Left Midfield,1.042109,3794691,30401,,True,,Complete,3500,Granit Xhaka,Low Pass,Head,72.8,5.3,58.9,12.3
07a138bc-da58-4105-b9ab-b5e674dec79a,4179,4,110,,207,From Goal Kick,Switzerland,Granit Xhaka,Left Defensive Midfield,0.901164,3794691,3500,,,,Complete,8219,Admir Mehmedi,Ground Pass,Left Foot,58.507156,19.8584,74.8,3.0
51d6955e-0a1b-4536-a66b-145a2bc63ac6,4183,4,110,,207,From Goal Kick,Switzerland,Admir Mehmedi,Left Center Forward,0.502619,3794691,8219,True,,,Complete,30401,Ruben Vargas,Ground Pass,Right Foot,72.109726,8.471413,75.4,0.1
924bec9a-66dc-46e4-bc9c-7d27a2633895,4186,4,110,,207,From Goal Kick,Switzerland,Ruben Vargas,Left Midfield,1.719914,3794691,30401,,,,Incomplete,16022,Christian Fassnacht,High Pass,Left Foot,97.649086,4.0624933,114.3,40.3
34a15be5-d1c5-431e-a0ec-620efa7a1d10,4190,4,111,,208,From Keeper,France,Hugo Lloris,Goalkeeper,1.953586,3794691,3099,,,,Complete,2999,Presnel Kimpembe,Ground Pass,Keeper Arm,12.7,36.1,34.7,26.7
4f00f565-b8ba-4c15-b696-d3f35c892aa0,4194,4,111,,208,From Keeper,France,Presnel Kimpembe,Left Center Back,1.627179,3794691,2999,True,,,Complete,2972,Marcus Thuram,Ground Pass,Right Foot,44.030136,28.70431,55.9,10.8
ed8302c9-8735-468e-a291-448a4147974c,4205,4,111,,208,From Keeper,France,Marcus Thuram,Left Midfield,0.898944,3794691,2972,,,,Incomplete,3604,Olivier Giroud,Low Pass,Left Foot,106.02414,14.049095,108.3,33.6
3c47a5c8-5115-470c-b83b-b7ae9a9c626e,4208,4,111,Corner,209,From Corner,France,Kylian Mbappé Lottin,Left Center Forward,1.806191,3794691,3009,,,,Complete,3026,Adrien Rabiot,Ground Pass,Right Foot,120.0,0.1,106.0,20.4
