id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,duration,match_id,possession_team_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
1718bb9e-c6ca-4666-bc7b-d66fc3f05862,1715,1,00:41:01.433,41,1,,72,Belgium,From Free Kick,Belgium,Jan Vertonghen,Left Center Back,4.1538,3795107,782,3077,,,,Complete,20005.0,Toby Alderweireld,Ground Pass,Left Foot,51.0,10.0,45.0,73.3
77eb4697-7b56-4309-9f63-01cc08dc58e1,1718,1,00:41:06.597,41,6,,72,Belgium,From Free Kick,Belgium,Toby Alderweireld,Right Center Back,2.314944,3795107,782,20005,,,,Incomplete,3089.0,Kevin De Bruyne,High Pass,Right Foot,42.8,74.6,85.8,57.7
234d0ec6-9c74-4522-8514-ff2b4951b216,1720,1,00:41:08.911,41,8,Recovery,72,Belgium,From Free Kick,Italy,Giorgio Chiellini,Left Center Back,1.125188,3795107,782,6954,,,,Complete,8286.0,Leonardo Spinazzola,Low Pass,Left Foot,34.3,22.4,46.9,5.3
4e29f53c-9fde-495e-b660-34acbee24e5c,1725,1,00:41:17.031,41,17,Throw-in,73,Belgium,From Throw In,Belgium,Thomas Meunier,Right Wing Back,1.877079,3795107,782,3176,,True,,Complete,20005.0,Toby Alderweireld,Low Pass,,65.7,80.0,42.0,69.7
2b94366a-647a-4011-b5ee-31d1f43f010a,1727,1,00:41:18.988,41,18,,73,Belgium,From Throw In,Belgium,Toby Alderweireld,Right Center Back,0.835804,3795107,782,20005,,,,Complete,6332.0,Thomas Vermaelen,Ground Pass,Left Foot,42.0,69.7,43.5,48.5
190e6369-6a9d-4beb-acbb-8b86774c1a73,1730,1,00:41:21.564,41,21,,73,Belgium,From Throw In,Belgium,Thomas Vermaelen,Center Back,1.017082,3795107,782,6332,,,,Complete,3077.0,Jan Vertonghen,Ground Pass,Left Foot,42.6,46.3,42.4,26.5
444255cb-7439-4572-bdd2-1d6ad5fbe872,1733,1,00:41:24.774,41,24,,73,Belgium,From Throw In,Belgium,Jan Vertonghen,Left Center Back,1.317324,3795107,782,3077,,,,Complete,6332.0,Thomas Vermaelen,Ground Pass,Left Foot,42.4,26.5,40.3,39.1
b15bfb34-f937-48f0-b153-ea37c4c91a2a,1736,1,00:41:27.450,41,27,,73,Belgium,From Throw In,Belgium,Thomas Vermaelen,Center Back,0.842773,3795107,782,6332,,,,Complete,20005.0,Toby Alderweireld,Ground Pass,Left Foot,39.2,39.7,35.8,49.8
103b38b1-1e3d-483e-93a9-2a85f218fba1,1739,1,00:41:29.053,41,29,,73,Belgium,From Throw In,Belgium,Toby Alderweireld,Right Center Back,1.213165,3795107,782,20005,,,,Complete,3176.0,Thomas Meunier,Ground Pass,Right Foot,36.2,52.8,49.5,73.1
df6a3ae0-f82b-48ec-89a3-4fb3ce0f634b,1742,1,00:41:31.967,41,31,,73,Belgium,From Throw In,Belgium,Thomas Meunier,Right Wing Back,3.610954,3795107,782,3176,,,,Complete,3509.0,Thibaut Courtois,Ground Pass,Right Foot,49.3,66.9,12.3,51.9
fcc991f4-19e7-4e1d-9500-cf21ca213b42,1745,1,00:41:36.603,41,36,,73,Belgium,From Throw In,Belgium,Thibaut Courtois,Goalkeeper,1.782372,3795107,782,3509,,,,Complete,6332.0,Thomas Vermaelen,Ground Pass,Left Foot,13.1,51.1,20.4,40.6
3b4a37c1-2265-42f1-ac98-f01ef9a5d695,1748,1,00:41:40.481,41,40,,73,Belgium,From Throw In,Belgium,Thomas Vermaelen,Center Back,1.167517,3795107,782,6332,,,,Complete,3077.0,Jan Vertonghen,Ground Pass,Left Foot,23.6,35.4,21.5,8.3
dd15d91c-25b1-4d17-9869-dfce1fe31b92,1751,1,00:41:43.506,41,43,,73,Belgium,From Throw In,Belgium,Jan Vertonghen,Left Center Back,2.569351,3795107,782,3077,,,,Incomplete,23650.0,Jeremy Doku,High Pass,Left Foot,27.0,1.6,75.4,4.6
c3d60a77-1273-4152-8a2e-109acb3c08f1,1753,1,00:41:46.075,41,46,Recovery,74,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,1.10707,3795107,914,11514,,,,Complete,7024.0,Jorge Luiz Frello Filho,Low Pass,Head,44.7,75.5,54.2,75.7
b9e911bf-20ac-479e-b91d-dbdcf5f12836,1755,1,00:41:47.182,41,47,,74,Italy,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.296992,3795107,914,7024,,,,Complete,8181.0,Nicolò Barella,Low Pass,Right Foot,53.1,75.9,63.1,71.8
3e29f1b1-e92a-40b0-ba46-a2fbf2fd456f,1758,1,00:41:49.048,41,49,,74,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.445552,3795107,914,8181,,,,Incomplete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,59.7,71.6,56.1,70.3
438acbff-02de-498e-9558-5acd6e1843e0,1767,1,00:41:51.291,41,51,,74,Italy,Regular Play,Belgium,Thorgan Hazard,Left Wing Back,0.344863,3795107,914,5632,,,,Complete,5642.0,Axel Witsel,Ground Pass,Right Foot,65.3,14.9,62.9,11.1
0aedce92-81c8-4f58-8b0c-cc7af86c9a98,1773,1,00:41:54.755,41,54,Recovery,74,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.83464,3795107,914,8181,,,,Complete,3166.0,Marco Verratti,Ground Pass,Left Foot,63.1,76.7,62.7,78.7
95a6f70a-4ea8-4c7b-a3e6-9fbfbd0362c5,1775,1,00:41:55.589,41,55,,74,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.049518,3795107,914,3166,,,,Complete,7156.0,Federico Chiesa,Ground Pass,Right Foot,64.2,77.0,69.1,76.7
620836f1-254e-4204-a7c4-7bf6f1e68638,1780,1,00:42:02.369,42,2,,74,Italy,Regular Play,Italy,Federico Chiesa,Right Wing,1.121233,3795107,914,7156,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Left Foot,78.1,65.4,78.5,42.5
5c3bb1cd-aeae-442e-8767-a4ac69e89753,1783,1,00:42:05.018,42,5,,74,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,1.705777,3795107,914,7037,,,,Complete,8286.0,Leonardo Spinazzola,Ground Pass,Right Foot,77.7,40.2,85.0,21.8
b7cc1f6b-4b1c-4069-8154-18b1bb627253,1786,1,00:42:06.962,42,6,,74,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,1.121553,3795107,914,8286,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,85.0,21.8,77.9,24.6
42859c9b-f40b-41f8-8fa9-d657ee408fb6,1789,1,00:42:09.674,42,9,,74,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,1.800046,3795107,914,7037,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,77.3,21.1,56.3,34.6
ac18f5e8-e511-43c6-95b0-ddbf54e2a38c,1792,1,00:42:11.514,42,11,,74,Italy,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.38749,3795107,914,6954,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Left Foot,56.5,35.9,69.1,49.4
d186cffb-2719-42bc-80cf-f90776956baa,1795,1,00:42:13.132,42,13,,74,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.325735,3795107,914,8181,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,69.1,49.4,76.2,40.0
8d9c5151-35d2-4d6a-a084-8bcf0d52b28a,1798,1,00:42:14.497,42,14,,74,Italy,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.621912,3795107,914,7024,,,,Complete,7156.0,Federico Chiesa,Low Pass,Right Foot,76.2,40.0,78.1,57.7
c4cac956-cdf1-4597-bb3c-a7b040133808,1802,1,00:42:15.820,42,15,,74,Italy,Regular Play,Italy,Federico Chiesa,Right Wing,1.644531,3795107,914,7156,True,,,Complete,11514.0,Giovanni Di Lorenzo,Low Pass,Right Foot,78.5,56.6,64.2,66.5
1bffd46b-d651-4c28-b32f-730b83a68382,1805,1,00:42:19.100,42,19,,74,Italy,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,2.460182,3795107,914,11514,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,56.9,68.6,34.7,25.8
bcb7a428-35f7-46d8-9b13-0bfb1f0b8372,1808,1,00:42:21.640,42,21,,74,Italy,Regular Play,Italy,Giorgio Chiellini,Left Center Back,2.116642,3795107,914,6954,,,,Complete,7037.0,Lorenzo Insigne,Low Pass,Right Foot,34.7,25.8,49.2,5.7
b64fb51c-1998-400f-b61c-69f50bb8b404,1811,1,00:42:24.859,42,24,,74,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,4.732446,3795107,914,7037,,,,Complete,8286.0,Leonardo Spinazzola,High Pass,Right Foot,49.2,10.0,112.6,7.7
65f956b8-4fa4-4ab3-8243-9b8a399177a6,1813,1,00:42:29.591,42,29,,74,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,1.093252,3795107,914,8286,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Left Foot,112.6,7.7,112.6,33.5
c17260f2-e07b-4957-bf12-aab360ef911d,1825,1,00:42:42.439,42,42,,74,Italy,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.624849,3795107,914,7024,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,93.3,25.2,101.9,22.2
6c0658df-69b9-4b4e-a678-b8743f3f9e2a,1828,1,00:42:43.766,42,43,,74,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,1.130522,3795107,914,7037,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,101.6,24.1,95.2,21.1
e234995b-3bf7-493c-b5e9-813064c5fc88,1831,1,00:42:46.458,42,46,,74,Italy,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,2.689934,3795107,914,7024,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,91.8,21.1,64.2,41.5
c5f2f585-c54c-4d63-90a9-9d105373fe3d,1835,1,00:42:50.294,42,50,,74,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,3.928464,3795107,914,7173,True,,,Complete,7036.0,Gianluigi Donnarumma,Ground Pass,Left Foot,56.9,45.5,19.5,41.7
4ec95742-d3e4-4dd0-b5de-983444f27795,1838,1,00:42:55.248,42,55,,74,Italy,Regular Play,Italy,Gianluigi Donnarumma,Goalkeeper,1.768394,3795107,914,7036,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,19.9,41.5,37.0,41.5
a524699d-c6e2-4b8b-8cc5-944fbcf023c7,1841,1,00:42:58.611,42,58,,74,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.124686,3795107,914,3166,,,,Complete,8181.0,Nicolò Barella,Ground Pass,Right Foot,34.7,41.7,42.2,48.1
9f172b4b-a108-40e9-bfd4-c71996201b83,1844,1,00:43:03.399,43,3,,74,Italy,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.92385,3795107,914,8181,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,35.5,44.0,54.8,20.7
7df07291-493e-475f-a0d6-640a59f18da3,1852,1,00:44:17.101,44,17,Kick Off,75,Belgium,From Kick Off,Belgium,Romelu Lukaku Menama,Center Forward,0.896916,3795107,782,3289,,True,,Complete,5642.0,Axel Witsel,Ground Pass,Right Foot,60.0,40.0,50.8,41.0
0cb4b5f3-0720-4b1d-a5a8-33ff320735aa,1854,1,00:44:20.184,44,20,,75,Belgium,From Kick Off,Belgium,Axel Witsel,Left Defensive Midfield,1.748833,3795107,782,5642,,True,,Complete,5632.0,Thorgan Hazard,Ground Pass,Right Foot,50.8,40.4,49.3,3.1
d48bfb4d-ad5c-4ac4-a791-1eff83f1a159,1856,1,00:44:26.069,44,26,,75,Belgium,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,1.17195,3795107,782,5632,,,,Complete,3077.0,Jan Vertonghen,Ground Pass,Right Foot,54.8,2.9,51.0,7.4
e9e3c595-f15c-42bd-a210-27b3df2cca4c,1859,1,00:44:27.889,44,27,,75,Belgium,From Kick Off,Belgium,Jan Vertonghen,Left Center Back,1.324468,3795107,782,3077,,,,Complete,20005.0,Toby Alderweireld,Ground Pass,Left Foot,49.9,8.9,45.6,47.8
23f1ee98-d378-49fa-91c5-62f6f8d0a913,1862,1,00:44:33.794,44,33,,75,Belgium,From Kick Off,Belgium,Toby Alderweireld,Right Center Back,1.32781,3795107,782,20005,,,,Complete,3176.0,Thomas Meunier,Ground Pass,Right Foot,50.8,47.2,62.9,73.1
5582fb79-3367-44c9-91e3-ae4367e4ea98,1865,1,00:44:35.855,44,35,,75,Belgium,From Kick Off,Belgium,Thomas Meunier,Right Wing Back,3.648759,3795107,782,3176,,,,Incomplete,3089.0,Kevin De Bruyne,Ground Pass,Right Foot,63.6,72.9,103.2,73.3
38538603-e5d6-4279-b022-624701ba7a47,1867,1,00:44:39.504,44,39,Recovery,75,Belgium,From Kick Off,Italy,Marco Verratti,Left Center Midfield,0.899973,3795107,782,3166,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,16.9,6.8,20.4,19.8
53d66ff4-064f-4e38-a590-e73c581ca242,1870,1,00:44:40.428,44,40,,75,Belgium,From Kick Off,Italy,Giorgio Chiellini,Left Center Back,1.919538,3795107,782,6954,,,,Incomplete,7788.0,Ciro Immobile,Ground Pass,Left Foot,21.4,21.3,50.9,14.1
cbdebc47-53dc-453b-9a34-76b38e0731e2,1873,1,00:44:42.348,44,42,Interception,75,Belgium,From Kick Off,Belgium,Toby Alderweireld,Right Center Back,1.038139,3795107,782,20005,True,,True,Complete,2954.0,Youri Tielemans,Ground Pass,Right Foot,69.2,66.0,85.0,58.8
ff49b5e7-f0f9-4641-acae-3bbca7404178,1876,1,00:44:44.209,44,44,,75,Belgium,From Kick Off,Belgium,Youri Tielemans,Right Defensive Midfield,0.860282,3795107,782,2954,,,,Complete,5632.0,Thorgan Hazard,Ground Pass,Left Foot,84.8,58.1,86.9,38.6
a6e3eaf3-2656-4eee-ac24-4580fa40ddc2,1879,1,00:44:45.149,44,45,,75,Belgium,From Kick Off,Belgium,Thorgan Hazard,Left Wing Back,0.703936,3795107,782,5632,,,,Complete,2954.0,Youri Tielemans,Ground Pass,Left Foot,86.7,39.3,84.8,47.4
07de4fb8-85f8-421d-aa3e-c87c8d39a23b,1882,1,00:44:45.970,44,45,,75,Belgium,From Kick Off,Belgium,Youri Tielemans,Right Defensive Midfield,1.699739,3795107,782,2954,,,,Complete,5642.0,Axel Witsel,Ground Pass,Right Foot,84.8,47.4,82.0,28.0
a430f2c8-03e8-4214-9005-d392a119026e,1885,1,00:44:47.710,44,47,,75,Belgium,From Kick Off,Belgium,Axel Witsel,Left Defensive Midfield,1.443195,3795107,782,5642,,,,Complete,23650.0,Jeremy Doku,Ground Pass,Right Foot,83.1,26.7,95.0,13.2
1479acca-0b0f-47e9-be81-6d48e8ae9d14,1893,1,00:47:21.387,47,21,Kick Off,77,Italy,From Kick Off,Italy,Ciro Immobile,Center Forward,0.589296,3795107,914,7788,,True,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Right Foot,61.0,40.1,43.0,39.3
5e970813-bb36-4574-bfc9-bfd66db74c34,1899,2,00:00:00.136,45,0,Kick Off,78,Italy,From Kick Off,Italy,Ciro Immobile,Center Forward,1.032512,3795107,914,7788,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,60.0,40.0,46.9,37.9
07f65923-046d-453c-9746-b9a148ac8ded,1902,2,00:00:02.593,45,2,,78,Italy,From Kick Off,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.802013,3795107,914,7024,,,,Complete,11514.0,Giovanni Di Lorenzo,Ground Pass,Right Foot,46.9,39.1,41.5,66.3
c1ff5eeb-ce61-4b15-8f6a-7d8d0a17934e,1905,2,00:00:04.669,45,4,,78,Italy,From Kick Off,Italy,Giovanni Di Lorenzo,Right Back,2.184168,3795107,914,11514,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,42.4,66.3,33.7,39.3
d8cd6e2b-55df-4ad5-a99c-92e536d69b63,1908,2,00:00:09.592,45,9,,78,Italy,From Kick Off,Italy,Leonardo Bonucci,Right Center Back,3.104804,3795107,914,7173,,,,Complete,7037.0,Lorenzo Insigne,High Pass,Left Foot,38.9,34.8,91.1,11.4
c7e176f2-d66d-4b87-9b25-8943e17e0750,1911,2,00:00:15.267,45,15,,78,Italy,From Kick Off,Italy,Lorenzo Insigne,Left Wing,2.981214,3795107,914,7037,,,,Out,7156.0,Federico Chiesa,Ground Pass,Right Foot,96.7,21.6,110.4,80.0
48a8c3f0-da00-4e3b-a3ab-ac210f11573a,1913,2,00:00:31.824,45,31,Throw-in,79,Belgium,From Throw In,Belgium,Thorgan Hazard,Left Wing Back,1.370171,3795107,782,5632,,,,Complete,23650.0,Jeremy Doku,Low Pass,,13.3,0.1,37.0,4.9
422735a2-0cdc-4bc3-9b63-6253d86fb94f,1917,2,00:00:33.671,45,33,,79,Belgium,From Throw In,Belgium,Jeremy Doku,Left Attacking Midfield,1.245537,3795107,782,23650,True,,,Incomplete,5642.0,Axel Witsel,Ground Pass,Right Foot,29.0,7.1,24.9,13.8
21cdf994-aa78-4193-8ab8-ef2ca88f3943,1920,2,00:00:34.917,45,34,Interception,79,Belgium,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.122731,3795107,782,7024,True,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,95.2,66.3,100.5,58.8
271580ec-849f-478d-9878-24f4a7087ddf,1926,2,00:00:38.812,45,38,,79,Belgium,From Throw In,Belgium,Thorgan Hazard,Left Wing Back,1.37124,3795107,782,5632,,,,Complete,3509.0,Thibaut Courtois,Ground Pass,Right Foot,4.7,24.0,3.4,37.8
0c8523b4-f3a5-4830-98ea-0f4de95899ff,1930,2,00:00:40.223,45,40,,79,Belgium,From Throw In,Belgium,Thibaut Courtois,Goalkeeper,3.003543,3795107,782,3509,True,,,Complete,3289.0,Romelu Lukaku Menama,High Pass,Left Foot,3.1,37.8,49.7,10.3
4646c1d8-75e1-435c-9101-141ebdd0bbb1,1932,2,00:00:43.266,45,43,,79,Belgium,From Throw In,Belgium,Romelu Lukaku Menama,Center Forward,2.786934,3795107,782,3289,,,,Incomplete,3089.0,Kevin De Bruyne,Low Pass,Head,49.2,10.9,66.5,42.2
8430f6a5-e66c-4d9c-a4df-b332fa8c5b30,1934,2,00:00:46.053,45,46,Recovery,80,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,2.637028,3795107,914,8286,,,,Complete,7036.0,Gianluigi Donnarumma,Ground Pass,Right Foot,53.6,37.9,18.3,38.8
3ce1cf96-a98e-472c-8f39-c6724ef72252,1936,2,00:00:50.971,45,50,,80,Italy,Regular Play,Italy,Gianluigi Donnarumma,Goalkeeper,2.910529,3795107,914,7036,,True,,Complete,8286.0,Leonardo Spinazzola,Ground Pass,Right Foot,25.0,37.6,56.1,10.4
89c9cffe-56aa-4b5d-86cf-3e90e25b6db3,1938,2,00:00:55.851,45,55,,80,Italy,Regular Play,Italy,Leonardo Spinazzola,Left Back,1.257922,3795107,914,8286,,,,Complete,3166.0,Marco Verratti,Ground Pass,Left Foot,63.9,2.5,60.6,8.0
98241ffa-8f8a-4457-be30-fa885b3d5bf1,1941,2,00:00:58.244,45,58,,80,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,0.883997,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,61.6,8.2,76.4,4.4
852040d7-a6ed-4088-a5b2-b902fa2b0f48,1944,2,00:01:01.723,46,1,,80,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,1.37419,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,83.1,7.5,74.8,4.2
f74176dd-3663-4689-9a87-d18607a98d7e,1947,2,00:01:06.504,46,6,,80,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.659255,3795107,914,3166,,,,Complete,6954.0,Giorgio Chiellini,Ground Pass,Right Foot,74.8,4.2,54.4,10.4
9325a5db-27f1-4cd8-9ad0-d667d641afe4,1950,2,00:01:09.218,46,9,,80,Italy,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.528439,3795107,914,6954,,,,Complete,7173.0,Leonardo Bonucci,Ground Pass,Right Foot,54.1,10.0,44.0,37.9
a0405e66-9d8d-4842-84c0-237bfe7742f5,1953,2,00:01:12.613,46,12,,80,Italy,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.620518,3795107,914,7173,,,,Complete,7788.0,Ciro Immobile,Ground Pass,Right Foot,49.7,46.3,85.1,29.9
27931cad-dfa7-41f3-82a1-9c81758b45cb,1956,2,00:01:16.214,46,16,,80,Italy,Regular Play,Italy,Ciro Immobile,Center Forward,1.899683,3795107,914,7788,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,92.2,23.4,98.8,4.2
4bab5a0b-13ed-463c-b281-e1ca14b441fe,1959,2,00:01:20.567,46,20,,80,Italy,Regular Play,Italy,Lorenzo Insigne,Left Wing,1.493898,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,110.9,17.2,100.0,24.4
3b1e7ce8-0ec2-42f4-a5da-ac94909aa845,1962,2,00:01:22.651,46,22,,80,Italy,Regular Play,Italy,Marco Verratti,Left Center Midfield,0.807495,3795107,914,3166,,,,Complete,7156.0,Federico Chiesa,Ground Pass,Right Foot,100.3,26.1,98.7,37.9
e89cccee-0ddc-4193-876d-ed90e38d26fa,1966,2,00:01:41.926,46,41,Goal Kick,81,Belgium,From Goal Kick,Belgium,Thibaut Courtois,Goalkeeper,1.767935,3795107,782,3509,,True,,Unknown,,,High Pass,Right Foot,7.0,44.1,33.5,77.6
48d00103-250c-4b9e-927a-c8233d09bad2,1969,2,00:01:57.880,46,57,Free Kick,82,Italy,From Free Kick,Italy,Leonardo Spinazzola,Left Back,0.478229,3795107,914,8286,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,89.0,0.9,86.8,2.7
a8ecaa17-63b9-40dc-8a47-d4a86c0113b6,1972,2,00:01:59.169,46,59,,82,Italy,From Free Kick,Italy,Marco Verratti,Left Center Midfield,2.179224,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Left Foot,86.8,2.7,106.5,2.7
48642309-69e5-46f3-9b28-1c1f28dcd9c8,1975,2,00:02:03.127,47,3,,82,Italy,From Free Kick,Italy,Lorenzo Insigne,Left Wing,1.269479,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,110.2,6.2,99.8,3.7
b592112b-38a4-4cec-8cfe-3f936703e13b,1978,2,00:02:04.731,47,4,,82,Italy,From Free Kick,Italy,Marco Verratti,Left Center Midfield,1.266149,3795107,914,3166,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,101.5,3.7,93.5,20.1
25e6228c-5328-4a1b-8105-26438eaad783,1981,2,00:02:06.308,47,6,,82,Italy,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.466531,3795107,914,7024,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,93.8,20.2,108.0,12.9
e23af3ac-a6e8-42de-99bb-18e2144856d3,1984,2,00:02:09.113,47,9,,82,Italy,From Free Kick,Italy,Lorenzo Insigne,Left Wing,1.524975,3795107,914,7037,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Left Foot,109.9,18.6,99.0,26.2
f6b454d2-f739-4d79-80e2-33070017234f,1987,2,00:02:14.223,47,14,,82,Italy,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.889248,3795107,914,7024,,,,Complete,7037.0,Lorenzo Insigne,Ground Pass,Right Foot,95.7,27.1,100.3,15.2
3d832846-3a12-43e1-b3bb-b3e90da50302,1990,2,00:02:16.468,47,16,,82,Italy,From Free Kick,Italy,Lorenzo Insigne,Left Wing,0.779868,3795107,914,7037,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,105.0,19.6,104.7,25.6
23b5e5fc-a2df-46af-aa3c-ad0d30a447e2,1994,2,00:02:17.287,47,17,,82,Italy,From Free Kick,Italy,Marco Verratti,Left Center Midfield,1.177563,3795107,914,3166,,,,Incomplete,7037.0,Lorenzo Insigne,Ground Pass,Left Foot,105.0,28.1,112.4,23.2
ab716d43-4647-4b6b-8608-fe12afc9b790,1998,2,00:02:49.857,47,49,Corner,83,Italy,From Corner,Italy,Marco Verratti,Left Center Midfield,1.216084,3795107,914,3166,,,,Complete,7173.0,Leonardo Bonucci,High Pass,Right Foot,120.0,0.1,114.9,26.6
e83ba759-8156-486b-845f-08fbf6965188,2000,2,00:02:50.953,47,50,,83,Italy,From Corner,Italy,Leonardo Bonucci,Right Center Back,0.119999,3795107,914,7173,True,,,Incomplete,,,Low Pass,,115.2,26.6,115.9,29.3
d87f51d3-dca3-4ab5-9e49-c223763913be,2003,2,00:02:58.096,47,58,Corner,84,Italy,From Corner,Italy,Marco Verratti,Left Center Midfield,1.528958,3795107,914,3166,,,,Complete,7037.0,Lorenzo Insigne,Low Pass,Right Foot,120.0,0.1,95.0,13.0
716e6de4-5c77-4384-816c-53a263e4865d,2006,2,00:03:00.456,48,0,,84,Italy,From Corner,Italy,Lorenzo Insigne,Left Wing,1.099562,3795107,914,7037,,,,Complete,7024.0,Jorge Luiz Frello Filho,Ground Pass,Right Foot,95.0,13.0,89.5,29.8
f84d663b-4f2e-4dff-a563-bd5f58282dc6,2013,2,00:03:03.097,48,3,,84,Italy,From Corner,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.132294,3795107,914,7024,,,,Complete,7156.0,Federico Chiesa,Ground Pass,Right Foot,88.8,33.1,90.6,54.3
880009cc-8888-49cd-8520-3b9fb87afe43,2016,2,00:03:05.320,48,5,,84,Italy,From Corner,Italy,Federico Chiesa,Right Wing,4.324355,3795107,914,7156,,,,Out,3166.0,Marco Verratti,High Pass,Right Foot,91.1,56.0,120.0,4.0
23d4d814-0c45-4750-a753-6f8acbb6543c,2018,2,00:03:20.670,48,20,Goal Kick,85,Belgium,From Goal Kick,Belgium,Thibaut Courtois,Goalkeeper,1.198986,3795107,782,3509,,,,Complete,20005.0,Toby Alderweireld,Ground Pass,Left Foot,7.0,44.1,7.6,49.8
992a1ad7-09a1-47c7-bd4d-8f4e6d1e2391,2021,2,00:03:23.059,48,23,,85,Belgium,From Goal Kick,Belgium,Toby Alderweireld,Right Center Back,1.78394,3795107,782,20005,,,,Complete,3176.0,Thomas Meunier,Ground Pass,Right Foot,9.2,51.7,25.1,76.4
618ea7da-be4a-41ee-a94e-ebfcad235768,2024,2,00:03:25.557,48,25,,85,Belgium,From Goal Kick,Belgium,Thomas Meunier,Right Wing Back,1.775274,3795107,782,3176,,,,Complete,3289.0,Romelu Lukaku Menama,High Pass,Right Foot,25.3,77.4,63.4,75.7
89599b4b-cff5-444b-b118-1d36e8d3848d,2029,2,00:03:29.166,48,29,Recovery,86,Italy,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.699056,3795107,914,7024,,,,Complete,3166.0,Marco Verratti,Ground Pass,Right Foot,64.9,5.4,72.8,4.9
