id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
60c539f1-eb11-4c3a-8faf-4fe68e5cb544,2749,2,00:20:37.531,65,,167,Regular Play,Spain,César Azpilicueta Tanco,Right Back,1.097038,3795220,3957,,,,0.7105106114721066,Incomplete,3477,Álvaro Borja Morata Martín,Low Pass,Right Foot,106.0615,75.601906,112.1,57.1,0.87 (62/71)
db1c483b-503f-4c20-84cc-d7bcb71285d1,2754,2,00:20:45.175,65,,167,Regular Play,Spain,Eric García Martret,Right Center Back,1.963668,3795220,31953,,,,0.9726766779680001,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,55.57209,68.371185,57.2,42.1,0.97 (128/132)
a15a40dc-0bfe-4446-a110-84f911628d71,2757,2,00:20:52.461,65,,167,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.528433,3795220,4353,,,,0.9831962516786632,Complete,31953,Eric García Martret,Ground Pass,Left Foot,62.592087,29.452152,65.7,52.8,0.93 (132/142)
3758225b-4489-4ea2-adac-35c2df4744c4,2760,2,00:20:54.738,65,,167,Regular Play,Spain,Eric García Martret,Right Center Back,1.059723,3795220,31953,,,,0.9620893729955314,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,66.84526,52.42721,74.7,67.8,0.97 (128/132)
8a662cd6-5019-4556-9e69-4fdc281b686b,2763,2,00:20:56.760,65,,167,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.739227,3795220,5199,,,,0.5402484262195,Complete,6685,Mikel Oyarzabal Ugarte,High Pass,Right Foot,75.54302,63.380726,104.6,48.3,0.91 (52/57)
a6522ef5-22af-4b31-a78e-e54be365d4f9,2772,2,00:21:31.955,66,Goal Kick,168,From Goal Kick,Italy,Giorgio Chiellini,Left Center Back,0.983249,3795220,6954,,,,0.9955882861210772,Complete,7036,Gianluigi Donnarumma,Ground Pass,Left Foot,5.0955796,29.786966,6.5,42.3,0.85 (50/59)
e8d9890a-6d17-4a1a-bb29-9d4c373061cf,2775,2,00:21:34.015,66,,168,From Goal Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.422485,3795220,7036,,,,0.9952395783183172,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,4.7975035,39.354717,6.0,58.8,0.73 (35/48)
deb2f18d-bb09-4c6c-9870-074339438622,2779,2,00:21:37.550,66,,168,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,1.358761,3795220,7173,,True,,0.2878288484735992,Complete,7037,Lorenzo Insigne,High Pass,Right Foot,16.54967,69.308815,45.4,48.5,0.71 (37/52)
ffeefc17-8ff0-4006-8414-4dc436382cee,2783,2,00:21:40.123,66,,168,From Goal Kick,Italy,Lorenzo Insigne,Left Wing,1.389909,3795220,7037,,True,,0.8755972890859489,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,47.718403,57.380512,58.5,70.5,0.72 (23/32)
488dc9e0-e845-4cf5-a796-ed0f7ef8535c,2791,2,00:21:46.578,66,,169,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,0.905748,3795220,5203,,,,0.9724693819491058,Complete,30486,Pedro González López,Ground Pass,Right Foot,58.706596,25.39632,72.3,25.0,0.93 (68/73)
f49b9ed9-6a94-4c07-9601-48df4bebf9e7,2794,2,00:21:48.003,66,,169,Regular Play,Spain,Pedro González López,Left Center Midfield,1.193436,3795220,30486,,,,0.9674104040819492,Complete,3477,Álvaro Borja Morata Martín,Ground Pass,Right Foot,70.88371,20.923805,77.9,14.9,0.98 (61/62)
17ababb1-a1f2-4320-940f-644398ee85d8,2798,2,00:21:49.812,66,,169,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,0.158911,3795220,3477,,,,0.039549325505286295,Incomplete,16532,Daniel Olmo Carvajal,Ground Pass,Right Foot,79.98645,11.25319,85.8,15.8,0.59 (10/17)
9190b5ae-066b-4b35-8ba4-3ff4396fcd7f,2803,2,00:21:52.984,66,,169,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.335531,3795220,8181,,,,0.4411588442495018,Incomplete,,,Ground Pass,Right Foot,48.472294,74.83734,49.3,67.1,0.68 (13/19)
6d4af0e4-62ed-4318-99a5-0f37d2cc4d9d,2813,2,00:21:58.819,66,,169,Regular Play,Spain,Álvaro Borja Morata Martín,Center Forward,0.901313,3795220,3477,,True,,0.9747256118071655,Incomplete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,85.45235,7.42958,75.8,10.9,0.59 (10/17)
7537eb70-568f-4741-9e18-41f3818e8456,2818,2,00:22:00.059,67,,170,Regular Play,Italy,Domenico Berardi,Center Forward,0.639851,3795220,7131,,True,,0.9609306457620864,Complete,7037,Lorenzo Insigne,Ground Pass,Left Foot,41.98287,69.54154,44.6,62.0,0.67 (8/12)
be897d69-116a-4eeb-96d8-b433a379a81f,2822,2,00:22:01.489,67,,170,Regular Play,Italy,Lorenzo Insigne,Left Wing,0.692521,3795220,7037,,True,,0.9833694744619356,Complete,3166,Marco Verratti,Ground Pass,Left Foot,44.280098,59.219753,40.3,48.7,0.72 (23/32)
41c248ce-f5ee-4fe7-a2f1-d61d98f5c336,2825,2,00:22:02.557,67,,170,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.326681,3795220,3166,,,,0.946715490167622,Complete,7037,Lorenzo Insigne,Ground Pass,Right Foot,41.969254,51.119965,50.3,52.1,0.81 (25/31)
e88a6da3-7f6a-49f3-bf51-cd00c65cb6dd,2830,2,00:22:03.924,67,,170,Regular Play,Italy,Lorenzo Insigne,Left Wing,0.903607,3795220,7037,,True,,0.80312713825806,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,51.59283,52.279896,62.3,57.0,0.72 (23/32)
711e48e9-58af-4606-9175-230b9bcf2085,2834,2,00:22:05.225,67,,170,Regular Play,Italy,Domenico Berardi,Center Forward,0.588359,3795220,7131,,True,,0.3336873083275396,Complete,7156,Federico Chiesa,Low Pass,Left Foot,61.69939,53.6335,71.5,42.5,0.67 (8/12)
02cd1d8c-c42f-497d-902b-b4aa524ac8ef,2839,2,00:22:15.123,67,,170,Regular Play,Italy,Federico Chiesa,Right Wing,1.364334,3795220,7156,,,,0.6806647686544263,Complete,7131,Domenico Berardi,Ground Pass,Left Foot,104.807045,60.280106,113.2,51.7,0.67 (10/15)
4cfb819c-272b-4363-8931-21f91d02bafd,2846,2,00:22:21.767,67,,170,Regular Play,Italy,Lorenzo Insigne,Left Wing,2.233564,3795220,7037,,,,0.8556861725438706,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,106.73176,79.40933,81.8,72.0,0.72 (23/32)
c1746e09-3ba8-494e-ba87-039eeea941b6,2849,2,00:22:25.131,67,,170,Regular Play,Italy,Nicolò Barella,Right Center Midfield,1.528916,3795220,8181,,,,0.9864131831149044,Complete,11514,Giovanni Di Lorenzo,Ground Pass,Right Foot,79.64893,72.8868,62.1,63.5,0.68 (13/19)
cc2848c6-5e97-47a5-ba82-79194277216f,2852,2,00:22:27.331,67,,170,Regular Play,Italy,Giovanni Di Lorenzo,Right Back,2.379064,3795220,11514,,,,0.9870227018915054,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,62.704636,63.69821,55.0,40.4,0.8 (33/41)
7e9cf136-07eb-4d5e-8a82-c9174d56d2d6,2855,2,00:22:29.790,67,,170,Regular Play,Italy,Leonardo Bonucci,Right Center Back,4.203927,3795220,7173,,,,0.9665547961790674,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,51.801468,38.972385,53.3,8.9,0.71 (37/52)
5e517b68-ed1f-4952-8a59-13e161aab9c9,2858,2,00:22:34.034,67,,170,Regular Play,Italy,Giorgio Chiellini,Left Center Back,3.403737,3795220,6954,,,,0.14356649890847364,Incomplete,,,High Pass,Left Foot,55.75946,1.3062205,107.9,34.6,0.85 (50/59)
c2379083-0bc3-4b81-80d2-ac7064df2416,2861,2,00:22:39.444,67,,171,Regular Play,Spain,Unai Simón Mendibil,Goalkeeper,1.804661,3795220,11748,,,,0.9974500998845794,Complete,4353,Aymeric Laporte,Ground Pass,Keeper Arm,13.5,46.4,23.1,27.1,0.88 (51/58)
c92a22fd-7172-4131-a0d7-5edbd8701dde,2864,2,00:22:44.697,67,,171,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.525954,3795220,4353,,,,0.9888756612019194,Complete,31953,Eric García Martret,Ground Pass,Left Foot,34.87316,38.005966,38.3,54.9,0.93 (132/142)
6f5a96b1-617a-4f6e-91b0-ff17423b6f92,2867,2,00:22:47.121,67,,171,Regular Play,Spain,Eric García Martret,Right Center Back,2.290316,3795220,31953,,,,0.8860853496914591,Complete,3957,César Azpilicueta Tanco,Ground Pass,Right Foot,41.003654,56.32371,64.6,77.4,0.97 (128/132)
af5eca2d-a11e-4f2c-8c21-71548785f021,2870,2,00:22:51.598,67,,171,Regular Play,Spain,César Azpilicueta Tanco,Right Back,0.939733,3795220,3957,,,,0.9937331031568118,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,73.14282,77.89617,64.2,74.4,0.87 (62/71)
53a0a906-748c-4691-9d8a-88943f749dc8,2873,2,00:22:53.489,67,,171,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,2.000397,3795220,5199,,,,0.9833907348106944,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,62.276585,63.118423,56.3,39.5,0.91 (52/57)
606c129e-d0a5-467f-92a2-d8d57dad90b5,2876,2,00:22:58.886,67,,171,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.210057,3795220,4353,,,,0.9628736715591584,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,68.70679,29.927883,78.3,14.7,0.93 (132/142)
1b092c24-4a94-4b54-bdac-9af1114dd1d8,2879,2,00:23:01.165,68,,171,Regular Play,Spain,Jordi Alba Ramos,Left Back,1.53611,3795220,5211,,,,0.991645663424572,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,78.2847,6.78526,65.1,24.8,0.8 (85/106)
5addd933-2560-4825-bf5f-83eb3959c385,2882,2,00:23:04.398,68,,171,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.711433,3795220,4353,,,,0.9557330623841878,Complete,30486,Pedro González López,Ground Pass,Right Foot,66.76179,17.392776,71.9,19.0,0.93 (132/142)
afb0ddd8-ac74-4e9f-b815-ac43ed23fa11,2886,2,00:23:06.609,68,,171,Regular Play,Spain,Pedro González López,Left Center Midfield,1.516412,3795220,30486,,,,0.986664774831672,Complete,31953,Eric García Martret,Ground Pass,Right Foot,66.13065,19.563393,62.5,37.8,0.98 (61/62)
8fefb5c5-2e74-4999-930a-5579e6782e23,2889,2,00:23:09.210,68,,171,Regular Play,Spain,Eric García Martret,Right Center Back,0.996636,3795220,31953,,,,0.9834910264216103,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,62.7842,41.708035,68.9,59.4,0.97 (128/132)
a2cdea09-233a-4408-afb4-7a0a7c41729a,2892,2,00:23:11.396,68,,171,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.273368,3795220,5199,,,,0.9127140970510952,Complete,3957,César Azpilicueta Tanco,Ground Pass,Right Foot,67.5767,58.041405,88.2,78.0,0.91 (52/57)
0013d9fd-61ae-4a62-959d-64eccf136939,2895,2,00:23:14.176,68,,171,Regular Play,Spain,César Azpilicueta Tanco,Right Back,1.375101,3795220,3957,,,,0.9903798791027164,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,81.03505,73.807755,70.0,72.0,0.87 (62/71)
9cc6b923-7107-4c39-804a-e9df0fea6455,2898,2,00:23:16.423,68,,171,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.904519,3795220,5199,,,,0.985061886829378,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,68.47107,61.16161,63.6,35.9,0.91 (52/57)
2a4e7c22-98db-4b0b-8ddb-514c383eb36a,2901,2,00:23:23.034,68,,171,Regular Play,Spain,Aymeric Laporte,Left Center Back,0.662279,3795220,4353,,,,0.9764741427811601,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,75.38788,30.822365,77.9,28.8,0.93 (132/142)
de38fc11-19c0-45e8-ad5e-280d04328adc,2905,2,00:23:24.981,68,,171,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.701064,3795220,5203,,,,0.9878537442027306,Complete,31953,Eric García Martret,Ground Pass,Right Foot,75.44655,22.409306,62.5,45.1,0.93 (68/73)
922f8c75-b3a2-4f6c-81e0-f33d4474e73c,2908,2,00:23:27.443,68,,171,Regular Play,Spain,Eric García Martret,Right Center Back,1.159431,3795220,31953,,,,0.9667568911289064,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Right Foot,66.57713,45.497738,74.1,58.6,0.97 (128/132)
8baad7fa-f445-4ae9-bf40-a75c34aac812,2911,2,00:23:30.984,68,,171,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,1.476691,3795220,5199,,,,0.9752813875780943,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,72.07437,53.65445,75.3,34.0,0.91 (52/57)
60f70d51-0ddd-4cdb-a89f-605cdb71980f,2913,2,00:23:32.461,68,,171,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.116803,3795220,5203,,,,0.9934479832849858,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,73.21004,31.273525,62.5,30.8,0.93 (68/73)
a9fc4824-a363-4a4c-b0d7-aec1822ebca2,2916,2,00:23:35.182,68,,171,Regular Play,Spain,Aymeric Laporte,Left Center Back,3.515993,3795220,4353,,,,0.9676204970233798,Complete,5199,Jorge Resurrección Merodio,Ground Pass,Left Foot,62.47702,28.401833,64.9,46.6,0.93 (132/142)
91b0e32b-7cd0-46d1-a879-32e7b150bef1,2919,2,00:23:40.548,68,,171,Regular Play,Spain,Jorge Resurrección Merodio,Right Center Midfield,0.85172,3795220,5199,,,,0.9161886314208464,Complete,6685,Mikel Oyarzabal Ugarte,Ground Pass,Right Foot,67.174225,60.69201,82.8,67.5,0.91 (52/57)
61708fbd-f7e6-4bf0-97cd-04bd75606e26,2923,2,00:23:41.981,68,,171,Regular Play,Spain,Mikel Oyarzabal Ugarte,Right Wing,1.66834,3795220,6685,,,,0.9815696174964113,Complete,31953,Eric García Martret,Ground Pass,Left Foot,76.65688,60.40626,59.7,56.6,0.83 (24/29)
ed1fad7d-fb4b-435e-b0f0-f36c7c9b858f,2926,2,00:23:45.200,68,,171,Regular Play,Spain,Eric García Martret,Right Center Back,0.638885,3795220,31953,,,,0.9685276647347284,Complete,5203,Sergio Busquets i Burgos,Ground Pass,Right Foot,61.893326,42.986927,69.6,27.8,0.97 (128/132)
8dc0bd8a-4fac-401b-a8f3-38bdd2b2a7ab,2929,2,00:23:47.537,68,,171,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,0.86769,3795220,5203,,,,0.9013304532009242,Complete,16532,Daniel Olmo Carvajal,Ground Pass,Right Foot,69.25987,29.559258,86.9,33.5,0.93 (68/73)
58ae022a-08c8-4235-8dce-565d4d961c23,2938,2,00:24:47.555,69,Free Kick,172,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,3.043021,3795220,7173,,,,0.6197951283661298,Incomplete,7131,Domenico Berardi,High Pass,Right Foot,35.386982,48.722862,84.8,55.3,0.71 (37/52)
138820e6-cdc5-4e38-80b6-41ced18824f3,2940,2,00:24:50.598,69,Recovery,173,Regular Play,Spain,Jordi Alba Ramos,Left Back,0.929241,3795220,5211,,,,0.9159806726300472,Complete,5203,Sergio Busquets i Burgos,Low Pass,Head,34.13438,15.974365,44.3,20.9,0.8 (85/106)
d16e21b5-70e2-4c6e-9183-3ac2508c802f,2943,2,00:24:51.789,69,,173,Regular Play,Spain,Sergio Busquets i Burgos,Center Defensive Midfield,1.11545,3795220,5203,,,,0.8742287141641247,Complete,16532,Daniel Olmo Carvajal,Low Pass,Right Foot,42.62375,17.544285,49.0,10.4,0.93 (68/73)
194d1c06-d33f-4ea6-8881-0efa56bc0a4c,2946,2,00:24:56.134,69,,173,Regular Play,Spain,Daniel Olmo Carvajal,Left Wing,1.632554,3795220,16532,,,,0.9798888958865888,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,57.17069,5.25764,38.3,10.9,0.61 (30/49)
78f486a7-8d0d-4d0f-8c36-cafc1c9ad8fc,2949,2,00:24:58.971,69,,173,Regular Play,Spain,Jordi Alba Ramos,Left Back,2.687142,3795220,5211,,,,0.9577761317691196,Complete,31953,Eric García Martret,Ground Pass,Left Foot,38.83345,13.65025,40.0,49.4,0.8 (85/106)
059f8ae5-4e4a-4e11-8257-75da64c24ab8,2952,2,00:25:03.562,70,,173,Regular Play,Spain,Eric García Martret,Right Center Back,1.174589,3795220,31953,,,,0.946493591859569,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Right Foot,53.61438,49.145535,65.7,72.7,0.97 (128/132)
2d7bad83-59bc-4e15-a5f5-bb664ffaeb9b,2955,2,00:25:04.819,70,,173,Regular Play,Spain,Rodrigo Hernández Cascante,Right Center Midfield,1.117559,3795220,6765,,,,0.9925907299754588,Complete,31953,Eric García Martret,Ground Pass,Right Foot,64.32087,62.797127,58.4,62.6,0.96 (43/45)
d9f0af51-1279-46ba-8558-d9b1559b6912,2958,2,00:25:07.538,70,,173,Regular Play,Spain,Eric García Martret,Right Center Back,1.248314,3795220,31953,,,,0.9901972969888688,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,61.107235,51.038853,63.6,35.5,0.97 (128/132)
e1288458-feb4-48b5-8690-9205997e6811,2961,2,00:25:11.454,70,,173,Regular Play,Spain,Aymeric Laporte,Left Center Back,1.349777,3795220,4353,,,,0.941038560994749,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,69.30961,28.23017,86.5,11.7,0.93 (132/142)
4fc1359c-1e5c-479d-b03d-030de2867450,2964,2,00:25:13.799,70,,173,Regular Play,Spain,Jordi Alba Ramos,Left Back,1.159987,3795220,5211,,,,0.9739317116698348,Complete,30486,Pedro González López,Ground Pass,Left Foot,86.0434,4.1146,86.5,17.9,0.8 (85/106)
2dc4c0cc-f225-4207-9175-2deaeff7ac48,2967,2,00:25:16.566,70,,173,Regular Play,Spain,Pedro González López,Left Center Midfield,1.93937,3795220,30486,,,,0.9713750527627046,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Right Foot,78.29299,16.697227,80.3,56.2,0.98 (61/62)
79890f46-02c1-41ff-88b9-1ee447a94400,2970,2,00:25:19.412,70,,173,Regular Play,Spain,Rodrigo Hernández Cascante,Right Center Midfield,1.551338,3795220,6765,,,,0.8602079903109344,Complete,3957,César Azpilicueta Tanco,Ground Pass,Right Foot,82.841484,56.85694,101.9,79.7,0.96 (43/45)
08d9422a-202e-4ace-9323-f730e5bc76ed,2973,2,00:25:23.529,70,,173,Regular Play,Spain,César Azpilicueta Tanco,Right Back,1.542776,3795220,3957,,,,0.974089999890036,Complete,6765,Rodrigo Hernández Cascante,Ground Pass,Right Foot,107.40556,77.63041,90.9,72.7,0.87 (62/71)
dd585291-25fd-4a95-a422-9b88a9d38e8b,2976,2,00:25:25.825,70,,173,Regular Play,Spain,Rodrigo Hernández Cascante,Right Center Midfield,1.490934,3795220,6765,,,,0.9757955901469152,Complete,31953,Eric García Martret,Ground Pass,Right Foot,89.22401,66.65372,78.5,55.8,0.96 (43/45)
3232ccd1-9454-47a3-a2bb-0607e43d2b29,2979,2,00:25:28.141,70,,173,Regular Play,Spain,Eric García Martret,Right Center Back,0.999357,3795220,31953,,,,0.984434272289898,Complete,4353,Aymeric Laporte,Ground Pass,Right Foot,77.80871,46.573933,79.2,36.5,0.97 (128/132)
5d08310d-2847-4b4e-af7c-f72effd369a4,2982,2,00:25:30.469,70,,173,Regular Play,Spain,Aymeric Laporte,Left Center Back,2.225968,3795220,4353,,,,0.6087947749992906,Complete,6766,Gerard Moreno Balaguero,High Pass,Left Foot,82.542946,28.38464,111.3,56.6,0.93 (132/142)
43eb601c-b008-4ffc-be18-ccb25be86771,2985,2,00:25:32.695,70,,173,Regular Play,Spain,Gerard Moreno Balaguero,Right Wing,0.718335,3795220,6766,,True,,0.5411453369349796,Incomplete,3477,Álvaro Borja Morata Martín,Low Pass,,117.47037,61.88741,110.6,44.0,0.68 (17/25)
2e6b46a0-d40d-49f4-9bcb-3995f241f216,2988,2,00:25:34.744,70,Recovery,173,Regular Play,Spain,Rodrigo Hernández Cascante,Right Center Midfield,1.068753,3795220,6765,,,,0.9849207163266482,Complete,16532,Daniel Olmo Carvajal,Ground Pass,Left Foot,102.76991,59.514732,98.0,48.9,0.96 (43/45)
583d35b7-04dc-4a57-b0c6-38bdaecc4e84,2991,2,00:25:37.100,70,,173,Regular Play,Spain,Daniel Olmo Carvajal,Left Wing,0.823711,3795220,16532,,,,0.9493663802317632,Complete,30486,Pedro González López,Ground Pass,Left Foot,94.59413,43.436405,97.6,31.6,0.61 (30/49)
a01e4ace-778d-44f2-83e6-ae4cb9b8dbe8,2994,2,00:25:38.512,70,,173,Regular Play,Spain,Pedro González López,Left Center Midfield,2.267337,3795220,30486,,,,0.7964125515234649,Complete,5211,Jordi Alba Ramos,Ground Pass,Left Foot,97.25545,27.14854,114.9,16.4,0.98 (61/62)
005b8ea3-a002-4792-a419-4aeb90c93780,2996,2,00:25:40.779,70,,173,Regular Play,Spain,Jordi Alba Ramos,Left Back,2.098842,3795220,5211,,,,0.09315422798850216,Unknown,3957,César Azpilicueta Tanco,High Pass,Left Foot,118.42113,12.07902,117.0,48.7,0.8 (85/106)
81b16f2b-8ada-4703-b762-5076b4f7d413,3000,2,00:26:18.508,71,Free Kick,174,From Free Kick,Italy,Gianluigi Donnarumma,Goalkeeper,0.845323,3795220,7036,,,,0.998729238638798,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,10.07966,32.238373,8.4,19.4,0.73 (35/48)
ee91e908-e03d-48e7-89f8-afdb06a0b6ea,3003,2,00:26:21.623,71,,174,From Free Kick,Italy,Giorgio Chiellini,Left Center Back,1.426773,3795220,6954,,,,0.5881622759711441,Complete,7037,Lorenzo Insigne,High Pass,Left Foot,13.833418,21.491093,43.1,34.2,0.85 (50/59)
d4438df8-4fa4-4446-8bf9-9875b3439e10,3005,2,00:26:23.090,71,,174,From Free Kick,Italy,Lorenzo Insigne,Left Wing,2.951437,3795220,7037,,,,0.25133282728046225,Complete,8181,Nicolò Barella,High Pass,Head,43.21526,33.672115,60.4,43.8,0.72 (23/32)
0a9690c1-e785-4ea8-a9f4-41c462d8a6f7,3008,2,00:26:26.082,71,,174,From Free Kick,Italy,Nicolò Barella,Right Center Midfield,1.397982,3795220,8181,,,,0.9450760251082866,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,66.2,51.7,78.8,61.8,0.68 (13/19)
ea62cb49-4367-4e79-bd9e-64d1eefb5ebb,3015,2,00:26:56.494,71,Throw-in,175,From Throw In,Italy,Giovanni Di Lorenzo,Right Back,0.81209,3795220,11514,,,,0.8018354586803625,Complete,7131,Domenico Berardi,Low Pass,,108.3,80.0,114.3,70.1,0.8 (33/41)
ef50147e-79d8-45d3-963f-2b9b3106e042,3020,2,00:26:58.346,71,,175,From Throw In,Italy,Domenico Berardi,Center Forward,0.559682,3795220,7131,,True,,0.40167684213797655,Complete,11514,Giovanni Di Lorenzo,Low Pass,Left Foot,116.0,74.4,106.2,75.2,0.67 (8/12)
91ca007e-b95a-4d53-976f-3502a97cacc9,3024,2,00:26:59.360,71,,175,From Throw In,Italy,Giovanni Di Lorenzo,Right Back,0.132309,3795220,11514,,True,,0.002203582458850428,Incomplete,,,Low Pass,Right Foot,106.8,74.6,110.4,73.1,0.8 (33/41)
906eab99-ad78-48df-a02a-49ccd059681f,3029,2,00:27:00.928,72,,175,From Throw In,Italy,Nicolò Barella,Right Center Midfield,1.036319,3795220,8181,,True,,0.9730883815281052,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,104.184456,68.067795,88.0,69.0,0.68 (13/19)
7c41d62d-e49b-411e-a39b-a6f0897ea584,3033,2,00:27:02.694,72,,175,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.424171,3795220,7024,,True,,0.9586000947266032,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,86.47472,71.82039,73.2,62.4,0.82 (28/34)
9bdcf9d6-cb7a-40e6-9f1e-db1ccff92865,3036,2,00:27:04.199,72,,175,From Throw In,Italy,Leonardo Bonucci,Right Center Back,2.110175,3795220,7173,,,,0.9849337952285008,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,71.885056,63.57115,60.0,38.4,0.71 (37/52)
a7406546-6001-4462-9696-9c157c8a61d0,3039,2,00:27:06.389,72,,175,From Throw In,Italy,Giorgio Chiellini,Left Center Back,2.036225,3795220,6954,,,,0.9798023494051156,Complete,4355,Emerson Palmieri dos Santos,Ground Pass,Right Foot,61.55606,40.537033,70.9,11.1,0.85 (50/59)
c3cd6857-03ff-425a-9b6f-d095119a7a0d,3043,2,00:27:09.418,72,,175,From Throw In,Italy,Emerson Palmieri dos Santos,Left Back,1.392722,3795220,4355,,True,,0.9899344798800188,Complete,6954,Giorgio Chiellini,Ground Pass,Left Foot,65.074814,12.704589,57.4,11.7,0.84 (27/32)
941e4fe8-9bff-430d-af82-59872725bf8f,3047,2,00:27:10.891,72,,175,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.690097,3795220,6954,,True,,0.9853710828062612,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,57.372322,23.96269,45.8,43.4,0.85 (50/59)
6afd3021-6165-46f1-aec8-bf77d9a983f5,3050,2,00:27:13.424,72,,175,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.120102,3795220,7173,,,,0.9695095131927304,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Left Foot,47.11561,46.586388,56.3,55.1,0.71 (37/52)
ddb9ea2c-71f4-44ab-b793-93b6f40adc44,3053,2,00:27:16.919,72,,175,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.891621,3795220,7024,,,,0.9932252640951644,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,54.082417,66.63607,44.8,50.2,0.82 (28/34)
33f5aa0a-3b72-4349-9a79-29799f563deb,3057,2,00:27:18.925,72,,175,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.989473,3795220,7173,,,,0.99064016198021,Complete,7036,Gianluigi Donnarumma,Ground Pass,Left Foot,39.605946,57.652344,17.4,41.2,0.71 (37/52)
ebc7f947-4b20-4bd9-a926-25416f52088b,3060,2,00:27:21.649,72,,175,From Throw In,Italy,Gianluigi Donnarumma,Goalkeeper,0.784832,3795220,7036,,,,0.9910797410421852,Incomplete,,,Ground Pass,Right Foot,18.472546,45.063248,23.2,54.5,0.73 (35/48)
dd247131-0603-45ed-9856-cc5bcb60f41d,3070,2,00:28:42.097,73,Throw-in,176,From Throw In,Italy,Rafael Tolói,Left Back,1.647718,3795220,7002,,,,0.6285149293404908,Incomplete,7131,Domenico Berardi,High Pass,,15.2,80.0,43.7,73.1,0.65 (13/20)
53f1897a-45c9-424e-bf5b-f9950fd131e7,3072,2,00:28:43.744,73,Interception,176,From Throw In,Spain,Daniel Olmo Carvajal,Left Wing,1.891073,3795220,16532,,,,0.41894569524399217,Incomplete,30486,Pedro González López,High Pass,Head,75.96062,7.45107,81.3,6.2,0.61 (30/49)
