id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
d7ece35d-2465-4e24-a6c1-9e7bf4daaedb,775,1,00:19:11.233,19,,51,From Throw In,Italy,Gianluigi Donnarumma,Goalkeeper,1.539023,3788766,7036,,,0.9871676864950168,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,16.988518,34.80171,22.7,50.1
02641935-8093-44de-b39d-20b42ac44b73,778,1,00:19:15.154,19,,51,From Throw In,Italy,Leonardo Bonucci,Right Center Back,1.267921,3788766,7173,,,0.948954287933192,Complete,7002,Rafael Tolói,Ground Pass,Left Foot,28.687168,54.150654,45.1,76.0
47222930-4962-4921-bde3-831bc05401f1,781,1,00:19:17.803,19,,51,From Throw In,Italy,Rafael Tolói,Right Back,3.620269,3788766,7002,,,0.1929261665616729,Out,,,High Pass,Right Foot,48.425007,76.88443,91.6,79.4
c25d30f1-6d78-4779-be4f-006eccad9fe4,782,1,00:19:38.205,19,Throw-in,52,From Throw In,Wales,Neco Williams,Left Wing Back,0.687938,3788766,34794,,,0.7710530279296482,Complete,11252,Daniel James,Low Pass,,26.3,0.1,33.2,4.1
7b8bf579-b109-4e2a-a056-096f934e17ad,798,1,00:20:10.763,20,Free Kick,53,From Free Kick,Wales,Chris Gunter,Left Center Back,2.314245,3788766,10928,,,0.9945162060195932,Complete,9914,Danny Ward,Ground Pass,Left Foot,33.44235,3.22494,14.8,42.7
742a2558-6609-42d2-8eb0-73ac4eb97a92,801,1,00:20:14.317,20,,53,From Free Kick,Wales,Danny Ward,Goalkeeper,0.97595,3788766,9914,,,0.9902519228097844,Complete,11250,Joe Rodon,Ground Pass,Keeper Arm,16.52754,42.64236,26.8,56.1
795dd6ca-98c9-437e-a4e5-7700d41ef5ba,804,1,00:20:17.721,20,,53,From Free Kick,Wales,Joe Rodon,Right Center Back,2.187287,3788766,11250,,,0.9908999781545728,Complete,9914,Danny Ward,Ground Pass,Right Foot,25.64675,58.247025,12.8,40.1
22753478-f77f-4c8b-9b62-fd527a3cbf37,807,1,00:20:22.205,20,,53,From Free Kick,Wales,Danny Ward,Goalkeeper,2.132446,3788766,9914,,,0.5598723399224045,Incomplete,34794,Neco Williams,High Pass,Right Foot,13.62866,39.284863,45.9,5.8
9d7e505e-7ec5-4718-92f4-6efc3512215f,810,1,00:20:31.717,20,Throw-in,54,From Throw In,Wales,Neco Williams,Left Wing Back,1.254188,3788766,34794,,True,0.9827252885914928,Complete,10928,Chris Gunter,Low Pass,,42.57313,1.175285,26.6,5.8
ef1ae1cd-360e-4bdc-90a9-9382b980fe7d,812,1,00:20:34.402,20,,54,From Throw In,Wales,Chris Gunter,Left Center Back,1.63841,3788766,10928,,,0.994252474999011,Complete,9914,Danny Ward,Ground Pass,Right Foot,22.84595,6.06914,5.4,37.6
3829b607-a352-4d61-977c-1e9e4c5b2ea4,815,1,00:20:38.585,20,,54,From Throw In,Wales,Danny Ward,Goalkeeper,1.956596,3788766,9914,,,0.5787271865291793,Complete,4774,Connor Roberts,High Pass,Right Foot,0.43951,48.75295,31.6,78.2
ff2d5647-4c8f-4ba1-9757-0b25f76d804e,821,1,00:21:01.891,21,Free Kick,55,From Free Kick,Wales,Connor Roberts,Right Wing Back,1.762919,3788766,4774,,,0.995003260761436,Complete,11250,Joe Rodon,Ground Pass,Right Foot,42.15412,73.76728,27.7,65.6
02d38fe4-4875-4656-8c5f-76643abfc8ce,824,1,00:21:04.644,21,,55,From Free Kick,Wales,Joe Rodon,Right Center Back,1.386504,3788766,11250,,,0.9934191576947392,Complete,9914,Danny Ward,Ground Pass,Right Foot,25.53542,59.873653,8.5,43.2
1febe173-ea2f-4a57-8f1b-15e50c78eda1,827,1,00:21:08.599,21,,55,From Free Kick,Wales,Danny Ward,Goalkeeper,3.058005,3788766,9914,,,0.3274585492488987,Incomplete,6399,Gareth Frank Bale,High Pass,Right Foot,9.14449,45.202488,68.1,63.6
a01207a8-96d0-4642-8984-bf4fd99e4690,831,1,00:21:51.320,21,Throw-in,56,From Throw In,Wales,Connor Roberts,Right Wing Back,3.385233,3788766,4774,,,0.2186084404318608,Complete,11252,Daniel James,High Pass,,64.92562,77.30229,108.9,73.7
311dd632-fe97-4dfc-8344-38abceef3769,835,1,00:21:55.408,21,,56,From Throw In,Wales,Daniel James,Left Wing,1.169719,3788766,11252,True,,0.9370296875335496,Complete,4774,Connor Roberts,Ground Pass,Left Foot,107.4411,77.14779,95.7,77.6
692b3ffe-c344-48a1-9601-8e1fbcdf6599,838,1,00:21:58.426,21,,56,From Throw In,Wales,Connor Roberts,Right Wing Back,2.115424,3788766,4774,,,0.956863693018864,Incomplete,10931,Joe Allen,Ground Pass,Right Foot,94.109924,78.57958,88.3,64.6
739ab48f-787f-4691-a24a-c5181348ceec,841,1,00:22:00.541,22,Interception,56,From Throw In,Italy,Matteo Pessina,Right Center Midfield,0.485795,3788766,11601,True,,0.6629782074586679,Incomplete,7777,Federico Bernardeschi,Ground Pass,Right Foot,31.090801,25.787241,35.1,11.6
63e42550-6b4d-4565-9597-45b0203ecf74,846,1,00:22:01.561,22,,56,From Throw In,Wales,Joseff Morrell,Right Defensive Midfield,0.968735,3788766,22074,True,,0.8621420847622949,Complete,10931,Joe Allen,Ground Pass,Right Foot,81.78001,57.74517,85.6,63.1
9f377cd7-dd86-4d21-9113-097a5db0f44a,849,1,00:22:02.629,22,,56,From Throw In,Wales,Joe Allen,Left Defensive Midfield,0.499098,3788766,10931,,,0.6463359021753995,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,85.8956,57.657387,91.4,64.1
4712a1f3-8cfc-48f8-a58e-3157dabde152,853,1,00:22:06.456,22,,56,From Throw In,Wales,Aaron Ramsey,Center Forward,1.66439,3788766,3517,,,0.4993629131904637,Complete,11252,Daniel James,High Pass,Right Foot,85.313324,58.953205,103.0,78.2
f8546fe9-79f5-4f51-834e-7746dd32a1ab,857,1,00:22:12.099,22,,56,From Throw In,Wales,Daniel James,Left Wing,2.171725,3788766,11252,True,,0.9029546041090434,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,98.37335,69.09795,83.1,45.7
c60d91c0-4980-4c8b-aad8-ef4d22c205bc,860,1,00:22:16.837,22,,56,From Throw In,Wales,Ethan Ampadu,Center Back,1.513376,3788766,4934,,,0.952237952023218,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,82.28295,24.776352,93.9,22.6
334988d4-8b03-4f58-84fb-93c36eb558c6,864,1,00:22:20.600,22,,56,From Throw In,Wales,Gareth Frank Bale,Right Wing,1.557797,3788766,6399,True,,0.6072777016998515,Complete,10931,Joe Allen,Ground Pass,Left Foot,91.74416,17.636696,107.4,27.0
8360a122-55c3-4430-abae-3fd8c95dbddd,866,1,00:22:22.158,22,,56,From Throw In,Wales,Joe Allen,Left Defensive Midfield,0.686994,3788766,10931,,,0.9046120729884805,Complete,3517,Aaron Ramsey,Ground Pass,Left Foot,106.88534,25.43891,107.9,35.5
d83d8654-510e-45b6-88d6-eb86d9a3911a,870,1,00:22:24.073,22,Recovery,57,Regular Play,Italy,Leonardo Bonucci,Right Center Back,0.46409,3788766,7173,,,0.9838940704647584,Complete,7002,Rafael Tolói,Ground Pass,Right Foot,7.1426435,50.601322,10.9,57.0
6cd07ddc-d236-4c8d-a32a-9264355d974c,879,1,00:22:26.951,22,,57,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.472606,3788766,7024,True,,0.9410573764702086,Complete,11601,Matteo Pessina,Ground Pass,Right Foot,14.690735,54.456196,15.3,65.2
cc7c8f45-7687-485a-b10e-26636f050cca,882,1,00:22:28.007,22,,57,Regular Play,Italy,Matteo Pessina,Right Center Midfield,1.199839,3788766,11601,,,0.9188014515967968,Complete,7156,Federico Chiesa,Ground Pass,Left Foot,16.925676,66.29104,28.7,74.0
902c78c1-ac41-437f-9be8-be2a1343c72d,889,1,00:22:31.307,22,,58,Regular Play,Wales,Ethan Ampadu,Center Back,1.478608,3788766,4934,,,0.8156715924721794,Complete,34794,Neco Williams,Low Pass,Left Foot,88.960625,2.94431,95.4,7.1
96fa10bf-9d9e-4d7e-a16b-548293bb3b54,892,1,00:22:36.061,22,,58,Regular Play,Wales,Neco Williams,Left Wing Back,0.748036,3788766,34794,,,0.9225880898593768,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,101.0,11.0,106.0,4.1
44325f76-c3ee-4e26-b535-969c3a5d8dd1,895,1,00:22:37.545,22,,58,Regular Play,Wales,Aaron Ramsey,Center Forward,2.266078,3788766,3517,,,0.7477726500452198,Complete,34794,Neco Williams,Low Pass,Right Foot,107.2,10.7,91.9,2.9
7f43df2a-570b-40ed-8966-a4fbfd66ff52,898,1,00:22:39.836,22,,58,Regular Play,Wales,Neco Williams,Left Wing Back,1.010429,3788766,34794,,,0.987668164643668,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,93.7929,0.01521,84.8,5.1
848d6eff-da97-4b91-9524-229ba6a06707,901,1,00:22:40.846,22,,58,Regular Play,Wales,Ethan Ampadu,Center Back,0.617968,3788766,4934,True,,0.8600440194038125,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,87.46092,2.14236,93.2,12.5
e6fdfa72-9671-4a3d-abe2-eb89a5027462,903,1,00:22:41.464,22,,58,Regular Play,Wales,Aaron Ramsey,Center Forward,0.730623,3788766,3517,,,0.9397645196058682,Complete,34794,Neco Williams,Ground Pass,Right Foot,92.40968,9.53404,92.4,4.1
f7b5d309-2bb7-40ab-989a-df2437127400,907,1,00:22:42.862,22,,58,Regular Play,Wales,Neco Williams,Left Wing Back,1.665814,3788766,34794,True,,0.5741238054259051,Complete,4934,Ethan Ampadu,Ground Pass,Right Foot,92.8702,1.62831,105.4,3.3
1f3a989a-1601-4018-a0ba-4a98be901c57,910,1,00:22:44.720,22,,58,Regular Play,Wales,Ethan Ampadu,Center Back,0.892163,3788766,4934,,,0.9582505974350072,Complete,10931,Joe Allen,Ground Pass,Left Foot,103.77903,4.45366,104.9,22.0
d06ac7de-7c2e-437f-a965-933b2541eae1,920,1,00:23:04.237,23,Free Kick,60,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.770734,3788766,7173,,True,0.9961548305364929,Complete,7480,Alessandro Bastoni,Ground Pass,Right Foot,8.0,59.0,20.8,17.9
1bc34865-c73b-4172-a734-fe353ea0531b,922,1,00:23:06.678,23,,60,From Free Kick,Italy,Alessandro Bastoni,Left Center Back,1.389745,3788766,7480,,,0.9907174660213804,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,21.456072,26.88831,20.5,53.1
e315c4a5-8810-45e0-9447-8271bd420566,925,1,00:23:17.081,23,,60,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.509894,3788766,7173,,,0.9194933335440044,Complete,11601,Matteo Pessina,Ground Pass,Right Foot,38.939262,47.276688,63.8,36.9
ddf77ce2-9b1e-4756-8037-251eaf2a901d,928,1,00:23:19.932,23,,60,From Free Kick,Italy,Matteo Pessina,Right Center Midfield,1.736471,3788766,11601,,,0.8584220905312882,Complete,7777,Federico Bernardeschi,Ground Pass,Left Foot,65.6407,28.062902,97.3,17.7
b06276ca-1095-42eb-aab3-b776983a553c,931,1,00:23:25.613,23,,60,From Free Kick,Italy,Federico Bernardeschi,Left Wing,0.730501,3788766,7777,,,0.964122552131714,Complete,4355,Emerson Palmieri dos Santos,Ground Pass,Left Foot,112.7489,11.244972,106.4,13.2
6d1c1e03-a2b3-4b6f-a7b0-3e4d6d3f4b0f,934,1,00:23:27.043,23,,60,From Free Kick,Italy,Emerson Palmieri dos Santos,Left Back,0.848382,3788766,4355,,,0.9869737063119536,Complete,11601,Matteo Pessina,Ground Pass,Left Foot,105.22185,13.64324,97.0,19.6
27a91936-a504-407c-95e7-b6b04f5ed517,936,1,00:23:27.892,23,,60,From Free Kick,Italy,Matteo Pessina,Right Center Midfield,0.94284,3788766,11601,,,0.8936961431387324,Incomplete,4355,Emerson Palmieri dos Santos,Ground Pass,Left Foot,96.55842,20.895758,105.6,31.4
bb1654c9-1e02-40c0-bceb-083499d24d02,940,1,00:23:30.780,23,,60,From Free Kick,Wales,Joseff Morrell,Right Defensive Midfield,0.943308,3788766,22074,,,0.9750262645887904,Incomplete,10931,Joe Allen,Ground Pass,Right Foot,21.75342,54.239044,27.7,69.7
ff8cbbeb-dbab-417d-8462-db8223384148,944,1,00:23:34.474,23,,60,From Free Kick,Italy,Federico Bernardeschi,Left Wing,0.729396,3788766,7777,,,0.9632605762889878,Complete,7156,Federico Chiesa,Ground Pass,Left Foot,85.91558,30.893759,89.6,42.3
556234e4-58ae-4e58-b33d-3de368e3d1d9,952,1,00:23:37.488,23,,60,From Free Kick,Italy,Federico Chiesa,Right Wing,1.134365,3788766,7156,True,,0.9173563934786314,Complete,7777,Federico Bernardeschi,Ground Pass,Right Foot,91.25276,39.682987,97.6,50.4
1b06ad71-9c5d-4f9a-b80c-65c490d96ebd,955,1,00:23:38.990,23,,60,From Free Kick,Italy,Federico Bernardeschi,Left Wing,1.875852,3788766,7777,,,0.6638851897058603,Complete,7471,Andrea Belotti,Ground Pass,Left Foot,97.29232,47.750927,115.5,51.4
092b79a2-b318-4941-bc70-7518b06f7ef9,960,1,00:24:04.832,24,Goal Kick,61,From Goal Kick,Wales,Danny Ward,Goalkeeper,1.088986,3788766,9914,,True,0.9958229843909814,Complete,10928,Chris Gunter,Ground Pass,Right Foot,7.0,44.1,12.0,23.1
5e336095-9342-41d0-99fd-634f8187f068,962,1,00:24:06.155,24,,61,From Goal Kick,Wales,Chris Gunter,Left Center Back,1.368726,3788766,10928,,,0.9863831833274204,Complete,34794,Neco Williams,Ground Pass,Right Foot,12.289444,21.005745,23.6,4.1
473a8156-83a9-4603-98d1-f93e173d606e,965,1,00:24:10.129,24,,61,From Goal Kick,Wales,Neco Williams,Left Wing Back,4.363437,3788766,34794,,,0.05630999912959665,Complete,11252,Daniel James,High Pass,Right Foot,33.18246,7.88108,109.6,3.6
715138b1-2a67-409b-8536-31d17450d91f,968,1,00:24:17.411,24,,61,From Goal Kick,Wales,Daniel James,Left Wing,1.136438,3788766,11252,,,0.5065181541855931,Unknown,3517,Aaron Ramsey,High Pass,Right Foot,111.4,7.1,105.7,29.2
f3ae243e-fc43-4a46-a570-12ee4798d373,971,1,00:24:33.268,24,Free Kick,62,From Free Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.95942,3788766,7036,,True,0.9840776485700996,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,13.6,41.3,19.3,44.0
d2a046e6-65a6-4d79-af50-253f8a148098,973,1,00:24:38.044,24,,62,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.2759,3788766,7173,,,0.9877452622714871,Complete,7480,Alessandro Bastoni,Ground Pass,Right Foot,23.339262,42.882683,28.7,21.2
c5cb939f-678c-4332-b4ba-235d9914d9c2,976,1,00:24:39.994,24,,62,From Free Kick,Italy,Alessandro Bastoni,Left Center Back,1.527548,3788766,7480,,,0.9573706425981816,Complete,4355,Emerson Palmieri dos Santos,Ground Pass,Left Foot,27.54296,23.284012,37.0,4.9
c3cbd6bc-bec0-4da3-8d60-fb8e60f7702f,979,1,00:24:42.935,24,,62,From Free Kick,Italy,Emerson Palmieri dos Santos,Left Back,1.29625,3788766,4355,,,0.9928870672930762,Complete,7480,Alessandro Bastoni,Ground Pass,Left Foot,36.683945,7.3039184,23.0,17.7
48484f74-553e-439d-9f78-f5fc5fca7e9e,982,1,00:24:45.846,24,,62,From Free Kick,Italy,Alessandro Bastoni,Left Center Back,1.130363,3788766,7480,,,0.9399622960643788,Complete,3166,Marco Verratti,Ground Pass,Left Foot,22.81991,20.11629,28.7,21.8
fde9cf6e-c1ac-4e4e-a8fb-005655917238,986,1,00:24:49.124,24,,62,From Free Kick,Italy,Marco Verratti,Left Center Midfield,1.612405,3788766,3166,,,0.980016521161558,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,19.498608,29.604975,20.3,51.6
7a20fb2e-0f93-42f4-a87e-d120eac91a93,989,1,00:24:52.235,24,,62,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.343746,3788766,7173,,,0.6648852982154128,Incomplete,7471,Andrea Belotti,Low Pass,Right Foot,29.33836,50.25687,57.7,34.9
afb1b944-044d-4332-ade4-a6aba35d8018,991,1,00:24:53.579,24,Recovery,62,From Free Kick,Wales,Ethan Ampadu,Center Back,1.894091,3788766,4934,,,0.5299738006971546,Complete,6399,Gareth Frank Bale,High Pass,Right Foot,61.386253,44.05463,83.1,55.5
cab79b3b-199e-47c7-ac7f-3c3d08e89489,995,1,00:24:57.167,24,,62,From Free Kick,Wales,Gareth Frank Bale,Right Wing,0.138408,3788766,6399,True,,0.0070730978188927075,Incomplete,22074,Joseff Morrell,Ground Pass,Right Foot,72.72627,56.168625,73.2,56.7
8b9a78d1-89c1-4ff7-88f2-818a58b39dbe,1005,1,00:25:02.437,25,,63,Regular Play,Wales,Gareth Frank Bale,Right Wing,0.89611,3788766,6399,,,0.9740391129698444,Complete,3517,Aaron Ramsey,Ground Pass,Left Foot,69.44877,31.801647,82.3,27.0
beb1de77-ba8a-4b25-bec4-c05473ca2268,1008,1,00:25:08.348,25,,63,Regular Play,Wales,Aaron Ramsey,Center Forward,0.131246,3788766,3517,,,0.0070123788214539184,Incomplete,4774,Connor Roberts,Low Pass,Right Foot,96.20716,18.36543,98.5,25.3
61793cf3-1905-4dab-8f84-f34bffddaf3c,1013,1,00:25:10.933,25,,63,Regular Play,Wales,Aaron Ramsey,Center Forward,2.707531,3788766,3517,,,0.9267675849870806,Complete,10928,Chris Gunter,Ground Pass,Right Foot,97.1,9.8,69.3,18.9
4d57059e-1be1-4698-a5f4-bdef5ccbd193,1015,1,00:25:13.641,25,,63,Regular Play,Wales,Chris Gunter,Left Center Back,0.757968,3788766,10928,,,0.9498521252289096,Complete,6399,Gareth Frank Bale,Ground Pass,Right Foot,67.41758,20.08104,77.0,14.0
918c96dd-9110-427b-93c2-700956823ee5,1018,1,00:25:15.148,25,,63,Regular Play,Wales,Gareth Frank Bale,Right Wing,0.91243,3788766,6399,,,0.9304978681665012,Complete,10931,Joe Allen,Ground Pass,Left Foot,74.77106,16.01221,81.4,22.3
4c0c419d-fc20-4aa2-843b-842954fb7be7,1021,1,00:25:17.410,25,,63,Regular Play,Wales,Joe Allen,Left Defensive Midfield,0.908489,3788766,10931,,,0.8980603380395891,Complete,34794,Neco Williams,Ground Pass,Right Foot,87.50414,19.83737,100.8,3.3
67db42f4-db62-4c59-b759-9df5ea99476a,1025,1,00:25:19.107,25,,63,Regular Play,Wales,Neco Williams,Left Wing Back,1.261065,3788766,34794,True,,0.9517586035117792,Complete,3517,Aaron Ramsey,Ground Pass,Right Foot,99.72976,3.91347,83.6,6.6
61fe0513-179a-4919-8eec-a3b2ce29b85b,1028,1,00:25:24.467,25,,63,Regular Play,Wales,Aaron Ramsey,Center Forward,1.017923,3788766,3517,,,0.9877416969276628,Complete,4934,Ethan Ampadu,Ground Pass,Left Foot,79.36299,14.89404,67.9,21.4
d77df3f3-1ceb-4950-a9a4-d65efe388466,1031,1,00:25:26.574,25,,63,Regular Play,Wales,Ethan Ampadu,Center Back,0.885954,3788766,4934,,,0.9875952437016378,Complete,22074,Joseff Morrell,Ground Pass,Right Foot,66.75199,25.191093,63.9,44.0
a89cc316-05d5-4c15-9d22-c686f09b0338,1034,1,00:25:28.913,25,,63,Regular Play,Wales,Joseff Morrell,Right Defensive Midfield,0.998911,3788766,22074,,,0.995146735963086,Complete,11250,Joe Rodon,Ground Pass,Right Foot,60.229965,43.951424,51.9,53.6
a2c081b2-abf9-4591-88a0-df16a324f45f,1037,1,00:25:31.487,25,,63,Regular Play,Wales,Joe Rodon,Right Center Back,1.570526,3788766,11250,,,0.9787812940788544,Complete,10928,Chris Gunter,Ground Pass,Right Foot,51.67256,48.122555,51.4,26.1
897a329e-235d-42ff-a023-f4696e59bea7,1040,1,00:25:36.876,25,,63,Regular Play,Wales,Chris Gunter,Left Center Back,0.627211,3788766,10928,,,0.9163548101958316,Complete,34794,Neco Williams,Ground Pass,Right Foot,58.413143,17.191128,68.5,18.7
15f45503-39ff-45b5-b3bb-38273845f0b7,1043,1,00:25:39.256,25,,63,Regular Play,Wales,Neco Williams,Left Wing Back,1.276766,3788766,34794,,,0.9887843407349648,Complete,10928,Chris Gunter,Ground Pass,Right Foot,60.96165,16.17046,52.2,10.2
32361f36-3e93-49b1-b9f2-debb7a670261,1046,1,00:25:42.214,25,,63,Regular Play,Wales,Chris Gunter,Left Center Back,4.236727,3788766,10928,,,0.13003033351287244,Incomplete,3517,Aaron Ramsey,High Pass,Left Foot,56.81239,0.5728,114.1,28.5
6870c73b-1bba-48b8-bd54-b12ceb0829d9,1050,1,00:26:20.587,26,Corner,64,From Corner,Wales,Daniel James,Left Wing,1.168991,3788766,11252,,,0.4347355083660387,Complete,10928,Chris Gunter,High Pass,Right Foot,120.0,0.1,109.5,33.9
75f9c066-a59e-4fae-9757-77acdb37aefd,1054,1,00:26:36.700,26,Goal Kick,65,From Goal Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.124314,3788766,7036,,True,0.9823909906094082,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,6.0,44.0,22.1,49.4
ee86e6d2-cef0-424f-a428-bc95c512894c,1056,1,00:26:38.150,26,,65,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,1.205703,3788766,7173,,True,0.9958642063665728,Complete,7036,Gianluigi Donnarumma,Ground Pass,Right Foot,22.1,49.4,8.2,38.8
6cbda4f6-8762-4ac4-832f-e07191bd64f1,1058,1,00:26:39.920,26,,65,From Goal Kick,Italy,Gianluigi Donnarumma,Goalkeeper,1.377844,3788766,7036,,True,0.9866952735287888,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,8.7,32.0,10.3,63.0
65ce685d-3893-4ccf-91fe-9d8ce400d35f,1060,1,00:26:47.768,26,,65,From Goal Kick,Italy,Leonardo Bonucci,Right Center Back,1.526443,3788766,7173,,,0.9787812940788544,Complete,3166,Marco Verratti,Ground Pass,Right Foot,30.1,59.5,31.3,28.6
60201e7c-e4fd-4bd2-915b-18491b11748b,1063,1,00:26:53.185,26,,65,From Goal Kick,Italy,Marco Verratti,Left Center Midfield,1.960128,3788766,3166,,,0.8963718639791876,Complete,11601,Matteo Pessina,Ground Pass,Right Foot,48.937935,30.820915,70.0,27.8
114f59fb-8035-4f7b-b755-bcf611ba09a0,1066,1,00:26:56.587,26,,65,From Goal Kick,Italy,Matteo Pessina,Right Center Midfield,1.819418,3788766,11601,,,0.8994899011644002,Complete,4355,Emerson Palmieri dos Santos,Ground Pass,Left Foot,82.17355,26.86119,97.8,8.3
1321cec4-bea0-4ba0-b229-76c9082b6cea,1069,1,00:27:01.012,27,,65,From Goal Kick,Italy,Emerson Palmieri dos Santos,Left Back,0.858945,3788766,4355,,,0.9837993203227878,Complete,3166,Marco Verratti,Ground Pass,Left Foot,102.20339,19.757717,91.3,23.4
a7e9bfd4-c735-45dc-bd1a-b7293f034d47,1079,1,00:27:40.509,27,Goal Kick,66,From Goal Kick,Wales,Danny Ward,Goalkeeper,2.857614,3788766,9914,,,0.6553042759173378,Incomplete,3517,Aaron Ramsey,High Pass,Right Foot,5.55089,40.100792,62.2,45.7
f0a52527-ae04-4e76-986e-86e59e545120,1082,1,00:27:43.367,27,Recovery,67,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.534088,3788766,7024,True,,0.5116565718896611,Complete,7471,Andrea Belotti,Low Pass,Head,59.56548,32.281147,73.9,36.4
3c352d02-b139-45dc-a713-f569252dd4b1,1091,1,00:27:50.714,27,,67,Regular Play,Italy,Marco Verratti,Left Center Midfield,1.670026,3788766,3166,,,0.993043965782918,Complete,7480,Alessandro Bastoni,Ground Pass,Right Foot,71.18242,2.4569125,53.0,9.4
fca95a64-d723-456a-98ab-81bf6f17771b,1095,1,00:27:55.395,27,,67,Regular Play,Italy,Alessandro Bastoni,Left Center Back,1.279195,3788766,7480,,,0.9953058795447286,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,56.006775,20.725174,49.6,32.2
b63fb5ee-6115-4f00-9027-184e9ff356fe,1098,1,00:27:58.106,27,,67,Regular Play,Italy,Leonardo Bonucci,Right Center Back,0.344733,3788766,7173,,,0.0565121631854089,Incomplete,,,High Pass,Right Foot,52.998577,36.83074,60.1,34.2
4e536d40-c782-4f22-8c67-0f5382a0c41d,1103,1,00:28:01.874,28,,67,Regular Play,Italy,Rafael Tolói,Right Back,2.486276,3788766,7002,True,,0.8832147851313713,Complete,7036,Gianluigi Donnarumma,Low Pass,Left Foot,57.88988,68.144455,27.9,35.6
d22f67bb-c473-4907-bee6-5eecbf48e845,1106,1,00:28:05.350,28,,67,Regular Play,Italy,Gianluigi Donnarumma,Goalkeeper,0.724434,3788766,7036,,,0.9727428832537066,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,31.003466,37.418655,39.7,38.8
97a7fdfb-5175-4daa-ae40-5e01afefa864,1109,1,00:28:07.581,28,,67,Regular Play,Italy,Leonardo Bonucci,Right Center Back,2.299619,3788766,7173,,,0.9198026448412778,Complete,3166,Marco Verratti,Ground Pass,Right Foot,42.95125,34.429726,70.7,2.7
ee043be8-6532-443d-9f7a-43edb79003b4,1112,1,00:28:14.075,28,,67,Regular Play,Italy,Marco Verratti,Left Center Midfield,0.757682,3788766,3166,,,0.9912661472956557,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,80.08171,15.680631,76.9,16.2
83b3d1eb-8a5a-4823-bf30-71f92cc7caa1,1115,1,00:28:17.015,28,,67,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.483329,3788766,7024,,,0.8875068673352617,Complete,7777,Federico Bernardeschi,Ground Pass,Right Foot,79.06929,20.633415,83.3,4.7
a33f9d73-f166-44f3-941a-c4b36c71e603,1118,1,00:28:20.754,28,,67,Regular Play,Italy,Federico Bernardeschi,Left Wing,0.496347,3788766,7777,,,0.9355383173883464,Complete,4355,Emerson Palmieri dos Santos,Ground Pass,Left Foot,95.26126,7.9022274,95.7,2.7
474c4d39-9242-45f2-9d03-bcb72c470f28,1121,1,00:28:23.266,28,,67,Regular Play,Italy,Emerson Palmieri dos Santos,Left Back,1.530676,3788766,4355,,,0.9899936960156598,Complete,7480,Alessandro Bastoni,Ground Pass,Left Foot,87.958725,14.136081,77.2,23.9
09503f3b-666c-4845-bc34-6dcb1fc91d51,1124,1,00:28:26.103,28,,67,Regular Play,Italy,Alessandro Bastoni,Left Center Back,1.290315,3788766,7480,,,0.9873605128653816,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,77.9244,31.62842,78.8,20.7
28ad98fa-2dd0-48e9-9813-d04654cccfc5,1128,1,00:28:30.642,28,,67,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.130375,3788766,7024,,,0.9917720975458386,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,79.08388,30.522572,72.9,41.6
080bcc94-bdca-4716-bea0-546e8214354c,1131,1,00:28:33.317,28,,67,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.543524,3788766,7173,,,0.8975793792247001,Complete,7156,Federico Chiesa,Low Pass,Right Foot,76.074486,48.349754,97.3,76.8
