id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
e4658b72-0a3d-4d5e-93b1-5a59b73045fb,1142,1,00:23:12.590,23,,27,Regular Play,England,John Stones,Right Center Back,2.612522,3795187,3244,True,,,,0.991635014277958,Complete,3468,Jordan Pickford,Ground Pass,Left Foot,30.98825,65.31216,9.0,47.7
4d972d58-8837-4283-944b-f0fb38b8b333,1144,1,00:23:15.202,23,,27,Regular Play,England,Jordan Pickford,Goalkeeper,4.35023,3795187,3468,,,,,0.30687297844072714,Incomplete,,,High Pass,Left Foot,6.15435,45.29088,70.6,53.2
fcb4b251-4fe9-4869-9cb6-4c587e1be4e9,1148,1,00:23:22.141,23,,27,Regular Play,England,Kalvin Phillips,Right Defensive Midfield,4.439624,3795187,4706,,,,,0.7994386625115444,Complete,3468,Jordan Pickford,High Pass,Right Foot,47.44723,56.22619,22.3,32.5
eb3b91b1-5e57-49e1-ae75-69c779ddd285,1151,1,00:23:27.369,23,,27,Regular Play,England,Jordan Pickford,Goalkeeper,1.862682,3795187,3468,,,,,0.990722350522288,Complete,3336,Harry Maguire,Ground Pass,Right Foot,21.9,32.3,25.3,25.6
258b36b7-7efd-4096-998a-2d1351622f1b,1154,1,00:23:29.719,23,,27,Regular Play,England,Harry Maguire,Left Center Back,2.515495,3795187,3336,,,,,0.8795629611990818,Complete,3382,Luke Shaw,Ground Pass,Right Foot,26.4,25.4,44.3,5.1
3850a20e-40d5-400a-91f7-215713de17a0,1157,1,00:23:35.371,23,,27,Regular Play,England,Luke Shaw,Left Back,1.381723,3795187,3382,,,,,0.9942538129020101,Complete,3336,Harry Maguire,Ground Pass,Left Foot,52.20122,5.11689,37.5,18.6
117f9d4b-01fa-4308-b5b1-a3ae7958c839,1160,1,00:23:38.716,23,,27,Regular Play,England,Harry Maguire,Left Center Back,1.78844,3795187,3336,,,,,0.9803072557702234,Complete,3205,Kyle Walker,Ground Pass,Right Foot,37.94496,22.799416,43.5,52.6
c04a0331-29ee-469a-b791-fd884eeccc16,1163,1,00:23:46.751,23,,27,Regular Play,England,Kyle Walker,Right Back,0.988223,3795187,3205,,,,,0.9941115996821784,Complete,3244,John Stones,Ground Pass,Right Foot,54.01209,58.55901,44.3,48.7
6c73e1d7-ff48-4830-8810-d812b67ff5eb,1166,1,00:23:50.931,23,,27,Regular Play,England,John Stones,Right Center Back,2.784046,3795187,3244,,,,,0.9054321757926982,Complete,3382,Luke Shaw,High Pass,Right Foot,53.273766,43.906147,64.6,4.2
898d7061-6abf-4934-8184-10d964a7397b,1169,1,00:23:56.145,23,,27,Regular Play,England,Luke Shaw,Left Back,1.014509,3795187,3382,,,,,0.994055684592676,Complete,3336,Harry Maguire,Ground Pass,Left Foot,62.92119,6.35611,52.0,10.9
534fa724-fde2-408e-a26e-0d3a3b5267fa,1172,1,00:24:00.578,24,,27,Regular Play,England,Harry Maguire,Left Center Back,1.524853,3795187,3336,,,,,0.9918224805646813,Complete,3244,John Stones,Ground Pass,Right Foot,52.72972,18.90591,45.0,39.5
32c2658f-e14f-4f85-97bc-d81ed218777e,1175,1,00:24:03.097,24,,27,Regular Play,England,John Stones,Right Center Back,1.00925,3795187,3244,,,,,0.9741264250885084,Complete,3205,Kyle Walker,Ground Pass,Right Foot,45.852425,42.006634,51.8,54.7
2a6b098a-d3d2-4163-a108-9f57a97bdaa7,1178,1,00:24:04.913,24,,27,Regular Play,England,Kyle Walker,Right Back,1.136553,3795187,3205,,,,,0.9573917134270621,Complete,7843,Mason Mount,Ground Pass,Right Foot,52.38146,54.274025,73.4,72.7
5c5a2422-7739-4b72-92ff-cf466d8b58ed,1181,1,00:24:06.921,24,,27,Regular Play,England,Mason Mount,Center Attacking Midfield,1.048753,3795187,7843,,,,,0.9672935494064032,Complete,12423,Jadon Sancho,Ground Pass,Right Foot,73.85405,76.10559,76.0,78.5
a5fbbc88-15a5-4dfc-a8d6-d7f79accdb08,1184,1,00:24:09.183,24,,27,Regular Play,England,Jadon Sancho,Right Wing,2.17414,3795187,12423,,,,,0.9705841657810552,Complete,3205,Kyle Walker,Ground Pass,Right Foot,75.75259,74.966415,57.4,73.3
88a8ef7f-51dc-44a3-bfee-36bc5ba92785,1187,1,00:24:12.990,24,,27,Regular Play,England,Kyle Walker,Right Back,1.286182,3795187,3205,,,,,0.9302243601760486,Complete,12423,Jadon Sancho,Ground Pass,Right Foot,60.50829,66.42836,79.4,78.5
0b87e12a-7013-4997-bb8f-3cfa52d8eacc,1190,1,00:24:16.507,24,,27,Regular Play,England,Jadon Sancho,Right Wing,0.744353,3795187,12423,,,,,0.9026892019000436,Complete,10955,Harry Kane,Ground Pass,Right Foot,88.412575,73.487946,90.3,74.0
2461e711-8475-4e58-ad73-bb0dca39eaff,1192,1,00:24:17.251,24,,27,Regular Play,England,Harry Kane,Center Forward,0.803289,3795187,10955,,,,,0.9654875051591068,Complete,12423,Jadon Sancho,Ground Pass,Right Foot,90.79508,62.29045,85.8,74.2
5ded5652-1271-47dd-84d6-6a383b864487,1195,1,00:24:19.103,24,,27,Regular Play,England,Jadon Sancho,Right Wing,2.362617,3795187,12423,,,,,0.9629880065743021,Complete,3943,Declan Rice,Ground Pass,Left Foot,81.0186,58.368114,79.8,51.3
4e968bfa-8a39-4c66-84ec-b05ec7005c19,1198,1,00:24:21.545,24,,27,Regular Play,England,Declan Rice,Left Defensive Midfield,1.290272,3795187,3943,,,,,0.9878350271384556,Complete,3382,Luke Shaw,Ground Pass,Right Foot,80.11511,34.38485,93.1,9.8
4c591417-aa19-448d-b8ba-8a2cd289aaa9,1201,1,00:24:24.367,24,,27,Regular Play,England,Luke Shaw,Left Back,1.146953,3795187,3382,,,,,0.9910412397592426,Complete,3943,Declan Rice,Ground Pass,Left Foot,96.3,12.1,85.4,19.6
b0fb9f7d-a6b2-4b80-9059-dc048c6b1aa6,1205,1,00:24:27.247,24,,27,Regular Play,England,Declan Rice,Left Defensive Midfield,1.409642,3795187,3943,,,,,0.9635577271213064,Complete,3382,Luke Shaw,Ground Pass,Right Foot,94.6787,15.71606,97.6,4.4
d860e42b-a258-4b53-b1fe-ef635cf7165d,1208,1,00:24:33.241,24,,27,Regular Play,England,Luke Shaw,Left Back,1.383023,3795187,3382,,,,,0.9907669514124068,Complete,3336,Harry Maguire,Ground Pass,Left Foot,79.52328,6.324974,63.1,7.7
fd9570bd-7a0b-4ca9-91f4-618c63a81ffa,1211,1,00:24:35.501,24,,27,Regular Play,England,Harry Maguire,Left Center Back,1.966624,3795187,3336,,,,,0.9819846059833184,Complete,3244,John Stones,Ground Pass,Right Foot,59.62928,8.562,56.9,41.0
94c9d5d8-0120-4c6e-80c8-e3ebd75df51e,1214,1,00:24:38.640,24,,27,Regular Play,England,John Stones,Right Center Back,1.001243,3795187,3244,,,,,0.9741264250885084,Complete,3205,Kyle Walker,Ground Pass,Right Foot,57.860172,42.60702,63.1,57.3
9dc3cece-2575-40f8-bfc0-63014e7c5255,1217,1,00:24:41.693,24,,27,Regular Play,England,Kyle Walker,Right Back,1.948235,3795187,3205,,,,,0.9617312238432478,Complete,10955,Harry Kane,Ground Pass,Right Foot,60.71427,56.096825,77.7,78.2
d2ec2f66-8b7c-4716-ac34-60af99710371,1220,1,00:24:43.721,24,,27,Regular Play,England,Harry Kane,Center Forward,0.568311,3795187,10955,,,,,0.3902807000925612,Complete,7843,Mason Mount,Ground Pass,Right Foot,81.65361,73.91869,80.5,77.6
39ebc721-21b3-4073-86bd-95d9bd2dade5,1222,1,00:24:44.289,24,,27,Regular Play,England,Mason Mount,Center Attacking Midfield,0.806152,3795187,7843,,,,,0.9692169241714076,Complete,10955,Harry Kane,Ground Pass,Left Foot,78.94863,74.34439,77.7,77.4
bbd6701e-117b-4ae7-8756-7f926b2a20d8,1225,1,00:24:46.621,24,,27,Regular Play,England,Harry Kane,Center Forward,0.949017,3795187,10955,,,,,0.9267184600929906,Complete,12423,Jadon Sancho,Ground Pass,Right Foot,79.00124,76.83281,78.8,72.5
fbe79fa0-326d-47c5-91cf-bcde0827f5ab,1228,1,00:24:48.194,24,,27,Regular Play,England,Jadon Sancho,Right Wing,1.407611,3795187,12423,,,,,0.9837239999863391,Complete,3205,Kyle Walker,Ground Pass,Right Foot,78.141624,64.50069,64.9,71.0
00db3033-bda3-40dd-bfba-a0be91e567ad,1231,1,00:24:51.472,24,,27,Regular Play,England,Kyle Walker,Right Back,0.743825,3795187,3205,,,,,0.9834643731828842,Complete,10955,Harry Kane,Ground Pass,Right Foot,67.2601,63.27171,71.1,77.0
ed69a0d2-f02f-4fca-bc51-971913fe43ac,1234,1,00:24:52.296,24,,27,Regular Play,England,Harry Kane,Center Forward,0.894041,3795187,10955,,,,,0.9453680936129868,Complete,3205,Kyle Walker,Ground Pass,Right Foot,71.79911,69.94652,68.7,74.4
953db499-26cf-4158-8703-ae31bec65411,1237,1,00:24:54.059,24,,27,Regular Play,England,Kyle Walker,Right Back,0.878441,3795187,3205,,,,,0.941077164195202,Complete,7843,Mason Mount,Ground Pass,Right Foot,68.09448,62.39218,80.5,78.9
72479218-ca0b-4ce6-8875-aeaccb362e6b,1241,1,00:24:58.421,24,,27,Regular Play,England,Mason Mount,Center Attacking Midfield,0.469358,3795187,7843,True,,,,0.08274958393228449,Incomplete,12423,Jadon Sancho,Low Pass,Right Foot,75.1699,72.62053,79.0,77.4
3f39d3e5-a30d-4940-89b1-dc6de690617f,1244,1,00:25:05.292,25,Throw-in,28,From Throw In,England,Jadon Sancho,Right Wing,0.688743,3795187,12423,,,,,0.515411975274479,Complete,7843,Mason Mount,Low Pass,,90.730545,77.80189,93.1,77.2
786dc781-5806-4418-9b18-440b90790aa6,1246,1,00:25:05.981,25,,28,From Throw In,England,Mason Mount,Center Attacking Midfield,1.215374,3795187,7843,,,,,0.9479158725376567,Complete,12423,Jadon Sancho,Low Pass,Right Foot,95.161964,74.14819,90.3,79.1
8f302da6-b9bb-41fc-a786-560ecce63434,1249,1,00:25:08.121,25,,28,From Throw In,England,Jadon Sancho,Right Wing,1.131412,3795187,12423,,,,,0.9689863525492364,Complete,3205,Kyle Walker,Ground Pass,Right Foot,89.19712,76.75314,72.8,77.4
e91fb4c9-e2ab-40c3-8947-ca5ef5cc388f,1252,1,00:25:10.462,25,,28,From Throw In,England,Kyle Walker,Right Back,1.529826,3795187,3205,,,,,0.9859314733131248,Complete,3244,John Stones,Ground Pass,Right Foot,69.32698,75.851036,56.9,58.1
8ff32ab3-139b-45c5-aadc-26acc9dee378,1255,1,00:25:13.373,25,,28,From Throw In,England,John Stones,Right Center Back,1.280559,3795187,3244,,,,,0.9893041740400071,Complete,3336,Harry Maguire,Ground Pass,Right Foot,55.27364,49.76981,58.7,37.8
d83a6ddf-8aa7-4696-ac0f-05de2ce1c603,1258,1,00:25:15.574,25,,28,From Throw In,England,Harry Maguire,Left Center Back,1.275607,3795187,3336,,,,,0.9618808193607422,Complete,3233,Raheem Sterling,Ground Pass,Right Foot,60.84541,31.195076,79.6,26.7
260532df-6cd2-44f1-a240-7712276121ff,1262,1,00:25:18.007,25,,28,From Throw In,England,Raheem Sterling,Left Wing,1.199555,3795187,3233,True,,,,0.982861659538832,Complete,3382,Luke Shaw,Ground Pass,Right Foot,75.2029,16.97451,63.1,11.7
b3b6902c-c5ce-42d3-96fa-51b303fb624c,1265,1,00:25:20.324,25,,28,From Throw In,England,Luke Shaw,Left Back,1.009499,3795187,3382,,,,,0.9963693124089684,Complete,3336,Harry Maguire,Ground Pass,Left Foot,65.70341,10.61591,55.4,19.0
1d70c7f7-53b6-4208-8060-a83235ead312,1268,1,00:25:23.719,25,,28,From Throw In,England,Harry Maguire,Left Center Back,2.963191,3795187,3336,,,,,0.8571982237321283,Complete,12423,Jadon Sancho,High Pass,Right Foot,57.773636,25.906956,85.4,79.3
1fd06d43-5e38-4e24-a1d0-d76728b29e91,1270,1,00:25:26.713,25,,28,From Throw In,England,Jadon Sancho,Right Wing,2.580482,3795187,12423,,,,,0.8370889611931823,Complete,3205,Kyle Walker,Low Pass,Head,84.5,76.1,68.9,76.7
86012540-83ab-42ae-836a-e469cb13ad75,1273,1,00:25:30.298,25,,28,From Throw In,England,Kyle Walker,Right Back,1.541526,3795187,3205,,,,,0.9929980939397388,Complete,3943,Declan Rice,Ground Pass,Right Foot,66.86568,70.96816,67.4,65.8
d8497c62-902e-4095-9097-d6deafee1ed4,1276,1,00:25:32.250,25,,28,From Throw In,England,Declan Rice,Left Defensive Midfield,1.284845,3795187,3943,,,,,0.9935415274287496,Complete,3244,John Stones,Ground Pass,Right Foot,66.88669,58.760147,56.5,48.3
99fdd0b2-a3ee-410f-a89d-1762c80b44a9,1279,1,00:25:34.980,25,,28,From Throw In,England,John Stones,Right Center Back,1.662496,3795187,3244,,,,,0.9547959717298254,Complete,3336,Harry Maguire,Ground Pass,Right Foot,59.84593,40.584034,70.8,28.8
6beffe14-c1be-4a1e-bad4-f095c58092ce,1282,1,00:25:37.769,25,,28,From Throw In,England,Harry Maguire,Left Center Back,1.390882,3795187,3336,,,,,0.9416578030802611,Complete,3382,Luke Shaw,Ground Pass,Right Foot,80.5,23.5,91.8,5.9
05169437-86f6-4965-877c-63a591be55ec,1286,1,00:25:40.972,25,,28,From Throw In,England,Luke Shaw,Left Back,0.957559,3795187,3382,True,,,,0.9815432190514948,Complete,4706,Kalvin Phillips,Ground Pass,Left Foot,86.78402,3.49924,82.4,21.6
a08281e9-234a-448f-827f-cc043afe3af2,1290,1,00:25:41.962,25,,28,From Throw In,England,Kalvin Phillips,Right Defensive Midfield,0.198355,3795187,4706,True,,,,0.00507885933703981,Incomplete,3382,Luke Shaw,Low Pass,Right Foot,81.2664,15.827286,83.0,20.9
158a8e81-21fb-4047-822a-bde3eab0feb0,1293,1,00:26:08.914,26,Throw-in,29,From Throw In,England,Luke Shaw,Left Back,1.116516,3795187,3382,,,,,0.8205661059035914,Complete,4706,Kalvin Phillips,High Pass,,88.0,0.1,98.0,21.6
04fb027a-7ace-4642-a229-24cda5d22394,1296,1,00:26:10.110,26,,29,From Throw In,England,Kalvin Phillips,Right Defensive Midfield,1.103782,3795187,4706,,,,,0.5847734885930946,Complete,3233,Raheem Sterling,Low Pass,Other,98.0,21.6,110.0,22.8
ad993885-6f3a-4666-ae31-7386dff0c1b1,1306,1,00:26:17.661,26,,29,From Throw In,Ukraine,Andriy Yarmolenko,Right Center Forward,0.712574,3795187,8830,True,,,,0.7641440375825613,Complete,23649,Roman Yaremchuk,Ground Pass,Left Foot,34.278156,62.096336,46.9,52.3
f6622514-9140-478c-8244-72b26f644506,1313,1,00:26:20.163,26,Recovery,29,From Throw In,England,Kyle Walker,Right Back,5.476341,3795187,3205,True,,,,0.916503118697884,Complete,3468,Jordan Pickford,Ground Pass,Right Foot,67.10916,36.33603,30.4,28.8
adeefdb8-2951-444a-89a4-1b8ff64bc225,1315,1,00:26:25.640,26,,29,From Throw In,England,Jordan Pickford,Goalkeeper,1.169807,3795187,3468,,,,,0.9664762864146992,Complete,3943,Declan Rice,Ground Pass,Left Foot,26.510635,23.676662,43.0,29.7
9afa7d36-e52a-4bac-b66d-4aef0bc60798,1318,1,00:26:27.456,26,,29,From Throw In,England,Declan Rice,Left Defensive Midfield,1.139212,3795187,3943,,,,,0.9754545182075632,Complete,3336,Harry Maguire,Ground Pass,Left Foot,39.43324,20.805374,39.0,3.6
8906cd0d-b4a5-4dfd-aab4-fefd26f2d318,1321,1,00:26:29.598,26,,29,From Throw In,England,Harry Maguire,Left Center Back,1.010609,3795187,3336,,,,,0.9267205377273008,Complete,3382,Luke Shaw,Ground Pass,Right Foot,38.95479,1.43583,50.5,5.3
dd4af03c-b51e-4416-afdf-b176482bdea7,1325,1,00:26:31.272,26,,29,From Throw In,England,Luke Shaw,Left Back,0.059668,3795187,3382,True,,,,0.009245954019953794,Incomplete,4706,Kalvin Phillips,Ground Pass,Left Foot,48.3735,1.25817,49.9,4.7
4ce63c8d-8423-4202-8ab4-9f1f69fce598,1332,1,00:26:34.521,26,Recovery,29,From Throw In,England,Luke Shaw,Left Back,1.416823,3795187,3382,True,,,,0.98663152967153,Complete,3244,John Stones,Ground Pass,Left Foot,39.96112,10.874504,30.0,30.8
737c83c5-30ae-4559-9e7c-68bb12ed4a34,1335,1,00:26:37.711,26,,29,From Throw In,England,John Stones,Right Center Back,1.266238,3795187,3244,,,,,0.9533043161147292,Complete,3205,Kyle Walker,Ground Pass,Right Foot,28.37767,38.30499,43.2,54.5
8a8a249e-943d-44a2-90e1-35005e6b934b,1338,1,00:26:40.658,26,,29,From Throw In,England,Kyle Walker,Right Back,2.578858,3795187,3205,,,,,0.35516807688094665,Pass Offside,12423,Jadon Sancho,High Pass,Right Foot,49.2,60.9,89.2,69.3
fe434920-2352-462f-af71-6c0e317dde9b,1340,1,00:26:55.215,26,Free Kick,30,From Free Kick,Ukraine,Vitalii Mykolenko,Left Wing Back,2.132741,3795187,20827,,,True,,0.9627141446371706,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,20.8,24.1,30.9,14.3
f636c87d-5159-4e7a-a540-8824ac87ca67,1342,1,00:26:58.622,26,,30,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.956198,3795187,18617,,,,,0.9963498264193499,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,28.114325,17.500757,20.6,28.2
c2b273da-9ea5-45dd-80e1-4020c0291353,1345,1,00:27:05.778,27,,30,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,1.119142,3795187,18618,,,,,0.995689010838109,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,25.515165,37.514385,19.5,56.4
be614bbe-544f-49b8-a331-d94efcfb77ec,1349,1,00:27:10.609,27,,30,From Free Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.910252,3795187,39136,,,,,0.9923969887522406,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,24.011135,48.3652,19.3,35.2
8c1ec6a3-921a-4eea-b1a1-f556ddec4582,1352,1,00:27:17.104,27,,30,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,1.326573,3795187,18618,,,,,0.9861739770463962,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,26.70463,31.32569,28.3,5.9
e5accfbb-f122-486f-a28b-6ea7f7ceaad9,1356,1,00:27:19.901,27,,30,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.361412,3795187,18617,True,,,,0.9913882132727468,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,29.388193,14.761026,19.5,22.6
311e69de-d0aa-45da-9a43-235f9952a5d5,1359,1,00:27:25.702,27,,30,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,0.762128,3795187,18618,,,,,0.927364111314132,Complete,3575,Oleksandr Zinchenko,Ground Pass,Right Foot,29.723993,32.619415,41.8,18.1
809b51f3-140c-4e5a-bf64-fe68e3f53726,1361,1,00:27:26.464,27,,30,From Free Kick,Ukraine,Oleksandr Zinchenko,Left Center Midfield,0.918853,3795187,3575,,,,,0.97862148249368,Complete,16514,Serhii Sydorchuk,Low Pass,Left Foot,41.717945,25.93609,36.6,24.7
cc3df998-b9fa-4e0b-9c2c-e767019102b6,1364,1,00:27:27.383,27,,30,From Free Kick,Ukraine,Serhii Sydorchuk,Center Defensive Midfield,1.735299,3795187,16514,True,,,,0.9833120037775224,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,39.548172,34.866337,29.8,9.8
6423c2b1-c6ea-4c45-a8fa-e24da8c7ffca,1367,1,00:27:29.328,27,,30,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,0.957254,3795187,18617,,,,,0.9603888607586896,Complete,3575,Oleksandr Zinchenko,Ground Pass,Left Foot,29.483046,14.743594,33.2,14.9
1a5e01ea-1985-4475-900c-45e0736ec51e,1369,1,00:27:30.286,27,,30,From Free Kick,Ukraine,Oleksandr Zinchenko,Left Center Midfield,1.143043,3795187,3575,,,,,0.9926150181486084,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,33.170223,23.68234,24.4,6.6
e93d9cfd-88d4-4147-83ef-8f240edbf5b1,1372,1,00:27:31.429,27,,30,From Free Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.338151,3795187,18617,,,,,0.9930673550098974,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,23.806692,13.716468,13.1,27.5
40ffb3d7-c216-432c-83c0-3cbdeeace485,1375,1,00:27:36.181,27,,30,From Free Kick,Ukraine,Sergey Krivtsov,Center Back,2.851845,3795187,18618,,,,,0.3282742224512826,Incomplete,8830,Andriy Yarmolenko,High Pass,Right Foot,7.2887807,45.21675,44.6,56.4
4de6b8b1-33de-48d7-930c-d1013435b99d,1377,1,00:27:39.033,27,Interception,31,Regular Play,England,Harry Maguire,Left Center Back,1.779555,3795187,3336,,,,,0.750892334103463,Complete,3233,Raheem Sterling,Low Pass,Head,73.67545,19.105854,95.4,14.1
a237fc6d-ff44-46ef-87ec-0b07d728673d,1384,1,00:27:46.150,27,,31,Regular Play,England,Raheem Sterling,Left Wing,1.533726,3795187,3233,,,,,0.9760806873326576,Complete,3382,Luke Shaw,Ground Pass,Right Foot,110.3055,12.72663,98.0,12.4
5c7c394c-e350-45c6-9342-7c378567a40f,1387,1,00:27:49.343,27,,31,Regular Play,England,Luke Shaw,Left Back,1.126212,3795187,3382,,,,,0.9681448016788372,Complete,3233,Raheem Sterling,Ground Pass,Left Foot,98.34089,9.731674,98.2,5.3
47b09e5e-116a-4953-a4b6-c7c37baf65e5,1393,1,00:28:36.690,28,Free Kick,32,From Free Kick,England,Luke Shaw,Left Back,1.546518,3795187,3382,,,,,0.5903642983687725,Complete,10955,Harry Kane,High Pass,Left Foot,96.27289,2.91855,112.1,38.9
e5f8cc37-3fd0-4da6-afee-ae810e2aab37,1398,1,00:28:45.067,28,Goal Kick,33,From Goal Kick,Ukraine,Heorhii Bushchan,Goalkeeper,2.117481,3795187,22243,,,True,,0.9893624256040386,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,6.0,44.0,21.2,12.3
46c03929-8130-43bf-9a2a-9eecd2ebd6cd,1400,1,00:28:53.419,28,,33,From Goal Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.121277,3795187,18617,,,,,0.9670556225052994,Complete,20827,Vitalii Mykolenko,Ground Pass,Right Foot,32.988197,15.360605,48.6,1.9
f2fb9993-18f0-427b-90fc-aa4f04eb00ea,1403,1,00:28:56.740,28,,33,From Goal Kick,Ukraine,Vitalii Mykolenko,Left Wing Back,1.348225,3795187,20827,,,,,0.9902140128022816,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,47.34637,4.005569,35.6,4.2
9971a62c-293e-481a-897e-0ebb3167b4dc,1406,1,00:29:03.688,29,,33,From Goal Kick,Ukraine,Mykola Matviyenko,Left Center Back,1.568536,3795187,18617,,,,,0.9951989669029137,Complete,18618,Sergey Krivtsov,Ground Pass,Left Foot,45.5934,23.410028,39.2,30.7
99584a2e-6886-4d59-80e4-da7d3b218f8b,1409,1,00:29:08.056,29,,33,From Goal Kick,Ukraine,Sergey Krivtsov,Center Back,1.155901,3795187,18618,,,,,0.989551764714596,Complete,39136,Illia Zabarnyi,Ground Pass,Left Foot,40.33578,40.014393,35.1,59.8
735ab892-83d9-46f0-a4a5-10b9451d7ba1,1412,1,00:29:11.214,29,,33,From Goal Kick,Ukraine,Illia Zabarnyi,Right Center Back,1.341502,3795187,39136,,,,,0.99064016198021,Complete,18618,Sergey Krivtsov,Ground Pass,Right Foot,35.31396,58.649586,28.7,32.4
aa9db7a4-cada-4010-a370-fe98d5675808,1415,1,00:29:15.816,29,,33,From Goal Kick,Ukraine,Sergey Krivtsov,Center Back,1.487314,3795187,18618,,,,,0.9851016030877302,Complete,18617,Mykola Matviyenko,Ground Pass,Right Foot,38.43374,35.224964,42.2,9.1
9ba19d0a-027d-4149-8773-ba47a44ccefe,1419,1,00:29:18.309,29,,33,From Goal Kick,Ukraine,Mykola Matviyenko,Left Center Back,0.906388,3795187,18617,,,,,0.9411652915001304,Complete,20827,Vitalii Mykolenko,Ground Pass,Left Foot,41.953716,13.097336,53.5,3.1
f767ec2c-7d65-4802-a9f0-28b9955e2883,1423,1,00:29:20.062,29,,33,From Goal Kick,Ukraine,Vitalii Mykolenko,Left Wing Back,1.676248,3795187,20827,True,,,,0.977168870098558,Complete,18617,Mykola Matviyenko,Ground Pass,Left Foot,51.70206,2.4692852,30.9,6.8
8182832e-4e1a-4f1e-bd16-6ed3052161be,1426,1,00:29:23.675,29,,33,From Goal Kick,Ukraine,Mykola Matviyenko,Left Center Back,2.387877,3795187,18617,,,,,0.9874687864252149,Complete,22243,Heorhii Bushchan,Ground Pass,Right Foot,23.606524,17.996046,8.8,43.6
973b5b1f-281c-46ec-95cf-b88c1f110173,1430,1,00:29:27.288,29,,33,From Goal Kick,Ukraine,Heorhii Bushchan,Goalkeeper,2.069168,3795187,22243,True,,,,0.9614536940306596,Complete,39136,Illia Zabarnyi,Ground Pass,Right Foot,10.410532,47.74562,13.3,68.6
6a014ea6-dfab-4740-8000-452232f78130,1434,1,00:29:30.090,29,,33,From Goal Kick,Ukraine,Illia Zabarnyi,Right Center Back,0.880666,3795187,39136,True,,,,0.5735110838533194,Complete,21294,Mykola Shaparenko,Low Pass,Right Foot,14.369085,72.79906,30.0,71.2
d6929fb3-de88-44a7-8a8b-00625c4c2ec1,1437,1,00:29:52.624,29,Throw-in,34,From Throw In,England,Luke Shaw,Left Back,1.790882,3795187,3382,,,,,0.986080719997642,Complete,3336,Harry Maguire,Low Pass,,83.77286,0.39956,65.3,7.2
9ffb685c-5686-4944-a84d-1bbb68f6efed,1440,1,00:29:56.102,29,,34,From Throw In,England,Harry Maguire,Left Center Back,2.483424,3795187,3336,,,,,0.993649059139979,Complete,3244,John Stones,Ground Pass,Right Foot,59.723698,13.93679,62.1,53.4
afb827d6-b7c1-45b7-960b-dc0251e757bb,1443,1,00:29:59.305,29,,34,From Throw In,England,John Stones,Right Center Back,1.393482,3795187,3244,,,,,0.9565684074555832,Complete,12423,Jadon Sancho,Ground Pass,Right Foot,61.493755,57.076023,77.9,76.3
c769db37-be31-415e-a6b6-9ef4a11e988d,1446,1,00:30:04.860,30,,34,From Throw In,England,Jadon Sancho,Right Wing,1.505792,3795187,12423,,,,,0.9821449486655096,Complete,3205,Kyle Walker,Ground Pass,Right Foot,81.21343,76.13099,65.9,74.8
ef48093f-1a77-4427-add0-cc674a5fbe23,1449,1,00:30:08.388,30,,34,From Throw In,England,Kyle Walker,Right Back,1.396023,3795187,3205,,,,,0.9879051794461584,Complete,3244,John Stones,Ground Pass,Right Foot,67.488396,70.27389,51.2,49.4
8d6ca27e-d902-4c40-99e5-b26852958d77,1452,1,00:30:10.829,30,,34,From Throw In,England,John Stones,Right Center Back,1.377823,3795187,3244,,,,,0.975654849251104,Complete,3336,Harry Maguire,Ground Pass,Right Foot,52.7822,46.1808,58.7,23.5
519a9790-5db5-4f94-9620-66ad6629c25b,1455,1,00:30:13.263,30,,34,From Throw In,England,Harry Maguire,Left Center Back,1.798623,3795187,3336,,,,,0.9337733476473014,Complete,3382,Luke Shaw,Ground Pass,Right Foot,60.80751,18.96519,78.1,8.3
bc8a83c7-ef56-4f82-aba6-d9a3518323ba,1458,1,00:30:17.635,30,,34,From Throw In,England,Luke Shaw,Left Back,1.442095,3795187,3382,,,,,0.9930168023582124,Complete,3943,Declan Rice,Ground Pass,Left Foot,78.64891,4.451546,72.1,19.8
