id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
d753c413-1dd2-4f64-866f-e5119e12c3ad,1618,2,48,Kick Off,90,From Kick Off,Czech Republic,Patrik Schick,Center Forward,2.039596,3788760,7044,True,,,0.9934505663253599,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,61.0,40.1,34.2,35.8
a0019f95-e9f3-4336-8a8f-207cb55613bc,1620,2,48,,90,From Kick Off,Czech Republic,Tomáš Kalas,Left Center Back,1.943688,3788760,13197,,,,0.9898307593013272,Complete,30328,Ondrej Celustka,Ground Pass,Right Foot,30.5,34.3,28.1,62.4
3f46f803-eb76-4cab-b44d-87d9b2babcc7,1623,2,48,,90,From Kick Off,Czech Republic,Ondrej Celustka,Right Center Back,1.886678,3788760,30328,,,,0.4772381515518273,Complete,4870,Tomáš Souček,High Pass,Right Foot,47.92415,70.270905,79.4,67.2
90f359b0-1325-4692-91b5-df1865800e44,1627,2,48,,90,From Kick Off,Czech Republic,Tomáš Souček,Left Center Midfield,1.243408,3788760,4870,,True,,0.9777550433184892,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,81.309685,65.63989,76.9,76.6
4463a26b-984e-4f77-ac9f-a4ea2716c699,1630,2,48,,90,From Kick Off,Czech Republic,Tomáš Holeš,Right Center Midfield,1.016197,3788760,16469,,True,,0.8172891182104267,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,76.55412,72.65936,88.4,76.9
27d39e3c-0073-46f4-874c-a90a40b08501,1636,2,48,Recovery,91,Regular Play,Croatia,Domagoj Vida,Left Center Back,2.906304,3788760,5468,,,,0.993224938983428,Complete,16531,Dominik Livaković,Ground Pass,Right Foot,27.558655,3.8176553,3.0,31.0
3a9dd743-a77e-487c-8f78-c6796798c51f,1639,2,48,,91,Regular Play,Croatia,Dominik Livaković,Goalkeeper,1.498226,3788760,16531,,,,0.9832498746264516,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,5.565025,40.70224,10.3,57.1
e59d8e14-05dc-41e6-a181-96dd1f3b96f9,1642,2,48,,91,Regular Play,Croatia,Dejan Lovren,Right Center Back,0.907147,3788760,3471,,,,0.9904233716576942,Complete,5463,Luka Modrić,Ground Pass,Right Foot,21.125975,61.965134,23.1,53.7
2fbdfeee-2f47-4423-89a5-44fc3ff7ea0c,1645,2,48,,91,Regular Play,Croatia,Luka Modrić,Right Center Midfield,1.247256,3788760,5463,,,,0.908899732611516,Complete,28368,Luka Ivanušec,Ground Pass,Right Foot,35.2,61.2,55.5,59.8
1a994460-88ba-44a8-9c46-548469b8ebeb,1653,2,48,,92,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.28008,3788760,8095,,,,0.9798543692302044,Complete,7044,Patrik Schick,Ground Pass,Left Foot,65.61243,17.42989,79.0,32.9
cdde3d5f-9742-4313-8694-9da3cd0cdf5b,1657,2,48,,92,Regular Play,Czech Republic,Patrik Schick,Center Forward,0.814559,3788760,7044,,True,,0.4679572691598439,Complete,8095,Jakub Jankto,Low Pass,Left Foot,90.43111,43.64102,99.4,37.1
dbc5803b-b308-4031-bee1-3adbb0afb686,1661,2,48,Recovery,92,Regular Play,Croatia,Šime Vrsaljko,Right Back,1.064522,3788760,5461,,,,0.8298667635013353,Complete,5456,Mateo Kovačić,Low Pass,Right Foot,15.330353,46.806137,22.4,42.1
62d57600-95b2-4c48-9a70-adedbb39bcc4,1663,2,48,,92,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,1.517976,3788760,5456,,,,0.4250108681210849,Incomplete,5460,Andrej Kramarić,High Pass,Right Foot,20.93136,41.447693,41.5,35.2
4cca9ad2-e29e-4f82-9563-381c0a07bcec,1670,2,49,Free Kick,93,From Free Kick,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.320528,3788760,8579,,,,0.9756535790916964,Incomplete,4875,Jan Bořil,Ground Pass,Right Foot,72.01972,30.66026,87.1,14.4
c8cf1d44-fe25-4736-a5d0-5d1735e67770,1673,2,49,Recovery,93,From Free Kick,Czech Republic,Vladimír Darida,Center Attacking Midfield,3.966814,3788760,8579,,,,0.9809577506659992,Complete,11541,Tomáš Vaclík,Ground Pass,Right Foot,59.84199,13.64699,21.1,28.2
06a9eaf2-1a88-46d1-b32b-467201d1f747,1676,2,49,,93,From Free Kick,Czech Republic,Tomáš Vaclík,Goalkeeper,4.006187,3788760,11541,,,,0.3168777221119894,Unknown,16472,Lukáš Masopust,High Pass,Right Foot,25.5,39.6,85.2,74.0
c47956a1-0db4-4986-ba25-a1a7d836f8ba,1680,2,50,Free Kick,94,From Free Kick,Croatia,Domagoj Vida,Left Center Back,0.04461,3788760,5468,True,,,0.6574244168637525,Complete,5463,Luka Modrić,Ground Pass,Left Foot,35.8,9.5,32.0,22.7
1d7efc42-c4dc-4668-b8a4-037ec2b82d73,1682,2,50,,94,From Free Kick,Croatia,Luka Modrić,Right Center Midfield,0.801533,3788760,5463,True,,,0.9892254466715776,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,36.6,22.8,41.2,12.6
f7859600-27c7-43cc-b0a0-40ffa5829169,1684,2,50,,94,From Free Kick,Croatia,Mateo Kovačić,Left Center Midfield,1.656776,3788760,5456,,,,0.9834569377319804,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,46.760098,22.209711,42.4,49.4
aa874106-eab2-4681-aa1a-7c702a499281,1687,2,50,,94,From Free Kick,Croatia,Dejan Lovren,Right Center Back,1.380426,3788760,3471,,,,0.9559845485417516,Complete,5461,Šime Vrsaljko,Ground Pass,Right Foot,44.4481,57.67361,55.7,72.3
a4a5a8d7-0ba0-4a20-9e4e-babbefb6dfc4,1689,2,50,,94,From Free Kick,Croatia,Šime Vrsaljko,Right Back,1.550425,3788760,5461,,,,0.9914912082457789,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,55.7,72.3,41.8,63.5
63bfd6d7-c667-4642-910c-f5df72de1018,1692,2,50,,94,From Free Kick,Croatia,Dejan Lovren,Right Center Back,2.293894,3788760,3471,,,,0.9870227018915054,Complete,16531,Dominik Livaković,Ground Pass,Right Foot,41.4956,63.843807,11.8,43.1
4acf5b41-8580-4685-8b53-aa68f64ca43d,1695,2,50,,94,From Free Kick,Croatia,Dominik Livaković,Goalkeeper,1.866626,3788760,16531,,,,0.7137710728222733,Complete,5461,Šime Vrsaljko,High Pass,Right Foot,21.61571,44.140835,52.9,74.0
105d533d-f24b-4d3b-a3e7-2762174e130d,1702,2,50,,94,From Free Kick,Croatia,Šime Vrsaljko,Right Back,1.310806,3788760,5461,,True,,0.4465371184008114,Incomplete,28368,Luka Ivanušec,High Pass,Left Foot,63.0,71.4,76.8,71.8
c80533b6-231b-4bcb-9fe1-7d9ad23aab4e,1706,2,50,,95,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.272275,3788760,4870,,,,0.7140580027607009,Complete,8095,Jakub Jankto,High Pass,Right Foot,45.053314,12.64409,66.9,6.2
dda597d7-c46f-44e6-b29a-c04e9e5aafb9,1709,2,50,,95,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.128229,3788760,8095,,,,0.7276712652542329,Complete,4875,Jan Bořil,Low Pass,Left Foot,63.514103,10.126724,69.5,4.2
c344d800-6bea-4309-9e79-43adb1bef141,1714,2,50,,95,Regular Play,Czech Republic,Jan Bořil,Left Back,1.585833,3788760,4875,,True,,0.9552862298151767,Incomplete,7044,Patrik Schick,Ground Pass,Left Foot,82.72607,0.84734,84.7,25.4
c356a9dd-4ad3-4f3e-8148-4256c9aadc44,1718,2,50,,96,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,1.223895,3788760,5456,,,,0.9927824053784792,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,53.224644,41.47368,60.1,20.2
7505a0bd-e9a4-4dc1-a88b-ba28ad446781,1721,2,50,,96,Regular Play,Croatia,Andrej Kramarić,Center Attacking Midfield,1.083935,3788760,5460,,,,0.9696682262588004,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,89.02211,11.282053,83.7,1.1
1e96e62b-4db3-494a-a54d-73eae64cd43e,1724,2,50,,96,Regular Play,Croatia,Ivan Perišić,Left Wing,2.407374,3788760,5474,,,,0.05137874428126397,Complete,28368,Luka Ivanušec,High Pass,Left Foot,115.22688,9.2254,115.9,45.8
c634a9f0-611e-4d20-b2db-e01ab340b8bf,1726,2,50,,96,Regular Play,Croatia,Luka Ivanušec,Right Wing,2.486181,3788760,28368,,,,0.3636114255627556,Incomplete,,,Low Pass,Head,119.02031,44.490593,104.9,46.1
9e1c0e3d-6bfe-48f2-8189-f23988349a88,1733,2,51,,96,Regular Play,Croatia,Bruno Petković,Center Forward,3.754732,3788760,7693,,,,0.19485565304321964,Incomplete,28368,Luka Ivanušec,Low Pass,Left Foot,93.0609,47.949276,118.0,54.3
6d4e4195-5861-474a-8e31-845ab707a8ca,1737,2,51,,97,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,1.123304,3788760,11541,,,,0.9954076987084908,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,14.126785,38.248337,21.2,24.8
64387240-9058-4e07-a452-c872876dd95f,1740,2,51,,97,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,1.00145,3788760,13197,,,,0.966779202599876,Complete,4875,Jan Bořil,Ground Pass,Right Foot,20.96496,24.52516,33.4,17.6
15bc0465-d3cf-40e3-98c5-cdecd722f7b5,1743,2,51,,97,Regular Play,Czech Republic,Jan Bořil,Left Back,1.266352,3788760,4875,,,,0.9926562294831542,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,32.05254,12.56902,32.0,28.9
9e3a6b56-c147-4528-95f9-a083346e519e,1746,2,51,,97,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.914761,3788760,4870,,,,0.9113782707053456,Complete,30328,Ondrej Celustka,Low Pass,Right Foot,29.71595,25.71786,32.6,72.2
9546070f-8594-4514-87d8-1b70238b5d4a,1749,2,51,,97,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,1.257244,3788760,30328,,,,0.9358242867314988,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,45.01091,62.973663,62.3,77.5
5d96c52a-2791-43cc-8762-f4cabd12b83a,1752,2,51,,97,Regular Play,Czech Republic,Vladimír Coufal,Right Back,1.268645,3788760,16570,,,,0.9820783323688764,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,64.18741,73.28968,66.1,68.3
cad0f7e9-1eba-4fe2-9018-d7ebcd800bfb,1755,2,51,,97,Regular Play,Czech Republic,Tomáš Holeš,Right Center Midfield,0.883067,3788760,16469,,,,0.9324442557330179,Complete,8579,Vladimír Darida,Ground Pass,Left Foot,73.18426,59.67983,87.1,76.8
c5416052-5d40-44b2-b59b-9541e0e915dc,1759,2,51,,97,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.407462,3788760,8579,,True,,0.7203353590521173,Complete,16472,Lukáš Masopust,Ground Pass,Right Foot,90.22467,69.65744,104.6,78.8
bd1265bb-226e-47cd-8251-f39db8421849,1762,2,51,,97,Regular Play,Czech Republic,Lukáš Masopust,Right Wing,0.990426,3788760,16472,,,,0.9292864702364734,Complete,8095,Jakub Jankto,Ground Pass,Right Foot,104.49754,76.80859,101.7,56.4
ae3b7d0d-2c31-47dc-8d99-cc5c8310a6dd,1766,2,51,,97,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.686668,3788760,8095,,,,0.9773034114755699,Complete,4870,Tomáš Souček,Ground Pass,Left Foot,101.88762,54.975353,90.9,56.4
35902507-95b7-4ca5-9726-2004ce0e5373,1771,2,52,Goal Kick,98,From Goal Kick,Croatia,Dominik Livaković,Goalkeeper,2.577082,3788760,16531,True,,,0.8049667079733532,Complete,5461,Šime Vrsaljko,High Pass,Right Foot,6.0,36.0,35.8,73.7
fca28113-2a13-4ebc-a194-44770a0be77b,1773,2,52,,98,From Goal Kick,Croatia,Šime Vrsaljko,Right Back,0.721533,3788760,5461,,,,0.9499264004596552,Complete,28368,Luka Ivanušec,Ground Pass,Right Foot,65.003365,73.78645,75.0,74.5
6b229f8a-322d-4c21-b3ea-86bd769c3fd3,1776,2,52,,98,From Goal Kick,Croatia,Luka Ivanušec,Right Wing,0.836535,3788760,28368,,,,0.969506444340408,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,72.50989,78.542305,72.8,61.9
356407c0-1b8b-4414-8924-2ae46603258a,1779,2,52,,98,From Goal Kick,Croatia,Andrej Kramarić,Center Attacking Midfield,0.654095,3788760,5460,,,,0.9840652946312948,Complete,28368,Luka Ivanušec,Ground Pass,Left Foot,73.26012,66.685104,68.2,63.5
ac37f93f-a9b2-45ce-b72b-9b595f721954,1783,2,52,,98,From Goal Kick,Croatia,Luka Ivanušec,Right Wing,0.685565,3788760,28368,,,,0.9348482554339356,Complete,7693,Bruno Petković,Ground Pass,Right Foot,66.70286,57.17362,71.5,44.3
966e8edf-c180-4ec7-923a-4bb188b63db0,1786,2,52,,98,From Goal Kick,Croatia,Bruno Petković,Center Forward,0.704776,3788760,7693,,True,,0.9499925779247668,Complete,28368,Luka Ivanušec,Ground Pass,Right Foot,70.81068,47.505516,71.7,54.3
7d618950-0539-4468-908e-a106acd36023,1789,2,52,,98,From Goal Kick,Croatia,Luka Ivanušec,Right Wing,1.68775,3788760,28368,,,,0.9826108014255096,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,69.390854,47.119827,66.4,25.0
b5afb301-5ee5-4be8-bdfe-6ccaa3db0f05,1792,2,52,,98,From Goal Kick,Croatia,Mateo Kovačić,Left Center Midfield,1.460014,3788760,5456,,,,0.8885029365382565,Complete,5474,Ivan Perišić,Ground Pass,Right Foot,92.81589,28.968185,106.9,8.6
46cc2c3a-06f8-41a1-8b89-d64c605c2aad,1796,2,52,,98,From Goal Kick,Croatia,Ivan Perišić,Left Wing,1.006918,3788760,5474,,,,0.8876416086127222,Incomplete,28368,Luka Ivanušec,Ground Pass,Left Foot,112.30954,21.802063,105.8,32.5
3e5004f7-b117-4022-a422-e6c809907112,1800,2,52,Recovery,98,From Goal Kick,Czech Republic,Lukáš Masopust,Right Wing,1.46819,3788760,16472,,,,0.7277125640136708,Complete,8095,Jakub Jankto,High Pass,Head,12.63519,54.649296,19.3,44.1
7dd3d074-f385-497b-9209-de6f57dd53e1,1802,2,52,,98,From Goal Kick,Czech Republic,Jakub Jankto,Left Wing,2.178106,3788760,8095,,,,0.5448811886172539,Incomplete,16570,Vladimír Coufal,High Pass,Head,18.49275,45.657135,28.4,63.2
652a4d5c-d159-4b2f-b727-35c44f1e4af8,1805,2,52,Recovery,98,From Goal Kick,Croatia,Ivan Perišić,Left Wing,2.798949,3788760,5474,,True,,0.5704062550955594,Incomplete,,,Low Pass,,94.21251,14.586954,98.0,2.9
6439ba3d-1244-4cfc-907b-344a80c58d4d,1807,2,52,Recovery,98,From Goal Kick,Czech Republic,Vladimír Coufal,Right Back,0.163298,3788760,16570,,True,,0.005629727581574495,Incomplete,,,Low Pass,Right Foot,22.1,77.2,26.6,77.1
e13bfa4c-5686-475e-9830-dba8020729ed,1810,2,52,Throw-in,99,From Throw In,Croatia,Joško Gvardiol,Left Back,1.312812,3788760,33018,,,,0.6960145646690417,Complete,7693,Bruno Petković,High Pass,,97.94608,5.0507293,109.4,14.2
eabfe717-9fa5-4ed9-92e8-16f7e547d363,1815,2,53,,99,From Throw In,Croatia,Bruno Petković,Center Forward,1.246993,3788760,7693,,,,0.8568740729240596,Incomplete,5474,Ivan Perišić,Ground Pass,Right Foot,115.624245,-0.43006563,110.4,3.6
0a5a8954-90b7-41ad-ad9f-8093d5d68c4b,1818,2,53,Recovery,99,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,0.594262,3788760,16472,,True,,0.9372758618150172,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,8.33839,77.03154,6.6,73.5
56705f35-154b-412e-8bf6-ec918117f176,1820,2,53,,99,From Throw In,Czech Republic,Vladimír Coufal,Right Back,1.514909,3788760,16570,,,,0.83394036814328,Incomplete,8579,Vladimír Darida,Ground Pass,Right Foot,6.84063,72.29312,28.8,71.8
c1ba9140-a477-4033-9e4e-9bd1afc9ad2d,1826,2,53,Recovery,99,From Throw In,Croatia,Luka Modrić,Right Center Midfield,1.719397,3788760,5463,,,,0.988753540362756,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,72.36599,23.86815,62.2,37.1
f1838d58-57fd-4a75-8261-20fc9ff62599,1829,2,53,,99,From Throw In,Croatia,Dejan Lovren,Right Center Back,0.862761,3788760,3471,,,,0.987383085468018,Complete,5461,Šime Vrsaljko,Ground Pass,Right Foot,65.307205,45.193527,66.5,56.3
9ba1ffdb-d487-4383-90eb-c460f83be6c0,1832,2,53,,99,From Throw In,Croatia,Šime Vrsaljko,Right Back,1.555016,3788760,5461,,,,0.9934206882928648,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,65.9419,58.83401,52.5,48.7
f1d689d8-d505-4f5f-891e-709eb16764a4,1835,2,53,,99,From Throw In,Croatia,Dejan Lovren,Right Center Back,1.226649,3788760,3471,,,,0.985374699382362,Complete,5463,Luka Modrić,Ground Pass,Right Foot,50.464058,49.472607,48.8,28.4
8c712778-fe1e-4051-a14d-620bca44184b,1838,2,53,,99,From Throw In,Croatia,Luka Modrić,Right Center Midfield,0.950706,3788760,5463,,,,0.9728080169770756,Complete,5456,Mateo Kovačić,Ground Pass,Right Foot,55.48379,28.671806,61.9,13.1
27d5150c-e0fb-4a99-9805-dda90ff2e3dd,1841,2,53,,99,From Throw In,Croatia,Mateo Kovačić,Left Center Midfield,2.985798,3788760,5456,,,,0.7768828348265706,Incomplete,5474,Ivan Perišić,Ground Pass,Right Foot,62.844635,15.406859,84.7,10.1
1bc5ee66-0d89-4ab6-8139-02a287014135,1844,2,53,Recovery,100,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,1.001543,3788760,30328,,,,0.9900062963663654,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,34.01288,63.16569,44.6,73.2
6a8bc1f4-82ac-4177-9a40-7d4e7d9e3ff4,1846,2,53,,100,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.787659,3788760,16570,,,,0.9702171062176014,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,43.85058,69.613785,49.3,66.2
5db8d8fd-9251-447f-b8b8-c7d52cbe6d66,1849,2,53,,100,Regular Play,Czech Republic,Tomáš Holeš,Right Center Midfield,1.001444,3788760,16469,,,,0.9668688825793436,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,49.51066,60.461266,56.2,57.2
64d8c4d5-caa1-4d99-84dc-9fdc956edbf4,1853,2,53,,100,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,0.985956,3788760,4870,,True,,0.8924320906698587,Complete,8095,Jakub Jankto,Ground Pass,Right Foot,57.074352,51.63267,65.1,42.2
cb8bf37b-1ccc-4292-85b0-aaf1cc68a5ec,1857,2,53,,100,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.493789,3788760,8095,,,,0.9847902302712545,Complete,13197,Tomáš Kalas,Ground Pass,Left Foot,63.60303,35.152122,42.4,38.1
2c62cdd2-9f12-4950-8584-0f2971c90384,1860,2,53,,100,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,1.40805,3788760,13197,,,,0.9887669622568812,Complete,30328,Ondrej Celustka,Ground Pass,Left Foot,43.34674,38.537014,43.2,55.7
55d9979e-1027-48f1-afb6-c9d329a7b993,1863,2,53,,100,Regular Play,Czech Republic,Ondrej Celustka,Right Center Back,2.293121,3788760,30328,,,,0.7909859972738965,Complete,4870,Tomáš Souček,High Pass,Right Foot,51.23586,54.163437,51.2,18.2
da39fa4a-dedb-4723-ac02-b7bb1fb7a70f,1871,2,53,,100,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,1.282154,3788760,4870,,,,0.8655503603886348,Complete,4875,Jan Bořil,Ground Pass,Right Foot,89.01174,14.00173,100.4,6.4
42072fb2-4d96-4582-a37f-400bf77f386b,1874,2,53,,100,Regular Play,Czech Republic,Jan Bořil,Left Back,1.260533,3788760,4875,,,,0.9864487934937752,Complete,8095,Jakub Jankto,Ground Pass,Right Foot,98.2,7.4,85.2,17.5
e76ec0f8-f075-482b-95d2-09ceea38b2e9,1877,2,53,,100,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.652896,3788760,8095,,,,0.9703271681208988,Complete,16469,Tomáš Holeš,Ground Pass,Left Foot,84.30426,14.357254,83.8,38.7
7c7268c7-c387-4f02-b2c9-fe5873550275,1880,2,54,,100,Regular Play,Czech Republic,Tomáš Holeš,Right Center Midfield,1.977743,3788760,16469,,,,0.8900308779319103,Complete,16570,Vladimír Coufal,Low Pass,Right Foot,85.45724,43.69287,99.4,76.2
4bdde0be-876e-49ed-89fa-4dfedeecb675,1884,2,54,Throw-in,101,From Throw In,Croatia,Joško Gvardiol,Left Back,1.377252,3788760,33018,True,,,0.9532702242362217,Complete,5463,Luka Modrić,Low Pass,,13.4,0.1,20.2,20.0
8b43b583-d6b1-4348-87b7-e37d427ae3f7,1886,2,54,,101,From Throw In,Croatia,Luka Modrić,Right Center Midfield,4.222216,3788760,5463,True,,,0.9590477432409644,Complete,28368,Luka Ivanušec,Ground Pass,Right Foot,20.2,20.0,20.2,51.3
7194f60f-e125-4841-a883-b204a77f87e6,1888,2,54,,101,From Throw In,Croatia,Luka Ivanušec,Right Wing,0.819532,3788760,28368,,,,0.9271434949030009,Complete,5460,Andrej Kramarić,Ground Pass,Right Foot,47.452,66.88509,53.5,52.7
1565e67e-50ee-4638-bf54-259061743bd1,1891,2,54,,101,From Throw In,Croatia,Andrej Kramarić,Center Attacking Midfield,1.481288,3788760,5460,,,,0.9909390614076594,Complete,3471,Dejan Lovren,Ground Pass,Right Foot,50.750896,57.40539,35.4,44.6
468c7b0f-178f-4afc-98ed-34ecc8eafa62,1894,2,54,,101,From Throw In,Croatia,Dejan Lovren,Right Center Back,1.210558,3788760,3471,,,,0.9826121987982016,Complete,5463,Luka Modrić,Ground Pass,Right Foot,35.73663,51.93954,37.3,22.2
7d84ff73-27f5-4cab-9cd6-cf9d9795b78e,1897,2,54,,101,From Throw In,Croatia,Luka Modrić,Right Center Midfield,1.771305,3788760,5463,,,,0.9274366850034212,Complete,33018,Joško Gvardiol,Ground Pass,Right Foot,49.628048,29.219194,70.6,2.0
bccc5db3-1983-4f0c-b5bc-8df3636a2385,1900,2,54,,101,From Throw In,Croatia,Joško Gvardiol,Left Back,0.893293,3788760,33018,,,,0.810435884403663,Complete,5460,Andrej Kramarić,Low Pass,Left Foot,71.1,2.9,83.7,18.7
7b3d9850-74a2-4af0-8fd7-4afb62545fe7,1903,2,54,Recovery,102,Regular Play,Czech Republic,Jan Bořil,Left Back,2.948253,3788760,4875,,,,0.9969615174184076,Complete,11541,Tomáš Vaclík,Ground Pass,Right Foot,23.92842,32.36388,7.8,41.3
96f56219-eb27-47a9-be2f-d43b73bd1593,1906,2,54,,102,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,1.386036,3788760,11541,,,,0.9781551775645438,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,10.19063,38.31542,21.2,29.9
66433d58-3beb-4b04-bc04-9d1506cb1f17,1909,2,55,,102,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,4.151787,3788760,13197,,,,0.98261873198371,Complete,11541,Tomáš Vaclík,Ground Pass,Left Foot,19.76553,30.778706,7.2,50.0
eafe5a1b-7537-4188-8e8e-4eeb89b7e220,1913,2,55,,102,Regular Play,Czech Republic,Tomáš Vaclík,Goalkeeper,3.469255,3788760,11541,,,,0.12130918199046377,Incomplete,16472,Lukáš Masopust,High Pass,Right Foot,1.558105,54.970016,65.1,67.8
f1bef272-065e-429e-beb0-646d5eeed252,1919,2,55,,102,Regular Play,Croatia,Ivan Perišić,Left Wing,1.062029,3788760,5474,,,,0.9121390103634812,Complete,5460,Andrej Kramarić,High Pass,Right Foot,79.85397,4.6033077,71.5,11.2
f3bdea52-3f00-4901-b667-3737a53e94a2,1926,2,55,,102,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,1.26115,3788760,8579,,,,0.9294670619773115,Complete,4875,Jan Bořil,Ground Pass,Right Foot,51.63314,25.0325,64.4,11.6
11761795-36a4-41bb-9f05-0596578678bf,1930,2,55,,102,Regular Play,Czech Republic,Jan Bořil,Left Back,1.63887,3788760,4875,,True,,0.989700620253082,Complete,8579,Vladimír Darida,Ground Pass,Right Foot,57.9,8.7,41.7,16.8
7e563e91-1d28-4915-a54b-3865290a67a1,1933,2,55,,102,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,2.090848,3788760,8579,,,,0.975315499055717,Complete,13197,Tomáš Kalas,Ground Pass,Right Foot,38.906746,13.542244,31.9,41.2
68216e9d-cf96-4016-b901-7df40ea9425e,1936,2,55,,102,Regular Play,Czech Republic,Tomáš Kalas,Left Center Back,2.066275,3788760,13197,,,,0.977782773160723,Complete,8579,Vladimír Darida,Ground Pass,Right Foot,32.78612,34.6516,38.9,16.9
8caf3458-00d4-435a-b0e2-b9bfedfbf2d0,1939,2,55,,102,Regular Play,Czech Republic,Vladimír Darida,Center Attacking Midfield,2.002439,3788760,8579,,,,0.4090561856881657,Complete,4875,Jan Bořil,High Pass,Right Foot,51.54836,13.08692,79.3,9.0
fae93368-9a5e-4b22-81c7-a6d05d88851f,1943,2,55,,102,Regular Play,Czech Republic,Jan Bořil,Left Back,0.940417,3788760,4875,,,,0.8367868379359931,Complete,8095,Jakub Jankto,Low Pass,Other,78.66908,8.29679,85.9,15.2
4ae4af7d-2057-4b33-81af-d817bd3b6600,1947,2,55,,102,Regular Play,Czech Republic,Jakub Jankto,Left Wing,1.073136,3788760,8095,,True,,0.8375078483434223,Incomplete,7044,Patrik Schick,Ground Pass,Left Foot,97.22033,17.65555,104.3,40.3
c2cf7439-e0e9-44ce-b4be-74e4d7ead114,1950,2,55,Recovery,102,Regular Play,Czech Republic,Patrik Schick,Center Forward,0.8979,3788760,7044,,,,0.982083543195868,Complete,16469,Tomáš Holeš,Ground Pass,Right Foot,96.60844,36.006817,90.9,48.4
6cb8df92-c1ba-4bbf-a23a-6f447f1ad135,1953,2,55,,102,Regular Play,Czech Republic,Tomáš Holeš,Right Center Midfield,1.668844,3788760,16469,,,,0.9622822291858928,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,92.68833,45.17466,103.2,67.1
f107d170-8e33-431a-8630-70760f78d1b6,1956,2,55,,102,Regular Play,Czech Republic,Vladimír Coufal,Right Back,0.983423,3788760,16570,,,,0.5188877692253159,Incomplete,16469,Tomáš Holeš,Low Pass,Right Foot,105.48465,67.5299,110.8,45.6
e9c4dca2-3d45-400f-b0f8-1b29b99dcd81,1965,2,55,,102,Regular Play,Croatia,Mateo Kovačić,Left Center Midfield,0.839966,3788760,5456,,,,0.7760832945045607,Incomplete,5460,Andrej Kramarić,Ground Pass,Right Foot,20.633045,26.929144,24.4,28.4
17dbfa2f-353b-43b4-be01-c337e6488b8c,1968,2,55,Recovery,102,Regular Play,Czech Republic,Patrik Schick,Center Forward,0.859787,3788760,7044,,,,0.9788279115361209,Complete,4870,Tomáš Souček,Ground Pass,Left Foot,95.59613,48.214584,92.9,41.1
718bcdb9-1362-4ae1-87bc-1613056e123a,1971,2,55,,102,Regular Play,Czech Republic,Tomáš Souček,Left Center Midfield,0.857323,3788760,4870,,,,0.9864164062999532,Complete,8579,Vladimír Darida,Ground Pass,Right Foot,91.4483,39.805855,85.6,30.8
