id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
9ea54d24-528d-4aa5-8f12-77fbb81561b3,1533,1,00:45:03.366,45,,74,From Throw In,Switzerland,Kevin Mbabu,Right Wing Back,3.347165,3788744,16027,,,,,0.10465911207950944,Complete,5545,Breel-Donald Embolo,High Pass,Left Foot,78.96419,78.282394,108.5,46.6,0.76 (35/46)
88c99c3b-25bc-4108-83fe-20c5fc819ef3,1537,1,00:45:07.228,45,,74,From Throw In,Switzerland,Breel-Donald Embolo,Left Center Forward,0.638153,3788744,5545,True,,,,0.6683453501691353,Complete,5543,Haris Seferović,Ground Pass,Right Foot,111.22255,43.132717,111.3,50.9,0.9 (19/21)
7c84896e-a537-4c28-af43-c95d672f1192,1541,1,00:46:01.041,46,Goal Kick,75,From Goal Kick,Wales,Danny Ward,Goalkeeper,3.756932,3788744,9914,,,,,0.3065051830554061,Complete,3853,Kieffer Roberto Francisco Moore,High Pass,Right Foot,5.984198,43.9147,77.1,48.9,0.81 (22/27)
e0d91e2a-0e73-46c5-a9f6-1d3a9e381ecf,1543,1,00:46:04.814,46,,75,From Goal Kick,Wales,Kieffer Roberto Francisco Moore,Center Forward,1.44754,3788744,3853,,,,,0.5144485714074831,Incomplete,,,Low Pass,Head,78.281906,52.768272,94.6,46.6,0.59 (10/17)
46a306da-7dd1-4608-b343-2153c357e88e,1544,1,00:46:06.262,46,Recovery,75,From Goal Kick,Switzerland,Fabian Lukas Schär,Center Back,3.425788,3788744,5537,,,,,0.30532353141981605,Incomplete,5545,Breel-Donald Embolo,High Pass,Right Foot,25.49529,24.020134,64.9,35.2,0.91 (71/78)
dacbbc18-b391-454e-b3c0-966418c5f066,1547,1,00:46:09.688,46,Interception,75,From Goal Kick,Wales,Chris Mepham,Right Center Back,1.236627,3788744,4767,True,,,,0.6935292684700894,Complete,3517,Aaron Ramsey,Low Pass,,57.715733,47.424603,69.6,41.6,0.78 (21/27)
9865b149-1b35-4c31-8691-ef5d18e10cf3,1549,1,00:46:10.924,46,,75,From Goal Kick,Wales,Aaron Ramsey,Left Center Midfield,1.613849,3788744,3517,,,,,0.8729955289336616,Complete,3853,Kieffer Roberto Francisco Moore,High Pass,Left Foot,69.15708,42.06319,69.8,47.6,0.84 (31/37)
523b70ac-b767-468d-997a-45e598fc430a,1552,1,00:46:12.538,46,,75,From Goal Kick,Wales,Kieffer Roberto Francisco Moore,Center Forward,0.878386,3788744,3853,True,,,,0.8856687541515915,Complete,22074,Joseff Morrell,Low Pass,Right Foot,71.062386,49.266155,65.1,50.2,0.59 (10/17)
6b36917b-71c8-4e6f-9f51-5ee1fbd0730b,1555,1,00:46:14.445,46,,75,From Goal Kick,Wales,Joseff Morrell,Right Center Midfield,1.67683,3788744,22074,,,,,0.4630581187104469,Incomplete,6399,Gareth Frank Bale,High Pass,Right Foot,66.91484,56.732086,98.2,51.9,0.97 (29/30)
9bc6f50c-41a6-4242-8be5-5072002680ef,1557,1,00:46:16.122,46,Interception,76,Regular Play,Switzerland,Manuel Obafemi Akanji,Left Center Back,1.728334,3788744,5549,,,True,,0.9203203792161928,Complete,5544,Ricardo Iván Rodríguez Araya,Low Pass,Head,22.072,24.086327,30.0,16.2,0.92 (71/77)
