id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,counterpress,off_camera,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
7110fdc1-2727-4c07-be9d-a26c564b8148,1629,1,43,,91,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,0.951239,3788748,3620,,,,0.9437445472871896,Complete,9974,John McGinn,Ground Pass,Right Foot,49.186604,44.762714,60.5,53.9
3bf1ab2f-bab3-48d6-abef-b55637266cf5,1635,1,43,Free Kick,92,From Free Kick,Scotland,Scott McTominay,Center Defensive Midfield,1.582353,3788748,3620,,,,0.994857940730324,Complete,9621,Liam Cooper,Ground Pass,Right Foot,65.634125,54.131947,63.1,33.4
3ea7959a-a753-4195-be1a-ae2bfdaf8ce9,1638,1,43,,92,From Free Kick,Scotland,Liam Cooper,Left Center Back,2.070593,3788748,9621,,,,0.9844516077105068,Complete,10285,Stuart Armstrong,Ground Pass,Left Foot,61.253475,33.474445,70.9,7.6
57c209a9-b81c-41bd-b7a8-7040b8ba49d0,1641,1,43,,92,From Free Kick,Scotland,Stuart Armstrong,Left Center Midfield,1.167892,3788748,10285,,,,0.9102560985181783,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,72.63062,14.132464,84.2,3.3
dac984c2-b0e7-4119-a7cc-49b380e0da44,1644,1,43,,92,From Free Kick,Scotland,Andrew Robertson,Left Wing Back,1.842271,3788748,3655,,,,0.981825088049762,Complete,9621,Liam Cooper,Ground Pass,Left Foot,74.16267,6.251123,53.9,22.2
73642ec7-42a1-408f-b9d8-5a8587dab2ab,1647,1,43,,92,From Free Kick,Scotland,Liam Cooper,Left Center Back,1.171904,3788748,9621,,,,0.9830047201997806,Complete,9481,Grant Hanley,Ground Pass,Left Foot,51.410027,26.666323,51.6,43.0
8728cbed-6ffe-4e21-b2c3-0055c0580a5b,1650,1,43,,92,From Free Kick,Scotland,Grant Hanley,Center Back,1.233749,3788748,9481,,,,0.9843312837578198,Complete,11116,Jack Hendry,Ground Pass,Right Foot,54.9,48.0,56.0,70.0
89af7bb3-a550-4bff-ad17-b34923642c3a,1654,1,43,,92,From Free Kick,Scotland,Jack Hendry,Right Center Back,0.089428,3788748,11116,True,,,0.012727344253310836,Incomplete,9048,"Stephen O""Donnell",Ground Pass,Right Foot,55.8,73.1,57.2,72.9
56cf6687-5102-44cc-9977-687b4706bb6a,1657,1,44,Throw-in,93,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,2.470385,3788748,9048,,,,0.5019427863958282,Incomplete,12510,Ryan Christie,High Pass,,68.27113,78.49646,97.6,58.6
75790501-ed2b-40bc-801d-aa4345d86a80,1660,1,44,Recovery,93,From Throw In,Czech Republic,Ondrej Celustka,Right Center Back,2.016857,3788748,30328,True,,,0.7801594485025061,Complete,8095,Jakub Jankto,High Pass,Head,21.69691,22.77079,27.9,4.7
c83374d2-ca3c-4fa6-af53-c655b6b3fb10,1664,1,44,,93,From Throw In,Czech Republic,Jakub Jankto,Left Wing,1.847956,3788748,8095,,,,0.3451485281233154,Out,8579,Vladimír Darida,High Pass,Left Foot,25.75595,3.560875,49.1,0.1
0e85ea64-1bf5-4a0a-92a4-aa186f0e21fe,1666,1,44,Throw-in,94,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,1.499168,3788748,9048,,,,0.7992717500434454,Complete,12510,Ryan Christie,Low Pass,,74.812325,78.23447,89.2,69.8
0cd4dc48-4a0d-4aa6-94fd-571ede63598a,1672,1,44,,94,From Throw In,Scotland,Ryan Christie,Left Center Forward,1.150185,3788748,12510,True,,,0.9840141470983174,Complete,9481,Grant Hanley,Ground Pass,Left Foot,79.582596,52.85524,63.4,53.4
77828658-944f-4d1b-ad81-064ab35e7c03,1674,1,44,,94,From Throw In,Scotland,Grant Hanley,Center Back,2.656223,3788748,9481,,,,0.9719506299958216,Complete,9621,Liam Cooper,Ground Pass,Right Foot,61.90456,52.35342,66.7,24.8
771e66f4-a302-4e16-9a52-956c869dfdaf,1676,1,44,,94,From Throw In,Scotland,Liam Cooper,Left Center Back,1.110006,3788748,9621,,,,0.9360226657126812,Incomplete,10285,Stuart Armstrong,Ground Pass,Left Foot,66.027145,27.563286,83.0,23.7
95416794-a238-4fc0-9f48-cb074bb01e29,1682,1,44,,95,Regular Play,Czech Republic,Alex Král,Right Defensive Midfield,1.501063,3788748,23452,True,,,0.9972302999904098,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,45.6565,63.18803,32.8,71.8
7e9de20c-f203-4e71-be48-86b8ddb05ef2,1685,1,44,,95,Regular Play,Czech Republic,Vladimír Coufal,Right Back,2.76177,3788748,16570,,,,0.3486123209323427,Complete,8579,Vladimír Darida,High Pass,Right Foot,31.91732,67.03496,79.2,50.6
9b2678f2-6075-44fe-baf1-7b5275042a7e,1692,1,44,,96,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,1.610271,3788748,3620,,,,0.9646431138219084,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,58.70327,19.554209,77.6,3.3
0927ec7d-4285-4da7-a98a-e970bbe134c4,1694,1,44,,96,Regular Play,Scotland,Andrew Robertson,Left Wing Back,2.103959,3788748,3655,,,,0.9919681103370966,Complete,10285,Stuart Armstrong,Ground Pass,Left Foot,78.44135,3.9952712,63.6,4.2
a588002a-71c9-4c41-8f06-3dbcb3462503,1697,1,45,,96,Regular Play,Scotland,Stuart Armstrong,Left Center Midfield,1.383023,3788748,10285,,,,0.9916540309704072,Complete,9621,Liam Cooper,Ground Pass,Left Foot,57.94277,6.2097025,42.8,12.0
e5ff1a99-7b2b-4daf-a66d-431531d535c3,1700,1,45,,96,Regular Play,Scotland,Liam Cooper,Left Center Back,1.124533,3788748,9621,,,,0.9886294256526548,Complete,9481,Grant Hanley,Ground Pass,Left Foot,42.722103,20.38898,41.2,29.5
004ebf8e-dabd-40d0-a2b6-a069fb88a242,1704,1,45,,96,Regular Play,Scotland,Grant Hanley,Center Back,2.118487,3788748,9481,True,,,0.979741234907898,Complete,9621,Liam Cooper,Ground Pass,Right Foot,38.002094,40.89597,31.5,11.4
a20346e7-b4ea-4e0a-ba12-0b511782e18b,1707,1,45,,96,Regular Play,Scotland,Liam Cooper,Left Center Back,0.943657,3788748,9621,,,,0.9629068934401616,Complete,10285,Stuart Armstrong,Ground Pass,Right Foot,51.324917,16.498556,56.5,3.6
d9bd8999-b5ae-45ab-950e-4291dd02d706,1711,1,45,,96,Regular Play,Scotland,Stuart Armstrong,Left Center Midfield,1.570734,3788748,10285,True,,,0.7531923365477325,Complete,12510,Ryan Christie,Ground Pass,Right Foot,69.54978,7.100256,91.5,13.0
e8de16f6-3159-404e-91f0-b9a9d34f21ac,1718,1,45,,96,Regular Play,Scotland,Ryan Christie,Left Center Forward,1.658091,3788748,12510,True,,,0.02043395343423272,Incomplete,29571,Lyndon Dykes,High Pass,Left Foot,117.7,6.2,111.4,44.0
40957647-5ed9-4c95-898a-42e915d8c623,1738,1,46,Throw-in,97,From Throw In,Scotland,Andrew Robertson,Left Wing Back,0.864953,3788748,3655,,,,0.9681152623166271,Complete,10285,Stuart Armstrong,Low Pass,,94.82218,2.5401905,89.6,7.6
9f108e30-900c-44b4-8414-36491497f837,1741,1,46,,97,From Throw In,Scotland,Stuart Armstrong,Left Center Midfield,0.56058,3788748,10285,,,,0.9245566592816412,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,89.56421,3.0673823,91.7,3.6
5f742d5d-c6a6-4eb3-99e3-996c13208790,1744,1,46,,97,From Throw In,Scotland,Andrew Robertson,Left Wing Back,0.119858,3788748,3655,True,,,0.05655039456826464,Incomplete,3620,Scott McTominay,Ground Pass,Left Foot,93.40043,1.5130814,90.4,4.7
a81d5e2a-8cbb-447d-a7e0-8bfb5d2870f3,1747,1,46,Recovery,97,From Throw In,Czech Republic,Patrik Schick,Center Forward,4.782905,3788748,7044,,,,0.0643794651481931,Incomplete,,,High Pass,Right Foot,34.89133,77.47937,91.8,72.0
1bd36f14-d0fa-4b0c-b4d4-02b76462550b,1750,1,46,,97,From Throw In,Scotland,David Marshall,Goalkeeper,1.282053,3788748,9645,,,,0.9739692514158518,Complete,9481,Grant Hanley,Ground Pass,Right Foot,30.318813,18.723206,40.7,26.2
c7d47a86-feb3-4668-9ffe-382c18be482b,1757,2,45,Kick Off,98,From Kick Off,Czech Republic,Patrik Schick,Center Forward,1.75074,3788748,7044,,,,0.9952207691455331,Complete,30328,Ondrej Celustka,Ground Pass,Left Foot,60.265255,39.411625,32.8,39.3
0448ede9-64e4-4748-abde-2336288b3b97,1760,2,45,,98,From Kick Off,Czech Republic,Ondrej Celustka,Right Center Back,2.579996,3788748,30328,,,,0.4880853304540188,Complete,23452,Alex Král,High Pass,Right Foot,33.9605,42.50539,79.6,21.1
d710211c-9e41-42c0-9baf-633bc12b6035,1762,2,45,,98,From Kick Off,Czech Republic,Alex Král,Right Defensive Midfield,3.211012,3788748,23452,,,,0.15695057129817894,Incomplete,7044,Patrik Schick,High Pass,Head,79.19271,21.237797,110.9,20.9
1601dedf-3296-429e-9f58-c1d7d4a3e668,1766,2,45,,98,From Kick Off,Scotland,David Marshall,Goalkeeper,2.04427,3788748,9645,,,,0.9609916783185672,Complete,9621,Liam Cooper,Low Pass,Keeper Arm,12.360016,53.488327,13.1,27.3
8962790a-190b-48f7-843f-8eea14c2753b,1769,2,45,,98,From Kick Off,Scotland,Liam Cooper,Left Center Back,2.276311,3788748,9621,,,,0.35672434517221063,Out,9466,Che Adams,High Pass,Left Foot,22.35684,20.953293,63.1,0.2
312539ab-a4a6-4c9a-8638-6dbe5c048a1c,1771,2,45,Throw-in,99,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.86345,3788748,16570,,,,0.9224957309298646,Complete,7044,Patrik Schick,Low Pass,,63.825153,78.202614,73.0,73.9
70b134e8-d548-4ced-8a86-ff82d621f57a,1775,2,45,,99,From Throw In,Czech Republic,Patrik Schick,Center Forward,0.818015,3788748,7044,True,,,0.9883396795720863,Complete,16570,Vladimír Coufal,Ground Pass,Left Foot,73.06699,74.903076,63.2,73.9
712784f6-7f41-4431-ac08-5b194cc57770,1778,2,45,,99,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.978315,3788748,16570,,,,0.9510635322761865,Complete,23452,Alex Král,Ground Pass,Left Foot,64.085075,75.88421,72.4,65.4
998d8f6e-db5c-45a4-8e32-21a703f4b9b3,1782,2,45,,99,From Throw In,Czech Republic,Alex Král,Right Defensive Midfield,0.878291,3788748,23452,True,,,0.7238286731452113,Complete,16472,Lukáš Masopust,Low Pass,Right Foot,71.47136,67.46428,80.3,54.3
bc6a27be-dfa1-4c00-bd6a-f30fecb066c5,1785,2,45,,99,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,0.932469,3788748,16472,,,,0.957378278824334,Complete,8095,Jakub Jankto,Ground Pass,Right Foot,86.88296,52.19551,86.7,34.4
f1086d9e-cba2-401b-bae1-e5e3565d037f,1788,2,45,,99,From Throw In,Czech Republic,Jakub Jankto,Left Wing,0.665055,3788748,8095,,,,0.8245843730459861,Complete,7044,Patrik Schick,Ground Pass,Left Foot,88.83447,45.125076,97.8,48.7
dba3d01a-28ab-4d59-a919-bc6340973be6,1796,2,45,,99,From Throw In,Czech Republic,Jan Bořil,Left Back,0.468337,3788748,4875,,,,0.9610234020491382,Complete,8095,Jakub Jankto,Ground Pass,Right Foot,94.65501,17.455126,92.0,23.5
985bc90e-5521-42d8-8ef0-a5fc06a91180,1799,2,45,,99,From Throw In,Czech Republic,Jakub Jankto,Left Wing,0.78564,3788748,8095,,,,0.953400406478168,Complete,4875,Jan Bořil,Ground Pass,Left Foot,90.61025,18.51038,94.4,5.1
a3fd5281-dc26-46cb-9a12-c814bcf32bd6,1802,2,45,,99,From Throw In,Czech Republic,Jan Bořil,Left Back,1.048048,3788748,4875,,,,0.9876262809823192,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,91.38339,11.817462,84.8,17.3
f1271419-61f2-45f9-b701-703720420c7b,1806,2,45,,99,From Throw In,Czech Republic,Tomáš Souček,Left Defensive Midfield,1.104742,3788748,4870,,,,0.5788080970805632,Incomplete,8095,Jakub Jankto,High Pass,Right Foot,86.60839,18.16198,100.8,14.7
e5dd1d8d-fed0-497e-b97c-59635950efa0,1811,2,45,,99,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,0.163953,3788748,9048,True,,,0.00309332978879607,Incomplete,,,Ground Pass,Right Foot,3.0,78.9,5.2,78.0
26651452-4a90-43b5-9f4a-a366618b541c,1815,2,46,,99,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,0.849107,3788748,9048,,,,0.8936140222751286,Complete,3620,Scott McTominay,Ground Pass,Right Foot,5.2,78.0,13.5,72.5
26e4b754-458b-49dc-8425-207c9096ed25,1825,2,46,Corner,100,From Corner,Czech Republic,Jakub Jankto,Left Wing,2.451492,3788748,8095,,,,0.39251265925365003,Complete,7044,Patrik Schick,High Pass,Left Foot,118.11826,1.1369904,108.3,48.3
10b60100-82d1-486c-901c-3ad26b0a333e,1829,2,46,Recovery,100,From Corner,Scotland,John McGinn,Right Center Midfield,1.888996,3788748,9974,True,,,0.5223127631020658,Incomplete,9466,Che Adams,Low Pass,Left Foot,27.636444,10.72366,75.5,10.0
25c87b8f-35f7-41ff-b8d5-68ea7ee68d2a,1839,2,46,,101,Regular Play,Scotland,Che Adams,Left Center Forward,1.369729,3788748,9466,,,,0.9890519903560666,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,75.86451,27.009193,77.9,49.8
02c7ae85-db15-45cb-aea8-ba5109e6bcdb,1843,2,46,,101,Regular Play,Scotland,Andrew Robertson,Left Wing Back,0.727264,3788748,3655,True,,,0.9121892629138524,Complete,29571,Lyndon Dykes,Ground Pass,Left Foot,83.58311,41.59821,93.7,50.6
d0aec319-afa0-4d32-b605-c37f2493bedc,1845,2,46,,101,Regular Play,Scotland,Lyndon Dykes,Right Center Forward,1.473823,3788748,29571,,,,0.9718522071221344,Complete,9048,"Stephen O""Donnell",Ground Pass,Right Foot,94.04873,46.18987,78.3,64.8
606ec284-b1c8-4ddd-a449-5622e79c1449,1848,2,46,,101,Regular Play,Scotland,"Stephen O""Donnell",Right Wing Back,1.044717,3788748,9048,,,,0.19091151972542453,Incomplete,29571,Lyndon Dykes,High Pass,Right Foot,87.85093,65.24648,103.6,45.3
dd2f36f2-411f-42ba-af5f-d38341440dee,1851,2,47,Recovery,101,Regular Play,Scotland,Scott McTominay,Center Defensive Midfield,2.034297,3788748,3620,,,,0.9541958320126216,Complete,3655,Andrew Robertson,Low Pass,Right Foot,85.28632,51.98432,76.6,32.9
9d12a558-e156-49e8-b49a-94361bc74b47,1854,2,47,,101,Regular Play,Scotland,Andrew Robertson,Left Wing Back,0.878078,3788748,3655,,,,0.9661005023346899,Complete,10285,Stuart Armstrong,Ground Pass,Right Foot,86.89133,21.205303,88.6,14.5
7bf8e0ed-7a56-41da-bc08-6e5e0a19798e,1857,2,47,,101,Regular Play,Scotland,Stuart Armstrong,Left Center Midfield,1.05405,3788748,10285,,,,0.8990071806573767,Complete,9466,Che Adams,Ground Pass,Right Foot,91.15388,11.70186,104.4,27.3
6cd12c56-03fd-4e5b-9310-09b1b04604bf,1861,2,47,,101,Regular Play,Scotland,Che Adams,Left Center Forward,0.623657,3788748,9466,,,,0.8071766367761558,Complete,10285,Stuart Armstrong,Ground Pass,Right Foot,117.0,18.8,108.7,19.2
28db9b98-8033-434c-8116-23dc4c9714e4,1869,2,47,,101,Regular Play,Scotland,Stuart Armstrong,Left Center Midfield,1.383635,3788748,10285,True,,,0.8566501700692788,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,116.2,13.0,108.7,6.6
1aa877af-2559-48ce-a0a7-9ba2c8459960,1871,2,47,,101,Regular Play,Scotland,Andrew Robertson,Left Wing Back,1.583337,3788748,3655,,,,0.16961385490082884,Incomplete,29571,Lyndon Dykes,High Pass,Left Foot,108.7,6.6,114.7,42.9
be9cb106-a18e-4f6a-ac4d-3771db444f71,1876,2,47,,101,Regular Play,Scotland,"Stephen O""Donnell",Right Wing Back,0.716283,3788748,9048,,,,0.9685548851029929,Complete,11116,Jack Hendry,Ground Pass,Right Foot,104.234825,52.031044,101.9,48.3
f606a39b-660d-4189-92c7-7a22a6c9c08b,1880,2,47,Goal Kick,102,From Goal Kick,Czech Republic,Tomáš Vaclík,Goalkeeper,3.207622,3788748,11541,,,,0.5892433281966144,Complete,7044,Patrik Schick,High Pass,Right Foot,5.3124185,46.95859,69.6,70.9
e8053581-3464-4b83-9846-5d72f16f82a7,1882,2,47,,102,From Goal Kick,Czech Republic,Patrik Schick,Center Forward,1.805647,3788748,7044,,,,0.39639741055186256,Out,16472,Lukáš Masopust,Low Pass,Head,68.00276,68.21578,85.2,79.7
20a04638-5f7c-4e76-9184-a024f86ca9ed,1884,2,48,Throw-in,103,From Throw In,Scotland,Andrew Robertson,Left Wing Back,2.581595,3788748,3655,,,,0.9571000014455384,Complete,9621,Liam Cooper,Low Pass,,26.64146,-0.24312,14.8,22.8
3cc82faa-e459-464f-9b9e-27593bce9df6,1887,2,48,,103,From Throw In,Scotland,Liam Cooper,Left Center Back,1.69469,3788748,9621,,,,0.9846494197826969,Complete,11116,Jack Hendry,Ground Pass,Left Foot,22.46427,34.936295,26.1,60.5
c8babaa5-aef2-412b-87e2-49ce613a1f47,1890,2,48,,103,From Throw In,Scotland,Jack Hendry,Right Center Back,0.852976,3788748,11116,,,,0.9233090474086624,Complete,9974,John McGinn,Ground Pass,Right Foot,41.55053,54.878674,61.2,59.6
df46e06b-adf2-48b6-b08f-77ce1939a963,1893,2,48,,103,From Throw In,Scotland,John McGinn,Right Center Midfield,1.524435,3788748,9974,True,,,0.9900959506535709,Complete,3620,Scott McTominay,Ground Pass,Left Foot,59.57096,57.92946,53.3,45.3
7b259fe6-7fd2-4010-88c1-aede69068660,1898,2,48,,103,From Throw In,Scotland,Scott McTominay,Center Defensive Midfield,1.690108,3788748,3620,True,,,0.9698546405972114,Complete,3655,Andrew Robertson,Ground Pass,Right Foot,53.9707,27.549023,56.5,7.4
6037b61e-e62c-49bf-8e4b-dc59c0bb61d3,1901,2,48,,103,From Throw In,Scotland,Andrew Robertson,Left Wing Back,2.871389,3788748,3655,,,,0.25753846866783386,Incomplete,10285,Stuart Armstrong,High Pass,Left Foot,61.6,8.5,103.1,39.7
71fd87e3-b449-43a6-9c93-2276fc63b147,1910,2,48,,103,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,2.921106,3788748,9048,,,,0.7843610677210976,Complete,10285,Stuart Armstrong,Ground Pass,Right Foot,86.12611,59.063866,104.6,77.2
a391f393-4606-43cd-a043-eca5d2b4172b,1915,2,48,Throw-in,104,From Throw In,Czech Republic,Jan Bořil,Left Back,1.167048,3788748,4875,,,True,0.9126002294568872,Complete,8579,Vladimír Darida,Low Pass,,18.5,0.1,22.7,4.4
fc1b9518-c9ee-43de-ad6c-78fd12bbe11a,1917,2,48,,104,From Throw In,Czech Republic,Vladimír Darida,Center Attacking Midfield,0.729863,3788748,8579,,,,0.9732208263228348,Complete,4875,Jan Bořil,Low Pass,Right Foot,21.819054,6.9024577,18.0,2.7
cabb9684-f9da-4ed8-a00c-f4ebee9a5afd,1921,2,48,,104,From Throw In,Czech Republic,Jan Bořil,Left Back,1.690275,3788748,4875,True,,,0.3028088398478995,Complete,16472,Lukáš Masopust,High Pass,Right Foot,18.144781,1.3971431,49.9,19.0
534dbd49-7e13-42a4-9a90-1468eea1743e,1925,2,49,,104,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,1.51686,3788748,16472,,,,0.9910450368034048,Complete,4870,Tomáš Souček,Ground Pass,Right Foot,46.67469,25.114307,40.5,31.6
0f532f51-ca20-40df-8f68-d200b4fe0c7e,1929,2,49,,104,From Throw In,Czech Republic,Tomáš Souček,Left Defensive Midfield,1.707509,3788748,4870,,,,0.972924237946048,Complete,16570,Vladimír Coufal,Ground Pass,Right Foot,41.380196,38.737015,42.4,58.8
d3b59e47-660a-4b9d-9479-1323efa239ea,1936,2,49,Recovery,104,From Throw In,Scotland,Liam Cooper,Left Center Back,0.182943,3788748,9621,True,,,0.014335826280745338,Incomplete,3655,Andrew Robertson,Low Pass,Left Foot,51.2,5.1,55.2,5.5
f01bfed0-9a01-414c-9513-279814db859d,1939,2,49,Throw-in,105,From Throw In,Scotland,Andrew Robertson,Left Wing Back,3.381311,3788748,3655,,,True,0.9452752389020216,Complete,9481,Grant Hanley,Low Pass,,60.8,0.1,48.4,11.1
78849010-1ba3-4df9-8d81-9624457073fc,1941,2,49,,105,From Throw In,Scotland,Grant Hanley,Center Back,2.979859,3788748,9481,,,True,0.9921485080686958,Complete,11116,Jack Hendry,Ground Pass,Right Foot,48.4,11.1,42.4,66.0
cac42fe6-dd76-4fbe-993a-fa7bf1766370,1943,2,49,,105,From Throw In,Scotland,Jack Hendry,Right Center Back,2.653633,3788748,11116,,,,0.9900613609077518,Complete,9481,Grant Hanley,Ground Pass,Right Foot,47.88676,60.735577,39.6,38.0
27daecd0-42b5-4e59-a407-d8fb05a5a04e,1946,2,49,,105,From Throw In,Scotland,Grant Hanley,Center Back,2.973227,3788748,9481,,,,0.31944686432224323,Incomplete,3655,Andrew Robertson,High Pass,Right Foot,44.83362,33.023163,91.6,9.8
f0f3a568-3137-499e-a90f-9ba021c10b60,1948,2,49,Interception,105,From Throw In,Czech Republic,Vladimír Coufal,Right Back,2.475962,3788748,16570,,,,0.3125094990880583,Incomplete,8579,Vladimír Darida,High Pass,Head,24.56211,63.600685,47.3,59.8
cbe55699-0217-4ff9-98f7-0702ab3adfd9,1952,2,49,Throw-in,106,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.990335,3788748,16570,,,True,0.6766225271172912,Incomplete,7044,Patrik Schick,High Pass,,51.4,80.0,72.4,71.6
71611f03-b14c-434c-bc1d-91497bf2b1ed,1960,2,49,,107,Regular Play,Scotland,Grant Hanley,Center Back,2.466692,3788748,9481,True,,,0.8822017289153856,Incomplete,9466,Che Adams,Ground Pass,Right Foot,54.993774,4.87126,84.5,7.0
90a9fedc-2511-4f7d-bbda-257f12ae022f,1966,2,51,Throw-in,108,From Throw In,Scotland,Andrew Robertson,Left Wing Back,1.234283,3788748,3655,,,,0.5157421408364532,Incomplete,29571,Lyndon Dykes,High Pass,,92.87431,0.80493,110.0,11.9
b2bd0230-6846-4f84-a0cb-63b0397e1cb2,1970,2,51,Recovery,108,From Throw In,Czech Republic,Lukáš Masopust,Right Wing,2.131697,3788748,16472,True,,,0.4756439696527624,Incomplete,23452,Alex Král,Low Pass,,6.7,69.5,13.7,70.9
3ff185f9-5215-474e-852a-b3b601e0740d,1976,2,51,,108,From Throw In,Scotland,Stuart Armstrong,Left Center Midfield,2.115398,3788748,10285,,,,0.9368723067598274,Complete,11116,Jack Hendry,Ground Pass,Right Foot,89.90072,13.907394,80.0,51.7
b4309bf7-3638-4c37-8412-23f067f671ec,1989,2,52,Kick Off,109,From Kick Off,Scotland,Lyndon Dykes,Right Center Forward,1.85582,3788748,29571,,,True,0.9961030040846736,Complete,9974,John McGinn,Ground Pass,Right Foot,61.0,40.1,42.2,42.1
94bba7cc-6919-4d16-8d55-00a0cc1f90d4,1991,2,52,,109,From Kick Off,Scotland,John McGinn,Right Center Midfield,3.798556,3788748,9974,,,True,0.9653091696785452,Complete,9621,Liam Cooper,Ground Pass,Right Foot,42.2,42.1,43.9,61.8
5b0d4515-7fb5-4bfe-9e8d-0b875f31f1f2,1993,2,52,,109,From Kick Off,Scotland,Liam Cooper,Left Center Back,2.833964,3788748,9621,,,True,0.4361882592663274,Complete,29571,Lyndon Dykes,High Pass,Right Foot,43.9,61.8,80.7,75.7
ba001d8d-6a09-4951-ad6a-1f7c52fb33d2,1995,2,52,,109,From Kick Off,Scotland,Lyndon Dykes,Right Center Forward,0.393702,3788748,29571,,,,0.006825814428552382,Incomplete,9048,"Stephen O""Donnell",High Pass,Head,81.599754,75.83373,85.6,74.8
3363ca6d-2239-43ad-958e-29bf3c7f9919,2000,2,52,Throw-in,110,From Throw In,Scotland,"Stephen O""Donnell",Right Wing Back,1.699786,3788748,9048,,,,0.8698203857506334,Complete,9974,John McGinn,Low Pass,,98.9,80.0,98.0,63.1
3a041718-53cc-460e-8628-5030c0aa482a,2006,2,53,,110,From Throw In,Scotland,John McGinn,Right Center Midfield,1.465789,3788748,9974,True,,,0.9818965393513164,Complete,9481,Grant Hanley,Ground Pass,Left Foot,95.872154,57.289288,74.1,60.3
3c2ad4db-7e6c-426b-994b-960e20affce5,2008,2,53,,110,From Throw In,Scotland,Grant Hanley,Center Back,1.962538,3788748,9481,,,,0.9850598452453588,Complete,11116,Jack Hendry,Ground Pass,Right Foot,74.0288,54.20472,76.4,72.0
98a853b3-a48e-4ab8-853a-fa34625750dd,2010,2,53,,110,From Throw In,Scotland,Jack Hendry,Right Center Back,3.859352,3788748,11116,,,,0.19518354214506312,Out,9048,"Stephen O""Donnell",High Pass,Right Foot,75.481155,67.81982,120.0,65.0
73d34f71-4f3d-464e-b4a6-388c07721d21,2012,2,53,Goal Kick,111,From Goal Kick,Czech Republic,Jan Bořil,Left Back,1.414165,3788748,4875,,,True,0.6001202600234493,Complete,8579,Vladimír Darida,High Pass,Right Foot,6.0,44.0,72.4,57.7
fcebd04b-16ba-4cec-b3dd-b00ffeec042e,2019,2,53,Free Kick,112,From Free Kick,Czech Republic,Jan Bořil,Left Back,1.920968,3788748,4875,,,,0.7793556925365371,Complete,7044,Patrik Schick,High Pass,Right Foot,70.4,15.5,106.4,27.7
48a0a9db-f050-4272-bf31-0005b6886bfa,2024,2,54,,112,From Free Kick,Czech Republic,Patrik Schick,Center Forward,0.812643,3788748,7044,,,,0.8690350331953126,Incomplete,8095,Jakub Jankto,Ground Pass,Left Foot,107.1163,30.14223,107.2,30.3
21827a3b-f521-4374-8823-fd61875fa5cf,2032,2,54,Goal Kick,113,From Goal Kick,Scotland,David Marshall,Goalkeeper,3.959724,3788748,9645,,,,0.49879477941031,Complete,29571,Lyndon Dykes,High Pass,Right Foot,7.0,36.1,68.9,15.6
3361bda1-9562-446f-a673-90bdbd26e325,2034,2,54,,113,From Goal Kick,Scotland,Lyndon Dykes,Right Center Forward,1.984181,3788748,29571,,,,0.6024854058450207,Out,9466,Che Adams,High Pass,Head,67.10393,20.694324,76.6,0.4
c7333b1d-2088-4406-8912-0659b121e0fc,2036,2,54,Throw-in,114,From Throw In,Czech Republic,Vladimír Coufal,Right Back,1.864794,3788748,16570,,,,0.6517299828396358,Complete,7044,Patrik Schick,High Pass,,53.3,80.0,84.1,76.1
fe6db925-e72e-4480-a8bf-c6e86feaa7d4,2042,2,54,Throw-in,115,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.858491,3788748,16570,,,,0.874922294170434,Complete,7044,Patrik Schick,Low Pass,,91.2,80.0,98.7,71.2
a29e3106-f585-4636-ac52-715612478475,2045,2,54,,115,From Throw In,Czech Republic,Patrik Schick,Center Forward,0.697152,3788748,7044,,,,0.6550870897121073,Complete,16570,Vladimír Coufal,Low Pass,Right Foot,98.7,71.4,98.9,76.3
4ac93d5f-6ecf-46f3-804a-dc8d4a4aa886,2049,2,54,,115,From Throw In,Czech Republic,Vladimír Coufal,Right Back,0.128482,3788748,16570,True,,,0.023803161421695918,Incomplete,7044,Patrik Schick,Ground Pass,Right Foot,99.1,76.5,98.9,74.2
