id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
16e9d0b2-6beb-4971-b9ba-55f5e08134cf,328,1,5,,16,From Throw In,Poland,Robert Lewandowski,Left Center Forward,0.708995,3788762,5668,,,,Complete,8836,Karol Świderski,Ground Pass,Right Foot,84.89257,13.03722,86.0,29.0
099d135c-101e-4698-a6fc-1d198efb5837,332,1,5,,16,From Throw In,Poland,Karol Świderski,Right Center Forward,0.477369,3788762,8836,,,,Complete,5668,Robert Lewandowski,Ground Pass,Left Foot,87.84123,22.38043,85.0,25.0
a78d87fc-496f-4481-8b64-700982c3a48c,336,1,5,,16,From Throw In,Poland,Robert Lewandowski,Left Center Forward,0.294786,3788762,5668,True,,,Incomplete,9622,Mateusz Andrzej Klich,Ground Pass,Right Foot,84.53116,26.138233,82.6,38.9
a01990f6-d7b0-48e2-8fbc-9eece72dbcfd,343,1,6,Goal Kick,17,From Goal Kick,Spain,Unai Simón Mendibil,Goalkeeper,0.761365,3788762,11748,,True,,Complete,4353,Aymeric Laporte,Ground Pass,Left Foot,6.0,36.0,3.1,52.3
c34dde9a-141e-4c3c-b467-2e16ca7fa85c,348,1,7,Free Kick,18,From Free Kick,Spain,Unai Simón Mendibil,Goalkeeper,3.233567,3788762,11748,,,,Incomplete,,,High Pass,Right Foot,5.0532556,43.560486,71.1,22.0
2230942f-7d14-4bef-a425-13b7567bec57,350,1,7,Recovery,18,From Free Kick,Spain,Jordi Alba Ramos,Left Back,0.601961,3788762,5211,,,,Complete,30486,Pedro González López,Ground Pass,Left Foot,48.27695,16.002657,52.7,13.0
670be895-c7e8-4970-b157-b873b95e71e3,353,1,7,,18,From Free Kick,Spain,Pedro González López,Left Center Midfield,1.205636,3788762,30486,True,,,Complete,6892,Pau Francisco Torres,Low Pass,Right Foot,52.385105,16.807034,31.3,21.5
e32b72c4-3eb5-4d15-bb2c-a5b4963caf1d,356,1,7,,18,From Free Kick,Spain,Pau Francisco Torres,Left Center Back,1.552024,3788762,6892,,,,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,34.922024,23.64752,43.5,3.1
037b173b-f9d2-475d-8aff-0a32ce2930dd,359,1,7,,18,From Free Kick,Spain,Jordi Alba Ramos,Left Back,1.049827,3788762,5211,,,,Incomplete,3477,Álvaro Borja Morata Martín,Ground Pass,Left Foot,63.16847,4.724558,70.2,17.3
5c87e23b-22a3-48d8-913d-24e5c48a77af,361,1,7,Interception,18,From Free Kick,Poland,Piotr Zieliński,Center Defensive Midfield,0.725438,3788762,5660,,,,Complete,9622,Mateusz Andrzej Klich,Ground Pass,Right Foot,51.91771,57.5953,45.2,72.5
01e261ad-2f71-4f75-b1e4-ec38f4569e08,364,1,7,,18,From Free Kick,Poland,Mateusz Andrzej Klich,Right Center Midfield,2.967178,3788762,9622,,,,Incomplete,8836,Karol Świderski,Low Pass,Right Foot,48.59091,63.427624,79.0,67.3
919f9b04-acfb-4d6e-9152-77be2d42eaa8,367,1,7,Recovery,18,From Free Kick,Spain,Pau Francisco Torres,Left Center Back,1.023514,3788762,6892,True,,,Complete,5211,Jordi Alba Ramos,Ground Pass,Left Foot,41.43354,13.126195,51.4,4.0
f6d1d438-cce8-441e-8343-7d287bdfd3ba,371,1,7,,18,From Free Kick,Spain,Jordi Alba Ramos,Left Back,1.553215,3788762,5211,True,,,Complete,6892,Pau Francisco Torres,Ground Pass,Right Foot,47.128014,3.0039122,30.4,4.6
7c48eeac-72e7-4676-badd-2995abbf4838,374,1,7,,18,From Free Kick,Spain,Pau Francisco Torres,Left Center Back,1.553912,3788762,6892,,,,Complete,11748,Unai Simón Mendibil,Ground Pass,Left Foot,20.987871,11.869761,10.1,28.4
5fd24e9e-7f65-4c0b-83dd-e494c89ce553,378,1,7,,18,From Free Kick,Spain,Unai Simón Mendibil,Goalkeeper,2.004652,3788762,11748,True,,,Complete,5211,Jordi Alba Ramos,Ground Pass,Right Foot,11.663206,37.37317,27.7,5.1
4cf5f563-170a-4391-81dc-b98869803d44,382,1,7,,18,From Free Kick,Spain,Jordi Alba Ramos,Left Back,0.197398,3788762,5211,True,,,Incomplete,16532,Daniel Olmo Carvajal,Ground Pass,Left Foot,23.062216,4.0559177,31.7,2.5
7ff60b93-ec5b-4634-b3a2-740d61055a30,385,1,7,Throw-in,19,From Throw In,Spain,Jordi Alba Ramos,Left Back,1.349193,3788762,5211,,,,Complete,3477,Álvaro Borja Morata Martín,High Pass,,27.296696,1.3866313,42.4,4.9
8756bf6e-7563-4099-a330-931ca7b57766,394,1,8,,19,From Throw In,Spain,Álvaro Borja Morata Martín,Center Forward,1.435223,3788762,3477,True,,,Complete,5199,Jorge Resurrección Merodio,High Pass,Right Foot,41.552475,9.214543,34.9,41.0
8bffa85b-96c0-4b4b-b726-dcbc98f1580b,398,1,8,,19,From Throw In,Spain,Jorge Resurrección Merodio,Right Center Midfield,2.157542,3788762,5199,True,,,Complete,6840,Marcos Llorente Moreno,Ground Pass,Right Foot,37.967983,37.711876,50.5,64.1
6c3a1d8a-ec67-49b8-a9b0-32d27d980a15,401,1,8,,19,From Throw In,Spain,Marcos Llorente Moreno,Right Back,1.553677,3788762,6840,,,,Complete,6766,Gerard Moreno Balaguero,Ground Pass,Right Foot,80.180626,59.965576,98.7,70.1
23327271-7c07-407e-8cb1-7b9af1394778,404,1,8,,19,From Throw In,Spain,Gerard Moreno Balaguero,Right Wing,1.429687,3788762,6766,,,,Complete,6840,Marcos Llorente Moreno,Ground Pass,Left Foot,98.7,70.1,114.3,57.7
87af6023-8b3a-49f5-8746-da911974333a,408,1,8,,19,From Throw In,Spain,Marcos Llorente Moreno,Right Back,0.56892,3788762,6840,True,,,Incomplete,,,Ground Pass,Right Foot,114.66325,59.865875,113.4,42.7
