id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,out,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
a224d78f-1f08-4bcf-b195-d101be967e5d,841,1,18,,41,From Throw In,Italy,Nicolò Barella,Right Center Midfield,0.653139,3788741,8181,,,,,0.9578583856997912,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,80.24391,75.21632,81.6,67.1
67d9c7d7-4d56-4107-aa9a-580b0db8fe57,844,1,18,,41,From Throw In,Italy,Domenico Berardi,Right Wing,2.044822,3788741,7131,,,,,0.8661459623835569,Complete,8181,Nicolò Barella,Ground Pass,Left Foot,86.59941,68.06151,105.0,76.0
91a8da4d-e3f2-4efb-b8b9-2696f13c9586,850,1,18,Throw-in,42,From Throw In,Italy,Domenico Berardi,Right Wing,1.587435,3788741,7131,True,,,,0.5614341423316455,Complete,6964,Alessandro Florenzi,Low Pass,,104.5,80.0,111.6,76.5
acf030c6-ffc6-45ce-8108-ebd5d3fef333,852,1,18,,42,From Throw In,Italy,Alessandro Florenzi,Right Back,1.065978,3788741,6964,,,,,0.2538378777154154,Incomplete,7038,Manuel Locatelli,High Pass,Right Foot,117.38068,75.54756,112.2,44.1
06c7a11a-beaf-473b-80c3-982bb524b222,858,1,18,,42,From Throw In,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.929655,3788741,7024,,,,,0.9713926585069934,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,89.94051,56.89887,90.0,73.1
c6327138-998b-4b3e-9e68-0cd1bb6e1e92,863,1,18,,42,From Throw In,Italy,Domenico Berardi,Right Wing,0.975716,3788741,7131,,True,,,0.9662674008650408,Complete,7037,Lorenzo Insigne,Ground Pass,Left Foot,89.37088,52.764843,85.8,43.9
c81c65f4-7ebc-427e-8349-bdc98aac0170,866,1,18,,42,From Throw In,Italy,Lorenzo Insigne,Left Wing,1.682879,3788741,7037,,,,,0.9281011626508374,Complete,8286,Leonardo Spinazzola,Ground Pass,Right Foot,90.69841,30.991085,98.8,8.9
cf5122bf-e5a1-4396-9a20-8e5e0751bc35,869,1,18,,42,From Throw In,Italy,Leonardo Spinazzola,Left Back,0.767808,3788741,8286,,,,,0.9703394928005536,Complete,7038,Manuel Locatelli,Ground Pass,Right Foot,98.8,8.9,98.4,27.8
e3295c31-de4c-4383-a22f-44225eca2ed5,873,1,18,,42,From Throw In,Italy,Manuel Locatelli,Left Center Midfield,0.530045,3788741,7038,,True,,,0.7880400494565363,Incomplete,7131,Domenico Berardi,Ground Pass,Right Foot,97.10299,25.135647,99.5,33.1
242b5a95-96d4-4579-8405-678707799d59,875,1,19,Interception,43,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,0.455141,3788741,12555,,,True,,0.8555167215109946,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,20.6,47.0,24.4,47.3
6df72e6e-051c-4186-b32e-07fc375a8e11,879,1,19,,43,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,0.72308,3788741,7039,,,,,0.994477363268008,Complete,8541,Kenan Karaman,Ground Pass,Right Foot,23.63399,54.83392,18.6,52.3
02a202d4-d791-4fac-87ae-711d64359c7c,882,1,19,,43,Regular Play,Turkey,Kenan Karaman,Right Midfield,2.387199,3788741,8541,,,,,0.3804525176555691,Incomplete,11086,Burak Yılmaz,High Pass,Right Foot,18.3679,54.294296,54.9,34.1
adb61ed1-be4a-4eb0-b427-776146596f8c,888,1,19,Goal Kick,45,From Goal Kick,Turkey,Uğurcan Çakır,Goalkeeper,6.002461,3788741,30357,True,,,,0.12023788062340697,Out,10349,Mehmet Zeki Çelik,High Pass,Right Foot,6.0,44.0,77.7,79.9
40829ac5-af6b-4363-8448-ad7642170744,890,1,19,Throw-in,46,From Throw In,Italy,Leonardo Spinazzola,Left Back,1.44867,3788741,8286,,,,,0.9899739316428304,Complete,6954,Giorgio Chiellini,Low Pass,,39.05054,-3.81438,26.8,7.6
130ad9d6-0830-4f56-865b-9738ad700f55,893,1,20,,46,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.109782,3788741,6954,,,,,0.9703610100082476,Complete,7038,Manuel Locatelli,Ground Pass,Left Foot,41.45011,20.71434,51.6,17.8
4b2e0690-c17a-4536-8681-7e4ce41be8bb,895,1,20,,46,From Throw In,Italy,Manuel Locatelli,Left Center Midfield,1.169683,3788741,7038,,,,,0.9966700216954032,Complete,6954,Giorgio Chiellini,Ground Pass,Left Foot,53.24024,19.678055,43.1,18.2
9d75aa95-e320-43dc-a05d-e5a7676bace3,898,1,20,,46,From Throw In,Italy,Giorgio Chiellini,Left Center Back,1.434386,3788741,6954,,,,,0.6687943866019285,Incomplete,8181,Nicolò Barella,High Pass,Left Foot,49.26579,23.140522,69.5,47.5
feb766c9-9819-4163-a019-5d1af1ab353c,901,1,20,Interception,46,From Throw In,Turkey,Hakan Çalhanoğlu,Left Midfield,1.11985,3788741,7039,,True,,,0.8200767861110572,Incomplete,11088,Ozan Tufan,Low Pass,Right Foot,50.68062,29.842041,51.5,38.3
3ff507ab-33c9-4302-83d7-bb34a52bc8ac,904,1,20,Interception,46,From Throw In,Italy,Nicolò Barella,Right Center Midfield,1.587029,3788741,8181,,True,,,0.3907798109081924,Complete,7788,Ciro Immobile,High Pass,Left Foot,68.90288,40.881413,78.7,39.6
79fa7e68-d03f-4725-aea9-8b22539cd4ff,908,1,20,,46,From Throw In,Italy,Ciro Immobile,Center Forward,0.308736,3788741,7788,,True,,,0.09153086949189213,Incomplete,8181,Nicolò Barella,Low Pass,Right Foot,75.84381,37.98802,77.0,44.6
81f7939a-dbbd-42ff-bc5e-caf4d5510328,923,1,20,,46,From Throw In,Turkey,Merih Demiral,Right Center Back,2.861219,3788741,23558,,,,,0.7370628351582663,Out,,,High Pass,Left Foot,14.129482,40.33651,40.4,0.1
a141ab58-459b-44f1-ba3d-99a6e6765a47,924,1,20,Throw-in,47,From Throw In,Italy,Alessandro Florenzi,Right Back,1.152262,3788741,6964,,,,,0.8108426735446209,Complete,7131,Domenico Berardi,High Pass,,84.36073,80.29567,93.1,71.3
2e5c9693-1394-4382-bab8-0c2ba2a3b233,927,1,20,,47,From Throw In,Italy,Domenico Berardi,Right Wing,1.77314,3788741,7131,,True,,,0.18135848138059601,Complete,6964,Alessandro Florenzi,High Pass,Left Foot,94.86001,73.41712,109.8,77.4
1ed5489e-d506-4453-b1f3-1cd52c3d30ea,933,1,21,Corner,48,From Corner,Italy,Lorenzo Insigne,Left Wing,1.713187,3788741,7037,,,,,0.6157060072990544,Complete,6954,Giorgio Chiellini,High Pass,Right Foot,118.43577,78.642586,109.4,35.5
a6cbf4fe-a981-4a82-b561-e1207163cd3c,937,1,22,Corner,49,From Corner,Italy,Lorenzo Insigne,Left Wing,1.466014,3788741,7037,,,,,0.35518817554405857,Complete,7173,Leonardo Bonucci,High Pass,Right Foot,119.115395,80.38101,109.2,46.0
fbe27ed5-a01a-4371-a3e5-b32275a129ed,942,1,22,Free Kick,50,From Free Kick,Turkey,Uğurcan Çakır,Goalkeeper,4.836813,3788741,30357,,,,,0.3121683349648893,Incomplete,11086,Burak Yılmaz,High Pass,Right Foot,15.264047,49.243996,107.0,42.7
4cf2a838-3766-4f34-a081-8df7253988b2,946,1,22,,51,Regular Play,Italy,Gianluigi Donnarumma,Goalkeeper,1.407624,3788741,7036,,,,,0.995220664445924,Complete,6954,Giorgio Chiellini,Ground Pass,Keeper Arm,14.673965,42.981308,24.4,28.8
d03bab96-23c2-40ef-960d-e0d514470632,949,1,22,,51,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.35266,3788741,6954,,,,,0.9948007236659284,Complete,7173,Leonardo Bonucci,Ground Pass,Left Foot,40.10831,25.543507,25.9,50.4
070e783a-45e5-46e5-b5a5-2225d1b19df7,952,1,22,,51,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.924289,3788741,7173,,,,,0.8074408468063836,Complete,6964,Alessandro Florenzi,Low Pass,Left Foot,31.61195,44.223362,51.3,75.5
83b15ffc-923e-4dc0-ab31-3b87c513802d,955,1,23,,51,Regular Play,Italy,Alessandro Florenzi,Right Back,3.828869,3788741,6964,,,,,0.3500801764771941,Incomplete,8286,Leonardo Spinazzola,High Pass,Right Foot,61.877056,69.8259,110.6,15.4
d82c0896-f452-4f8a-860a-4f9afd1e513c,959,1,23,Throw-in,52,From Throw In,Italy,Leonardo Spinazzola,Left Back,1.51705,3788741,8286,,,,,0.8548254167043381,Incomplete,7038,Manuel Locatelli,Low Pass,,115.6,0.1,110.1,17.0
bdfaa354-22b7-45e7-9f68-a7b5fe683b9e,965,1,23,,53,From Counter,Turkey,Ozan Tufan,Left Center Midfield,0.988728,3788741,11088,,,,,0.984395534477888,Complete,12555,Okay Yokuşlu,Ground Pass,Right Foot,18.216541,58.430355,27.7,50.9
3dc567d3-9ae4-45f9-8457-90317d059f69,968,1,23,,53,From Counter,Turkey,Okay Yokuşlu,Center Defensive Midfield,0.875736,3788741,12555,,,,,0.9401937337153412,Complete,11088,Ozan Tufan,Ground Pass,Right Foot,25.627258,54.1015,42.8,55.4
9e89d437-37f4-4673-b91b-72e31b9f89ff,972,1,23,,53,From Counter,Turkey,Ozan Tufan,Left Center Midfield,0.809387,3788741,11088,,True,,,0.8154951545180578,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,47.08001,55.94497,64.4,52.3
21279cde-3bc4-440b-a693-ac2f2f22d0b4,977,1,23,Interception,54,Regular Play,Italy,Giorgio Chiellini,Left Center Back,2.558787,3788741,6954,,True,True,,0.9941044348343434,Complete,7036,Gianluigi Donnarumma,Ground Pass,Left Foot,41.33893,28.16661,9.4,34.1
611796a3-9db0-4204-8672-1f85e855d71b,980,1,23,,54,Regular Play,Italy,Gianluigi Donnarumma,Goalkeeper,1.698416,3788741,7036,,,,,0.9685981323855728,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,9.21663,30.336685,24.4,8.1
fe26b81a-7717-4227-b8e8-d14742af5415,983,1,23,,54,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.618558,3788741,7173,,,,,0.9864332990404002,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,23.784966,14.97489,29.7,18.9
7986f198-bb28-4fd0-bb4d-0024effa01b5,986,1,23,,54,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.019747,3788741,6954,,,,,0.991957096192466,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,26.380394,24.31138,29.0,26.2
99cce159-fd08-4763-914d-c80ccc527922,989,1,23,,54,Regular Play,Italy,Leonardo Bonucci,Right Center Back,1.981134,3788741,7173,,,,,0.9452037431170528,Complete,7038,Manuel Locatelli,Ground Pass,Right Foot,33.17059,38.52326,47.9,16.8
c570c803-66e0-43d0-a289-4d5924e102b6,992,1,23,,54,Regular Play,Italy,Manuel Locatelli,Left Center Midfield,1.064892,3788741,7038,,,,,0.8756981142949496,Complete,8286,Leonardo Spinazzola,Ground Pass,Right Foot,57.34401,13.88474,69.1,4.6
4906e507-595f-44fb-8763-2d68d1983521,995,1,23,,54,Regular Play,Italy,Leonardo Spinazzola,Left Back,1.083523,3788741,8286,,,,,0.9925632600719659,Complete,7038,Manuel Locatelli,Ground Pass,Right Foot,66.14718,2.53377,57.8,11.7
04658a2f-61c0-4cf6-9ecf-372e593d7c32,998,1,23,,54,Regular Play,Italy,Manuel Locatelli,Left Center Midfield,0.680477,3788741,7038,,,,,0.966723459289858,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,62.138733,16.294537,69.5,25.9
0a79cdda-e29c-4b0a-b907-10c2cd5b7839,1001,1,23,,54,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,0.855142,3788741,7024,,True,,,0.9894210828528556,Complete,7038,Manuel Locatelli,Ground Pass,Right Foot,68.04137,24.46377,64.2,15.5
415237e8-b12f-4b7a-9594-ff0cd2b2698e,1004,1,23,,54,Regular Play,Italy,Manuel Locatelli,Left Center Midfield,1.403041,3788741,7038,,,,,0.9933887412159969,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,63.6851,14.06901,55.2,26.3
aa7f3a40-336a-4756-bf1d-01ca1a7a25d0,1007,1,23,,54,Regular Play,Italy,Giorgio Chiellini,Left Center Back,2.269709,3788741,6954,,,,,0.9307773501091496,Complete,6964,Alessandro Florenzi,High Pass,Left Foot,58.557087,30.289078,63.6,77.0
a6c729b8-05d3-4c1b-b0b7-53d8272a80a4,1010,1,24,,54,Regular Play,Italy,Alessandro Florenzi,Right Back,1.449257,3788741,6964,,,,,0.8510448025071352,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,64.5,76.5,86.8,77.3
33d27ba6-c20e-4d12-9d21-08b432ae59d0,1013,1,24,,54,Regular Play,Italy,Domenico Berardi,Right Wing,1.281683,3788741,7131,,True,,,0.7639984982782143,Incomplete,6964,Alessandro Florenzi,Low Pass,Left Foot,83.93559,77.65646,85.2,66.9
36ccbd3d-d8cb-4588-841a-f8da8c65e31a,1016,1,24,Recovery,54,Regular Play,Turkey,Ozan Tufan,Left Center Midfield,1.154965,3788741,11088,,True,,,0.8855064217166788,Incomplete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,37.798923,20.409391,40.4,9.6
f6d133fe-3727-4700-abdc-e8fa65f341a2,1021,1,24,,54,Regular Play,Italy,Domenico Berardi,Right Wing,1.438735,3788741,7131,,True,,,0.7746215928759584,Complete,6964,Alessandro Florenzi,Ground Pass,Left Foot,79.05243,62.982635,87.8,68.4
04b521b5-6dda-45d1-a13d-dbe677d4f304,1025,1,24,,54,Regular Play,Italy,Alessandro Florenzi,Right Back,1.208124,3788741,6964,,,,,0.5852516046927063,Incomplete,7037,Lorenzo Insigne,High Pass,Right Foot,94.78709,57.98581,106.8,44.9
690b7926-e5a3-4f5e-bc90-2c4811939583,1031,1,24,,54,Regular Play,Italy,Alessandro Florenzi,Right Back,1.314168,3788741,6964,,,,,0.9701111048961374,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,100.13415,59.802074,107.7,71.0
4d61743a-6569-4a65-8e4c-c6b6ad0ac132,1034,1,24,,54,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.699757,3788741,8181,,,,,0.9512779238853936,Complete,6964,Alessandro Florenzi,Ground Pass,Right Foot,107.59284,69.84642,104.1,64.2
1b07c788-99fc-494f-aee5-445bd93cf4e0,1037,1,24,,54,Regular Play,Italy,Alessandro Florenzi,Right Back,1.427554,3788741,6964,,,,,0.9855202489098036,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,99.47782,62.54645,85.6,65.2
b366efdc-eaa7-4c84-b4e4-9a97fb73fa29,1040,1,24,,54,Regular Play,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.524021,3788741,7024,,,,,0.9663752653502348,Complete,7038,Manuel Locatelli,Ground Pass,Right Foot,85.68426,62.10912,83.7,42.2
a6ac7607-4311-4fa0-8235-f4b5af9daa45,1043,1,24,,54,Regular Play,Italy,Manuel Locatelli,Left Center Midfield,0.709533,3788741,7038,,,,,0.953616942519454,Complete,7131,Domenico Berardi,Ground Pass,Right Foot,82.56912,35.844597,92.1,49.9
0c935d46-0556-47ea-8d6d-369ce9aac90f,1051,1,24,,55,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,0.735069,3788741,7039,,,,,0.9959849580005964,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,37.522987,40.77467,35.4,27.8
6520f7f7-3d63-4424-82fb-5c0b518a4c56,1055,1,24,,55,Regular Play,Turkey,Yusuf Yazıcı,Right Center Midfield,0.606094,3788741,29989,,True,,,0.8639399711799701,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Right Foot,39.86023,32.28839,50.1,28.8
92b30ea4-0488-4e19-9b4e-03c1f13256b9,1059,1,24,,55,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,1.603757,3788741,7039,,True,,,0.9906409576185404,Complete,31042,Cengiz Umut Meraş,Ground Pass,Right Foot,50.590145,29.357952,36.9,21.1
002d5def-e87b-49ce-bde2-64b0ff981eb8,1062,1,24,,55,Regular Play,Turkey,Cengiz Umut Meraş,Left Back,0.932641,3788741,31042,,,,,0.9879584467407406,Complete,29989,Yusuf Yazıcı,Ground Pass,Left Foot,37.764687,20.88478,41.7,30.9
e71e1c6b-d9d2-43a0-9090-6f05d0ab6d36,1066,1,24,,55,Regular Play,Turkey,Yusuf Yazıcı,Right Center Midfield,1.397002,3788741,29989,,,,,0.9882699639854602,Complete,8963,Caglar Söyüncü,Ground Pass,Left Foot,41.92254,35.09695,19.3,22.8
4f5c2199-ac5e-4916-84d6-4bb61a1ce79e,1069,1,24,,55,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,1.524302,3788741,8963,,,,,0.9930673550098974,Complete,30357,Uğurcan Çakır,Ground Pass,Right Foot,17.13645,26.509518,4.5,39.1
35ddca2f-4a2f-42a9-ae56-51a1e356b530,1073,1,24,,55,Regular Play,Turkey,Uğurcan Çakır,Goalkeeper,1.705257,3788741,30357,,True,,,0.5256253387822675,Complete,31042,Cengiz Umut Meraş,High Pass,Right Foot,6.348337,40.953114,29.9,3.6
3b8798ec-7070-420a-9c6f-879f1e3c6d3c,1076,1,24,,55,Regular Play,Turkey,Cengiz Umut Meraş,Left Back,1.146224,3788741,31042,,,,,0.9406361723851364,Complete,7039,Hakan Çalhanoğlu,Ground Pass,Left Foot,29.801409,9.512158,42.4,6.0
d1095bdb-f932-4a7f-a0ac-34844bf3524b,1079,1,24,,55,Regular Play,Turkey,Hakan Çalhanoğlu,Left Midfield,3.767933,3788741,7039,,,,,0.2452922468389726,Complete,10349,Mehmet Zeki Çelik,High Pass,Right Foot,41.740566,23.412157,97.3,76.0
92f177e7-c60c-4e9a-ac02-32a1407340dd,1083,1,24,Throw-in,56,From Throw In,Italy,Leonardo Spinazzola,Left Back,2.125767,3788741,8286,,,,,0.5836103716623648,Incomplete,7037,Lorenzo Insigne,High Pass,,11.2,0.1,31.8,4.8
efda4108-2667-461b-8436-0e9c659c266e,1087,1,25,,57,Regular Play,Turkey,Kenan Karaman,Right Midfield,0.979127,3788741,8541,,,,,0.9884384781097276,Complete,11088,Ozan Tufan,Low Pass,Left Foot,81.322624,72.32105,75.2,65.7
143ddda9-9b4c-4e96-86d8-3a42b6affbe5,1090,1,25,,57,Regular Play,Turkey,Ozan Tufan,Left Center Midfield,0.577417,3788741,11088,,,,,0.9867273451142746,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,74.192635,64.51092,74.6,55.7
61f7a8b5-d313-4a37-9c00-99ead73f4045,1093,1,25,,57,Regular Play,Turkey,Yusuf Yazıcı,Right Center Midfield,1.155871,3788741,29989,,,,,0.9935551624783474,Complete,11088,Ozan Tufan,Ground Pass,Right Foot,74.670494,55.552044,70.4,63.3
42f1b953-1e87-4913-b272-14674ef9f9ae,1096,1,25,,57,Regular Play,Turkey,Ozan Tufan,Left Center Midfield,0.476291,3788741,11088,,,,,0.8732851016157012,Complete,29989,Yusuf Yazıcı,Ground Pass,Right Foot,71.324936,62.23905,74.6,56.2
942f012f-3bcf-4034-b45e-2dcd9d93405f,1099,1,25,,57,Regular Play,Turkey,Yusuf Yazıcı,Right Center Midfield,0.617368,3788741,29989,,,,,0.9893656796313284,Complete,11088,Ozan Tufan,Ground Pass,Left Foot,73.55834,57.61009,69.7,64.7
51b23064-c3f0-480d-b305-03383d6eb4e0,1103,1,25,,57,Regular Play,Turkey,Ozan Tufan,Left Center Midfield,0.728795,3788741,11088,,True,,,0.9861574776940604,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,74.509705,65.18893,72.3,74.6
d8a59044-60e4-4752-acdc-3c1e6bb66e49,1106,1,25,,57,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,1.892741,3788741,10349,,,,,0.9879051794461584,Complete,23558,Merih Demiral,Ground Pass,Right Foot,73.99426,75.34222,48.2,56.4
c2fdb75f-3c3e-405b-9c45-9dc9fd9a026e,1109,1,25,,57,Regular Play,Turkey,Merih Demiral,Right Center Back,0.850008,3788741,23558,,,,,0.9576246296799412,Complete,12555,Okay Yokuşlu,Ground Pass,Right Foot,48.986275,55.01669,55.4,47.0
a370ecff-fb53-4265-a996-ffc0fdb159f8,1112,1,25,,57,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,2.267083,3788741,12555,,,,,0.9821711516839452,Complete,8963,Caglar Söyüncü,Ground Pass,Right Foot,55.636387,44.98627,50.3,12.2
e2826a4c-12fb-46e8-8c28-e1a2f6f6227d,1115,1,25,,57,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,1.481868,3788741,8963,,,,,0.8590146605776312,Complete,31042,Cengiz Umut Meraş,Ground Pass,Right Foot,52.568607,21.800867,71.9,3.8
cc55b865-91bf-489f-9c03-5fa2db2c94da,1118,1,25,,57,Regular Play,Turkey,Cengiz Umut Meraş,Left Back,1.559798,3788741,31042,,,,,0.9913281503700792,Complete,8963,Caglar Söyüncü,Ground Pass,Left Foot,71.10759,5.8183665,50.6,5.1
1ce9bde1-ca99-4b3f-959a-60e712d82e81,1121,1,25,,57,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,2.440128,3788741,8963,,,,,0.9843471973919034,Complete,30357,Uğurcan Çakır,Ground Pass,Left Foot,45.21372,15.737494,13.8,20.6
ea8d73a9-3453-49e4-bfb8-167f6c5c640f,1124,1,25,,57,Regular Play,Turkey,Uğurcan Çakır,Goalkeeper,3.590458,3788741,30357,,,,,0.2507648222912434,Complete,11088,Ozan Tufan,High Pass,Right Foot,16.79978,25.070929,63.5,53.5
2b81eda1-d8e4-4692-bc63-1faeffd1580c,1127,1,25,,57,Regular Play,Turkey,Ozan Tufan,Left Center Midfield,2.049458,3788741,11088,,True,,,0.5373015730828014,Complete,8541,Kenan Karaman,High Pass,,62.49538,53.972282,71.4,63.1
a490415d-6cd5-4bae-bdec-edb1d95a09a4,1131,1,25,,57,Regular Play,Turkey,Kenan Karaman,Right Midfield,1.725231,3788741,8541,,,,,0.8977360842062088,Pass Offside,11086,Burak Yılmaz,Ground Pass,Right Foot,78.57756,65.73881,90.4,71.7
022212aa-f19f-4e6a-bd7e-c11ea38ca445,1133,1,25,Free Kick,58,From Free Kick,Italy,Giorgio Chiellini,Left Center Back,1.244315,3788741,6954,True,,,,0.994182112180086,Complete,7024,Jorge Luiz Frello Filho,Ground Pass,Right Foot,29.7,9.4,36.2,29.5
ee063273-f338-4837-81d4-9130638a113d,1135,1,25,,58,From Free Kick,Italy,Jorge Luiz Frello Filho,Center Defensive Midfield,1.496521,3788741,7024,,,,,0.9959415579768132,Complete,7173,Leonardo Bonucci,Ground Pass,Right Foot,33.92263,32.05244,29.7,44.9
8a6f4950-99d3-470a-ad81-d41d7376181c,1138,1,25,,58,From Free Kick,Italy,Leonardo Bonucci,Right Center Back,1.810053,3788741,7173,,,,,0.9796887877581488,Complete,6954,Giorgio Chiellini,Ground Pass,Right Foot,46.60183,39.84265,53.7,18.2
a0c0be42-68fe-4bbb-8aaa-32b82dcbeb58,1141,1,26,,58,From Free Kick,Italy,Giorgio Chiellini,Left Center Back,1.074388,3788741,6954,,,,,0.9303275176361098,Complete,7037,Lorenzo Insigne,Ground Pass,Left Foot,66.2,21.8,84.2,24.2
9b6241f1-18d1-4a57-bbe4-5c8c4b6c772f,1144,1,26,,58,From Free Kick,Italy,Lorenzo Insigne,Left Wing,0.259296,3788741,7037,,,,,0.07988279351779631,Incomplete,8181,Nicolò Barella,Low Pass,Right Foot,86.23692,26.68541,86.8,33.3
751a19d4-6f85-4b39-8f3e-86fb520d7363,1151,1,26,,59,Regular Play,Turkey,Yusuf Yazıcı,Right Center Midfield,0.457847,3788741,29989,,,,,0.983184753617047,Complete,11088,Ozan Tufan,Ground Pass,Left Foot,44.23757,47.739483,40.7,45.6
99f68ab7-c3b1-426b-8850-c6e808c7dcb2,1155,1,26,,59,Regular Play,Turkey,Ozan Tufan,Left Center Midfield,1.209136,3788741,11088,,,,,0.9926588266109702,Complete,31042,Cengiz Umut Meraş,Ground Pass,Right Foot,40.20784,44.78912,27.5,25.2
928f32df-a99f-4c82-a027-a06e0d41c44c,1158,1,26,,59,Regular Play,Turkey,Cengiz Umut Meraş,Left Back,1.484268,3788741,31042,,,,,0.996296244187578,Complete,8963,Caglar Söyüncü,Ground Pass,Left Foot,28.620312,27.940262,20.6,29.9
f62106a7-d720-4b52-bf25-adf148185a56,1161,1,26,,59,Regular Play,Turkey,Caglar Söyüncü,Left Center Back,2.604777,3788741,8963,,,,,0.3977589124271593,Complete,11086,Burak Yılmaz,High Pass,Right Foot,20.031736,32.917324,62.5,29.9
ca5bd771-d3ca-4877-a951-58e90c305404,1163,1,26,,59,Regular Play,Turkey,Burak Yılmaz,Center Forward,0.840321,3788741,11086,,True,,,0.4963374857132944,Incomplete,7039,Hakan Çalhanoğlu,Low Pass,,60.128582,23.67363,69.7,31.2
b9e1bb45-9ff5-4d2e-a93f-1724da6ecfeb,1168,1,26,,60,Regular Play,Italy,Giorgio Chiellini,Left Center Back,1.387363,3788741,6954,,,,,0.9933738965790828,Complete,6964,Alessandro Florenzi,Low Pass,Left Foot,50.22908,48.48383,47.5,60.0
a1a6d56f-73bf-4d3d-8bc2-69e14fd763c5,1171,1,26,,60,Regular Play,Italy,Alessandro Florenzi,Right Back,1.102534,3788741,6964,,,,,0.961319185258246,Complete,8181,Nicolò Barella,Ground Pass,Right Foot,49.43754,61.4047,64.5,74.8
cefe14a2-5757-495b-8d3b-741e70fdd8dc,1174,1,26,,60,Regular Play,Italy,Nicolò Barella,Right Center Midfield,0.41006,3788741,8181,,,,,0.3384315051011058,Incomplete,7131,Domenico Berardi,Low Pass,Right Foot,77.497696,67.97802,85.6,73.9
b35bbcae-a7d9-43a8-ac67-2c7fe64b6ac4,1178,1,26,Recovery,61,Regular Play,Turkey,Cengiz Umut Meraş,Left Back,2.603567,3788741,31042,,,,,0.9912468459895158,Complete,12555,Okay Yokuşlu,Ground Pass,Left Foot,33.09017,12.510199,30.4,22.3
879a622a-faf4-4002-afd3-329b73416e10,1181,1,26,,61,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,1.964643,3788741,12555,,,,,0.978463203806207,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,32.44982,33.8228,37.5,58.1
2d6499fa-a060-4313-b2a1-6cf56cf94981,1185,1,26,,61,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.951366,3788741,10349,,True,,,0.981702565586434,Complete,12555,Okay Yokuşlu,Ground Pass,Right Foot,42.7,60.9,44.1,48.5
5a0da131-3479-43c0-ae27-b3d3d06009b2,1188,1,26,,61,Regular Play,Turkey,Okay Yokuşlu,Center Defensive Midfield,0.744469,3788741,12555,,,,,0.9882571597749716,Complete,10349,Mehmet Zeki Çelik,Ground Pass,Right Foot,49.4801,48.56335,49.8,61.2
620452b5-0e67-47e7-8ff9-16892df69042,1191,1,26,,61,Regular Play,Turkey,Mehmet Zeki Çelik,Right Back,0.984332,3788741,10349,,,,,0.9697477252683644,Complete,8541,Kenan Karaman,Ground Pass,Right Foot,51.413414,60.812286,63.8,74.9
f0ff9bb8-7f9c-4e6f-b889-981fab92f8fb,1194,1,26,,61,Regular Play,Turkey,Kenan Karaman,Right Midfield,0.873259,3788741,8541,,,,,0.9912389784527128,Complete,12555,Okay Yokuşlu,Ground Pass,Left Foot,63.5,74.6,57.0,62.3
