id,index,period,timestamp,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,under_pressure,off_camera,out,counterpress,likelihood,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y,passing_accuracy
4565899e-1967-47c5-a55f-f8cdd9fbc9a5,693,1,00:17:19.419,17,,30,From Throw In,Wales,Joe Allen,Left Defensive Midfield,1.594264,3794689,10931,,,,,0.8830786365204502,Complete,11252,Daniel James,Ground Pass,Right Foot,74.21133,16.440691,87.8,2.9,0.85 (44/52)
5367ca57-3048-46cf-b290-68e1b9e11bfb,698,1,00:17:42.544,17,,32,From Keeper,Denmark,Kasper Schmeichel,Goalkeeper,3.937851,3794689,3815,,,,,0.5901315723540519,Incomplete,6302,Kasper Dolberg,High Pass,Drop Kick,16.16891,41.847874,85.1,47.8,0.7 (16/23)
e5ef0c27-d452-4a95-9dc7-e9b6ec0c934c,700,1,00:17:46.482,17,Recovery,32,From Keeper,Wales,Joe Rodon,Left Center Back,1.568287,3794689,11250,,,,,0.8067376819981593,Incomplete,4774,Connor Roberts,High Pass,Head,35.0,32.3,43.3,58.9,0.92 (36/39)
88400c85-b738-4dc7-87f0-94cdc4ef687d,709,1,00:17:50.224,17,,32,From Keeper,Denmark,Mikkel Damsgaard,Left Wing,2.587237,3794689,24443,True,,,,0.5466951004385658,Complete,6302,Kasper Dolberg,Ground Pass,Right Foot,80.29726,31.892475,108.7,20.5,0.88 (15/17)
dc16e218-124f-4736-ab0f-2f5624522f36,712,1,00:17:55.435,17,,32,From Keeper,Denmark,Kasper Dolberg,Center Forward,1.936405,3794689,6302,,,,,0.936870019664125,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,106.617645,19.550133,87.5,46.6,0.64 (9/14)
36f2b724-fa0a-469d-96fe-96213fd7c0e5,715,1,00:17:58.995,17,,32,From Keeper,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,2.072041,3794689,3570,,,,,0.4568680445041706,Complete,16554,Joakim Mæhle,High Pass,Right Foot,87.81518,47.22561,103.1,22.4,0.87 (53/61)
798da90c-de95-450a-9351-c1be6a6d8f5e,718,1,00:18:04.602,18,,32,From Keeper,Denmark,Joakim Mæhle,Left Back,1.383539,3794689,16554,,,,,0.9756790866052492,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,99.38814,18.763588,79.7,15.8,0.86 (37/43)
94919b65-6789-4a74-8b13-63000e163abc,721,1,00:18:07.324,18,,32,From Keeper,Denmark,Jannik Vestergaard,Left Center Back,0.86673,3794689,8815,,,,,0.9331411497727948,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,80.11957,17.53474,92.3,6.2,0.91 (52/57)
4a19d8f1-5a2d-490b-8cdd-a2cf5b11c9c1,724,1,00:18:09.671,18,,32,From Keeper,Denmark,Thomas Delaney,Left Center Midfield,2.232382,3794689,5527,,,,,0.38473452249501705,Complete,5524,Jens Stryger Larsen,High Pass,Left Foot,93.477905,9.92393,108.1,49.0,0.67 (18/27)
9821bebc-e739-419d-ba17-571ee7992ede,726,1,00:18:11.983,18,,32,From Keeper,Denmark,Jens Stryger Larsen,Right Back,0.790119,3794689,5524,,,,,0.7032352056476675,Incomplete,4447,Martin Braithwaite Christensen,Low Pass,Head,109.42166,50.95357,111.8,40.4,0.7 (43/61)
0059d2aa-5270-40e2-90fb-9ebf4974976b,730,1,00:18:15.717,18,Recovery,32,From Keeper,Denmark,Andreas Christensen,Center Defensive Midfield,1.913201,3794689,3959,True,,,,0.894034127412278,Complete,5534,Simon Thorup Kjær,Low Pass,,90.078125,36.792442,74.8,41.6,0.81 (22/27)
7273779d-7863-40ba-be80-ff431b8a8d93,733,1,00:18:18.776,18,,32,From Keeper,Denmark,Simon Thorup Kjær,Right Center Back,0.744708,3794689,5534,,,,,0.9585576291202608,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,73.03272,42.52787,84.5,48.2,0.92 (48/52)
e9a2e1b2-f60f-4eb7-8fc0-d6c3e2514a9f,736,1,00:18:20.858,18,,32,From Keeper,Denmark,Mikkel Damsgaard,Left Wing,1.545906,3794689,24443,,,,,0.9437717955538558,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,80.21787,42.473106,92.2,12.1,0.88 (15/17)
8aec09ef-863f-483c-9b66-0ba619de5b3b,740,1,00:18:27.512,18,,32,From Keeper,Denmark,Joakim Mæhle,Left Back,0.142503,3794689,16554,True,,,,0.013211160834480705,Incomplete,4447,Martin Braithwaite Christensen,Ground Pass,Left Foot,113.62774,23.371414,114.4,25.2,0.86 (37/43)
7fc71114-1f35-4005-8536-2cbce3bca797,743,1,00:19:19.846,19,Corner,33,From Corner,Denmark,Jens Stryger Larsen,Right Back,1.812014,3794689,5524,,,,,0.6272526647924835,Incomplete,,,High Pass,Right Foot,120.0,0.1,117.0,42.9,0.7 (43/61)
f566a1e0-b705-499a-a64a-6829ecaec83a,746,1,00:20:03.776,20,Corner,34,From Corner,Denmark,Jens Stryger Larsen,Right Back,1.434054,3794689,5524,,,,,0.6751143220721866,Incomplete,5534,Simon Thorup Kjær,Low Pass,Right Foot,118.52287,78.99309,112.9,43.9,0.7 (43/61)
dcb8ed17-731e-4e6c-8c17-e571b5c2226e,751,1,00:20:41.232,20,Corner,35,From Corner,Denmark,Jens Stryger Larsen,Right Back,1.439293,3794689,5524,,,,,0.5076165354861459,Incomplete,,,High Pass,Right Foot,119.625465,82.40032,112.4,42.1,0.7 (43/61)
e5196d0a-fed8-4b52-9ffd-bfb61a5b841f,754,1,00:20:46.859,20,Recovery,35,From Corner,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.88413,3794689,3570,True,,,,0.6206555539755969,Complete,24443,Mikkel Damsgaard,High Pass,Head,73.79977,61.435066,78.5,78.0,0.87 (53/61)
04d6053d-2a7a-488a-8746-4708a9e00792,756,1,00:20:48.743,20,,35,From Corner,Denmark,Mikkel Damsgaard,Left Wing,1.12138,3794689,24443,,,,,0.8188413534330157,Complete,3570,Pierre-Emile Højbjerg,Low Pass,Head,75.67016,75.65467,78.5,67.2,0.88 (15/17)
518e4031-ba14-4c08-8622-d8f208fb0bee,759,1,00:20:53.198,20,,35,From Corner,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,5.073245,3794689,3570,,,,,0.18767396751961626,Out,,,High Pass,Right Foot,86.86004,60.340244,113.6,0.6,0.87 (53/61)
79a155b6-e8ae-4a44-acb4-9038befabfac,760,1,00:21:26.873,21,Throw-in,36,From Throw In,Wales,Connor Roberts,Right Back,2.539285,3794689,4774,,,,,0.5141819366339386,Incomplete,3853,Kieffer Roberto Francisco Moore,High Pass,,25.3,80.0,49.7,74.6,0.94 (17/18)
998b799c-d75b-4ec5-8d39-e83f0b12e0cf,767,1,00:21:31.557,21,,37,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,3.256467,3794689,8815,,,,,0.9884631601525804,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,56.446526,11.59036,18.7,37.8,0.91 (52/57)
b4ed07be-3b6f-4a4f-81fd-2cfa8b280ae4,770,1,00:21:38.414,21,,37,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,2.384736,3794689,3815,,,,,0.7304190868178839,Complete,16554,Joakim Mæhle,High Pass,Right Foot,15.27094,39.642437,46.3,2.8,0.7 (16/23)
cad8b019-2f97-4178-99be-f933f665d0e8,773,1,00:21:45.279,21,,37,Regular Play,Denmark,Joakim Mæhle,Left Back,1.12821,3794689,16554,,,,,0.9907610387729336,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,47.02512,5.07758,30.2,24.6,0.86 (37/43)
941c5311-c939-4bb6-a176-63bd96e78088,776,1,00:21:47.340,21,,37,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.130407,3794689,8815,,,,,0.9759105597174804,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,27.63722,20.695225,36.0,45.6,0.91 (52/57)
f4e61cc1-ebf9-4e87-85db-443d4949d6e4,779,1,00:21:49.488,21,,37,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.940297,3794689,3570,,,,,0.8827620356435545,Complete,5524,Jens Stryger Larsen,Low Pass,Right Foot,34.03893,42.86583,44.8,76.7,0.87 (53/61)
43d93408-243f-4d9a-a072-7dc82c18c555,782,1,00:21:54.864,21,,37,Regular Play,Denmark,Jens Stryger Larsen,Right Back,1.773174,3794689,5524,,,,,0.9859314733131248,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,52.449196,77.51531,36.0,62.0,0.7 (43/61)
ca6128a2-d615-427b-9389-fa020bfc1879,785,1,00:21:59.278,21,,37,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,0.724375,3794689,5534,,,,,0.9512761859362758,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,37.68637,49.474445,44.9,62.0,0.92 (48/52)
555f2f7d-8c2b-4ee6-bbe3-cffe99126150,787,1,00:22:00.002,22,,37,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,0.738468,3794689,3570,,,,,0.9942723194036328,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,44.91008,55.154316,35.8,54.6,0.87 (53/61)
0dcf458e-307e-4524-80f1-97b72d651101,790,1,00:22:01.871,22,,37,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,1.126111,3794689,5534,,,,,0.985374699382362,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,35.13793,46.275585,33.4,33.8,0.92 (48/52)
c25dbc0c-674c-4995-87d0-01ff782902fb,796,1,00:22:05.214,22,,37,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.524914,3794689,8815,,,,,0.9798023494051156,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,40.07277,29.916573,52.6,8.3,0.91 (52/57)
b1f78725-f222-4b01-b503-add159868425,799,1,00:22:06.915,22,,37,Regular Play,Denmark,Joakim Mæhle,Left Back,0.887368,3794689,16554,,,,,0.9957039439929956,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,51.61744,6.80711,48.6,19.3,0.86 (37/43)
b9f470b7-af95-4d01-b6a4-f59b05d0f7d8,802,1,00:22:08.092,22,,37,Regular Play,Denmark,Thomas Delaney,Left Center Midfield,2.738149,3794689,5527,,,,,0.3435640028119191,Unknown,,,High Pass,Left Foot,49.33781,15.300224,75.4,4.3,0.67 (18/27)
baab303d-dcfb-4cb0-b262-f18ffd8935ab,806,1,00:22:28.143,22,Free Kick,38,From Free Kick,Denmark,Thomas Delaney,Left Center Midfield,4.376136,3794689,5527,,True,,,0.9925013694490749,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,74.2,7.8,56.3,19.5,0.67 (18/27)
fd2e6a60-2164-43b1-b7d2-b5553b7007a7,808,1,00:22:33.239,22,,38,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,1.397161,3794689,5534,,,,,0.9940971325817396,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,55.78148,23.92405,56.3,44.7,0.92 (48/52)
11b6cd7f-4b34-468f-b84b-c524791f251f,812,1,00:22:36.610,22,,38,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.475905,3794689,3570,True,,,,0.6914130605519497,Complete,24443,Mikkel Damsgaard,Low Pass,Left Foot,59.93649,43.036785,76.8,64.3,0.87 (53/61)
323369c0-96f5-4e82-96b4-b4dfff181e68,815,1,00:22:38.165,22,,38,From Free Kick,Denmark,Mikkel Damsgaard,Left Wing,1.241735,3794689,24443,,,,,0.9527200466189092,Complete,5524,Jens Stryger Larsen,Low Pass,Right Foot,76.45323,60.99938,70.9,77.8,0.88 (15/17)
d589570e-da1b-410d-962d-30c4c8608fa1,818,1,00:22:41.561,22,,38,From Free Kick,Denmark,Jens Stryger Larsen,Right Back,0.997589,3794689,5524,,,,,0.9308026546947092,Complete,4447,Martin Braithwaite Christensen,Ground Pass,Right Foot,79.49231,74.66007,87.3,61.4,0.7 (43/61)
7cb2c437-e1f6-4579-9277-59053dd6e3fc,821,1,00:22:42.559,22,,38,From Free Kick,Denmark,Martin Braithwaite Christensen,Right Wing,0.761881,3794689,4447,,,,,0.9904474821829944,Complete,5524,Jens Stryger Larsen,Ground Pass,Right Foot,87.35351,59.710155,79.1,70.2,0.71 (24/34)
3396e619-a9e2-468a-8040-806218c475c0,824,1,00:22:43.441,22,,38,From Free Kick,Denmark,Jens Stryger Larsen,Right Back,1.478718,3794689,5524,,,,,0.6515660801186101,Complete,5527,Thomas Delaney,Low Pass,Right Foot,79.38732,66.323364,108.0,63.5,0.7 (43/61)
a21589f8-eb82-4273-8d88-de50b6a20b41,827,1,00:22:46.931,22,,38,From Free Kick,Denmark,Thomas Delaney,Left Center Midfield,1.978666,3794689,5527,,,,,0.1533706529537098,Incomplete,16554,Joakim Mæhle,High Pass,Right Foot,116.28626,62.70431,111.8,32.0,0.67 (18/27)
f63adece-2097-4660-ade3-531cd707e85f,830,1,00:23:35.675,23,Corner,39,From Corner,Denmark,Jens Stryger Larsen,Right Back,1.374309,3794689,5524,,,,,0.36650872438934495,Complete,8815,Jannik Vestergaard,High Pass,Right Foot,120.0,0.1,113.0,34.1,0.7 (43/61)
61034699-67a3-40db-99d0-a5a05eb28986,835,1,00:24:04.903,24,Goal Kick,40,From Goal Kick,Wales,Danny Ward,Goalkeeper,1.170033,3794689,9914,,,,,0.9961738787871638,Complete,11250,Joe Rodon,Ground Pass,Right Foot,6.0,44.0,7.7,25.1,0.57 (12/21)
dfd99ce0-079b-40a4-971c-0e6c9eaba5d0,839,1,00:24:07.663,24,,40,From Goal Kick,Wales,Joe Rodon,Left Center Back,1.70978,3794689,11250,True,,,,0.4406224221316834,Complete,3086,Ben Davies,High Pass,Right Foot,5.9,25.5,40.4,2.9,0.92 (36/39)
b462751f-1732-41d8-8d6c-f010ff3513e4,843,1,00:24:10.312,24,,40,From Goal Kick,Wales,Ben Davies,Left Back,1.913631,3794689,3086,True,,,,0.8398618698754309,Incomplete,11252,Daniel James,Ground Pass,Right Foot,39.9,4.4,55.7,3.4,0.75 (27/36)
98cd0472-50bb-4e15-9c29-6373b6d5e867,850,1,00:24:14.352,24,,41,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,2.180952,3794689,3570,,,,,0.99009103662229,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,67.16945,71.06463,60.4,45.6,0.87 (53/61)
a9a30167-5b3a-4604-ae14-cf0e0292ba25,853,1,00:24:18.308,24,,41,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.378685,3794689,8815,,,,,0.9964584044694164,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,61.24901,44.78586,52.9,61.2,0.91 (52/57)
cf3ec070-c8df-4ea7-bf7f-c187df2f22c1,856,1,00:24:20.359,24,,41,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,0.85223,3794689,5534,,,,,0.9763385268484284,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,52.39323,58.01561,57.8,68.1,0.92 (48/52)
f6b8af76-d3e0-4ed5-b3a2-ed8366534d9f,859,1,00:24:22.167,24,,41,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.006706,3794689,3570,,,,,0.9319574104435854,Complete,3959,Andreas Christensen,Ground Pass,Left Foot,57.105373,60.70427,73.0,60.3,0.87 (53/61)
ee67a100-9387-4765-9218-d3021d17fca3,862,1,00:24:23.173,24,,41,Regular Play,Denmark,Andreas Christensen,Center Defensive Midfield,1.137532,3794689,3959,True,,,,0.9730096906865136,Out,5524,Jens Stryger Larsen,Ground Pass,Right Foot,71.36584,58.99471,73.4,80.0,0.81 (22/27)
173b25b8-0dab-4d27-8e45-bfae55d7d61f,864,1,00:24:29.153,24,Throw-in,42,From Throw In,Wales,Joe Allen,Left Defensive Midfield,1.194601,3794689,10931,,True,,,0.7636950612299354,Complete,11252,Daniel James,Low Pass,,46.5,0.1,74.0,3.4,0.85 (44/52)
789fd399-bb25-4e9f-b5ef-4064874a0b11,868,1,00:24:32.321,24,Recovery,43,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,3.898181,3794689,5534,True,,,,0.9774714344191072,Complete,3815,Kasper Schmeichel,Ground Pass,Left Foot,31.15235,72.38619,4.8,43.1,0.92 (48/52)
e2a33679-37c6-44e7-839d-0254a402d9ff,871,1,00:24:36.220,24,,43,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,1.947248,3794689,3815,True,,,,0.8491358383801406,Complete,5534,Simon Thorup Kjær,High Pass,Right Foot,3.72467,42.82692,21.0,73.5,0.7 (16/23)
0891d3dc-85e8-4158-895d-6fb84674372c,875,1,00:24:39.768,24,,43,Regular Play,Denmark,Simon Thorup Kjær,Right Center Back,1.296816,3794689,5534,True,,,,0.9018848045233556,Complete,5524,Jens Stryger Larsen,Ground Pass,Left Foot,20.67631,68.56568,37.1,78.6,0.92 (48/52)
fa47179d-6563-40bb-a8eb-0da5da9d4381,883,1,00:24:44.313,24,,43,Regular Play,Wales,Joe Allen,Left Defensive Midfield,0.768789,3794689,10931,True,,,,0.8994698954345949,Incomplete,3517,Aaron Ramsey,Ground Pass,Left Foot,103.24714,5.449942,102.0,11.2,0.85 (44/52)
e6097035-4e4c-4f80-b348-890ad103beb5,891,1,00:24:48.200,24,,43,Regular Play,Denmark,Jens Stryger Larsen,Right Back,2.152088,3794689,5524,,,,,0.2262670431036337,Complete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,1.26276,73.15123,39.5,75.8,0.7 (43/61)
fa771295-54e4-43ed-b3f0-4355d0c595d7,895,1,00:24:51.890,24,,43,Regular Play,Denmark,Martin Braithwaite Christensen,Right Wing,0.589903,3794689,4447,True,,,,0.9265623942669008,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,30.70674,68.00145,31.7,65.5,0.71 (24/34)
55132253-48d8-4247-bcd1-ee5df5b32a28,898,1,00:24:52.961,24,,43,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.446562,3794689,3570,,,,,0.9072081073874624,Unknown,,,Ground Pass,Left Foot,30.11621,61.399014,49.8,65.1,0.87 (53/61)
cb90f6b4-fbdc-4748-88d4-cd45fac2a95c,902,1,00:25:33.844,25,Free Kick,44,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,0.339307,3794689,5534,,,,,0.4503875445361581,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,59.108856,57.89617,62.4,63.4,0.92 (48/52)
d2b0d525-e0f7-4ac3-aba7-dcd4f5d697da,905,1,00:25:34.743,25,,44,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,2.649595,3794689,3570,,,,,0.9904706019103471,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,60.3124,58.35968,55.3,32.2,0.87 (53/61)
aaed749a-608e-4d16-9b46-da3dac7703d7,908,1,00:25:39.687,25,,44,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.647937,3794689,8815,,,,,0.9815383760025024,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,54.41694,32.086014,66.8,5.1,0.91 (52/57)
ada63ae0-728f-4350-a111-6deaf626dbd8,911,1,00:25:44.135,25,,44,From Free Kick,Denmark,Joakim Mæhle,Left Back,1.258122,3794689,16554,,,,,0.9898833204844796,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,67.56045,7.85688,51.6,23.8,0.86 (37/43)
1da513aa-0e19-4c21-8942-25942f4dde47,914,1,00:25:48.977,25,,44,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.263236,3794689,8815,,,,,0.9830047201997806,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Left Foot,56.3,24.6,65.0,39.6,0.91 (52/57)
fe14ad0c-b509-4d2d-8386-d343f485f6f7,917,1,00:25:50.240,25,,44,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.369795,3794689,3570,True,,,,0.9885571857089758,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,64.3048,38.30309,48.3,42.3,0.87 (53/61)
c4b4770c-cc7d-4977-aada-ceaf5875fe89,921,1,00:25:55.516,25,,44,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,1.145343,3794689,5534,True,,,,0.958662402066078,Complete,5524,Jens Stryger Larsen,Ground Pass,Left Foot,56.688087,48.25746,64.7,72.4,0.92 (48/52)
62563595-0a5c-43e0-af82-d96b7d7879d0,924,1,00:25:59.758,25,,44,From Free Kick,Denmark,Jens Stryger Larsen,Right Back,1.138117,3794689,5524,,,,,0.99168754727812,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,65.74545,72.283936,49.7,59.3,0.7 (43/61)
d46963be-69c1-4c77-a695-214282c012cf,927,1,00:26:03.633,26,,44,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,1.523092,3794689,5534,,,,,0.9319802524733724,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,42.72883,51.037964,56.1,44.7,0.92 (48/52)
9b2e5de4-a078-4edc-b284-fc56d1f85c5d,930,1,00:26:05.157,26,,44,From Free Kick,Denmark,Andreas Christensen,Center Defensive Midfield,1.137293,3794689,3959,True,,,,0.9854883304559796,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,54.6441,45.364094,39.9,34.9,0.81 (22/27)
b11affdd-53bf-44f5-b4b2-0bb45979f1d3,933,1,00:26:06.607,26,,44,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,2.056028,3794689,8815,,,,,0.9806265518427238,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,38.36429,36.98746,42.3,6.0,0.91 (52/57)
6c47e8ac-c3b6-4c57-bf01-aeac41178dd4,936,1,00:26:11.524,26,,44,From Free Kick,Denmark,Joakim Mæhle,Left Back,1.52967,3794689,16554,,,,,0.9873034825288916,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,46.64494,6.34224,44.9,26.3,0.86 (37/43)
430e1566-19c9-4057-9c7d-0c193442012a,939,1,00:26:15.053,26,,44,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.248865,3794689,8815,,,,,0.9881893104906991,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,42.72934,30.159935,42.8,51.9,0.91 (52/57)
85f6ec0f-d3eb-45b6-8297-3e4f0336d5ff,942,1,00:26:17.549,26,,44,From Free Kick,Denmark,Simon Thorup Kjær,Right Center Back,1.524282,3794689,5534,,,,,0.9844543140102454,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,41.42365,48.197803,44.0,23.6,0.92 (48/52)
6d8263cc-2f10-4399-b6d8-e573407d3e6d,945,1,00:26:20.115,26,,44,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,0.733881,3794689,8815,,,,,0.9629669889270854,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,46.26414,33.152054,57.5,24.7,0.91 (52/57)
69476a25-cbf6-46c3-9e55-073c9305f678,948,1,00:26:21.594,26,,44,From Free Kick,Denmark,Andreas Christensen,Center Defensive Midfield,1.223314,3794689,3959,,,,,0.977680905026198,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,54.62108,24.95026,60.2,2.5,0.81 (22/27)
b8a1b60f-1613-46b8-bb9f-cfc8170caa5d,951,1,00:26:23.804,26,,44,From Free Kick,Denmark,Joakim Mæhle,Left Back,1.176198,3794689,16554,,,,,0.8855299910351155,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,61.5,4.1,83.6,20.7,0.86 (37/43)
8a31e946-6011-4948-8e23-4f269a18374a,955,1,00:26:28.378,26,,44,From Free Kick,Denmark,Mikkel Damsgaard,Left Wing,0.990669,3794689,24443,True,,,,0.7771309977020625,Complete,6302,Kasper Dolberg,Ground Pass,Right Foot,90.97958,14.269806,97.4,25.8,0.88 (15/17)
2e1ae368-203d-429d-a49f-7203394c920c,961,1,00:27:57.121,27,Kick Off,45,From Kick Off,Wales,Aaron Ramsey,Center Attacking Midfield,1.53733,3794689,3517,,True,,,0.9981854569796356,Complete,10931,Joe Allen,Ground Pass,Right Foot,60.0,40.0,58.3,30.2,0.79 (37/47)
6243eaee-e239-4b11-abb4-7c6e9622d091,963,1,00:28:00.738,28,,45,From Kick Off,Wales,Joe Allen,Left Defensive Midfield,0.710834,3794689,10931,,,,,0.9971927809668281,Complete,3517,Aaron Ramsey,Ground Pass,Left Foot,62.689972,27.380949,57.6,34.7,0.85 (44/52)
942532d8-fc49-486f-aefa-d4a280fab71b,967,1,00:28:02.973,28,,45,From Kick Off,Wales,Aaron Ramsey,Center Attacking Midfield,1.661448,3794689,3517,,,,,0.9931192684468588,Complete,11250,Joe Rodon,Ground Pass,Right Foot,55.34468,34.51679,45.9,17.2,0.79 (37/47)
0c6c1565-c150-4def-b3fc-64415eacaef5,970,1,00:28:07.397,28,,45,From Kick Off,Wales,Joe Rodon,Left Center Back,1.669208,3794689,11250,,,,,0.590733334997098,Incomplete,11252,Daniel James,High Pass,Right Foot,49.144566,22.526588,87.6,15.9,0.92 (36/39)
e3967246-d597-47da-a9cd-f411d321063c,972,1,00:28:09.066,28,Recovery,46,Regular Play,Denmark,Jens Stryger Larsen,Right Back,1.659526,3794689,5524,,,,,0.951198160825184,Complete,4447,Martin Braithwaite Christensen,Low Pass,Right Foot,33.8147,64.87827,48.6,77.6,0.7 (43/61)
7e61fd53-4948-436e-b7fa-11905f499b4f,976,1,00:28:10.805,28,,46,Regular Play,Denmark,Martin Braithwaite Christensen,Right Wing,1.093063,3794689,4447,True,,,,0.43082970166224704,Complete,3570,Pierre-Emile Højbjerg,High Pass,Right Foot,47.76347,78.39734,58.9,65.4,0.71 (24/34)
635cd5e3-0b00-4286-b8c4-0315aff28a6e,978,1,00:28:12.018,28,,46,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,1.910163,3794689,3570,,,,,0.4193381798514551,Complete,6302,Kasper Dolberg,High Pass,Head,58.9,65.4,74.1,75.8,0.87 (53/61)
4e7b6577-f91e-41a8-8879-26b671b2793c,982,1,00:28:36.060,28,Throw-in,47,From Throw In,Wales,Ben Davies,Left Back,0.908449,3794689,3086,,,,,0.9924082651827748,Complete,10931,Joe Allen,Low Pass,,29.258867,1.3286219,25.4,8.6,0.75 (27/36)
91e05e6d-a6b1-440a-b0ae-747ad04ca44f,984,1,00:28:36.968,28,,47,From Throw In,Wales,Joe Allen,Left Defensive Midfield,0.943751,3794689,10931,,,,,0.8606446521278335,Complete,3086,Ben Davies,Low Pass,Right Foot,26.372803,9.8045635,29.9,2.5,0.85 (44/52)
586de66f-6726-4b66-a510-3081c213c6c9,987,1,00:28:37.912,28,,47,From Throw In,Wales,Ben Davies,Left Back,1.056771,3794689,3086,True,,,,0.9362759385501976,Complete,10931,Joe Allen,Low Pass,Left Foot,30.014511,4.0021644,24.1,4.6,0.75 (27/36)
fc17b49a-41ef-4c9a-b139-03534faa86ae,990,1,00:28:39.035,28,,47,From Throw In,Wales,Joe Allen,Left Defensive Midfield,0.078928,3794689,10931,,,,,0.00994325763270442,Incomplete,3086,Ben Davies,Ground Pass,Right Foot,24.260826,4.627707,27.2,5.0,0.85 (44/52)
fa829a26-cc45-43d0-8461-8d4f141291d4,995,1,00:28:41.964,28,,48,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Center Midfield,0.970628,3794689,3570,,,,,0.9627351165956292,Complete,6302,Kasper Dolberg,Ground Pass,Left Foot,94.07981,60.578293,103.1,64.6,0.87 (53/61)
