id,index,period,minute,type,possession,play_pattern,team,player,position,duration,match_id,player_id,off_camera,under_pressure,counterpress,outcome,recipient_id,recipient_name,height,body_part,location_x,location_y,location_end_x,location_end_y
e0aa309b-8ce0-4ed6-8db6-f936f822d1c0,755,1,18,,42,Regular Play,Russia,Daler Kuzyaev,Left Wing Back,1.773381,3788769,5179,,,,Complete,20845,Magomed Ozdoev,Ground Pass,Right Foot,58.605606,17.4329,54.5,36.6
13a6dbc3-6e30-460d-8c4a-2f7570c20b92,758,1,18,,42,Regular Play,Russia,Magomed Ozdoev,Right Defensive Midfield,2.259265,3788769,20845,,,,Complete,5170,Mário Figueira Fernandes,Ground Pass,Right Foot,52.4,41.5,59.5,63.7
79b94284-a9bd-48f3-b9f8-ef13f2f249a2,761,1,19,,42,Regular Play,Russia,Mário Figueira Fernandes,Right Wing Back,1.065243,3788769,5170,,,,Complete,6299,Aleksey Miranchuk,Ground Pass,Right Foot,85.50382,69.84169,90.9,74.7
a7bcf59b-cdc1-47ce-9ab9-1d163ed2a06c,764,1,19,,42,Regular Play,Russia,Aleksey Miranchuk,Right Wing,1.583312,3788769,6299,,,,Complete,5195,Artem Dzyuba,High Pass,Left Foot,90.9,71.9,106.0,50.2
fb69b706-3679-4d38-9af0-d058bc7cdf64,769,1,19,Goal Kick,43,From Goal Kick,Denmark,Kasper Schmeichel,Goalkeeper,3.797133,3788769,3815,,,,Incomplete,4447,Martin Braithwaite Christensen,High Pass,Right Foot,3.97091,40.918324,84.6,34.7
02cfd193-81fc-49ff-9024-ded2b2c6ba19,772,1,19,Recovery,44,Regular Play,Russia,Igor Diveev,Center Back,1.127134,3788769,31917,,True,,Complete,5171,Roman Zobnin,Low Pass,,35.5,45.4,43.0,32.3
0a7cb26a-46e9-4550-a42d-672ced4c68d6,776,1,19,,44,Regular Play,Russia,Roman Zobnin,Left Defensive Midfield,1.938413,3788769,5171,,True,,Complete,5170,Mário Figueira Fernandes,High Pass,Right Foot,42.3,27.3,32.9,58.4
5a65e52e-3f66-4784-8d7a-0b7588add0a7,779,1,19,,44,Regular Play,Russia,Mário Figueira Fernandes,Right Wing Back,2.812077,3788769,5170,,,,Incomplete,,,High Pass,Right Foot,45.909172,74.587135,77.1,27.0
7c56ea6f-45df-4473-977d-63a7d3d6184d,782,1,19,,45,Regular Play,Denmark,Andreas Christensen,Right Center Back,0.635632,3788769,3959,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,42.603264,40.27558,48.7,39.1
37636c9e-780a-45dd-8a27-6a48e722b80e,785,1,19,,45,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.26869,3788769,3570,,,,Complete,6797,Daniel Wass,Low Pass,Right Foot,48.23642,37.38139,48.0,59.0
a8157b9f-bc61-4b38-bf88-33d152989c9f,788,1,19,,45,Regular Play,Denmark,Daniel Wass,Right Wing Back,1.249561,3788769,6797,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,49.67171,59.37695,49.4,54.2
7ba9791f-c146-4585-96fe-9fb61d46c815,791,1,19,,45,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.310215,3788769,3570,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,50.01366,50.75468,46.6,27.0
bb356231-e781-4b3c-a2be-1f23c681432b,794,1,19,,45,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.932169,3788769,8815,,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,54.2,24.0,71.1,5.9
b0519958-ed0d-4e92-bb0e-668eccb09cd2,797,1,20,,45,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,1.679244,3788769,16554,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,71.52572,2.13055,65.6,17.8
140fc21d-5f5a-46bb-bb04-cafaf7f49dc9,800,1,20,,45,Regular Play,Denmark,Jannik Vestergaard,Left Center Back,1.453859,3788769,8815,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,65.21426,17.583584,70.5,31.8
61b653a9-381e-4e36-9ca6-e54083f24a07,803,1,20,,45,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.375433,3788769,3570,,,,Incomplete,5536,Yussuf Yurary Poulsen,Ground Pass,Right Foot,69.16466,30.469563,75.7,24.9
1361ec1b-3380-4a02-bd6f-0a9b6268e47d,816,1,20,,45,Regular Play,Russia,Aleksey Miranchuk,Right Wing,1.338662,3788769,6299,,True,,Complete,5171,Roman Zobnin,Ground Pass,Left Foot,78.302414,43.335114,89.0,52.2
006408bb-27f8-414d-84df-521b0daa8c0e,818,1,20,,45,Regular Play,Russia,Roman Zobnin,Left Defensive Midfield,0.63697,3788769,5171,,,,Incomplete,5177,Aleksandr Golovin,Low Pass,Right Foot,88.75145,53.381855,94.5,40.3
7f7f4dd0-03ca-4e41-8bea-3ad926e7c050,821,1,21,Corner,46,From Corner,Russia,Aleksey Miranchuk,Right Wing,0.719202,3788769,6299,,,,Unknown,,,High Pass,Left Foot,118.06275,1.7449676,111.9,36.6
bd2feb57-a595-43ad-b9e5-f5b7aa706458,824,1,21,Free Kick,47,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,2.585695,3788769,5534,True,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,8.6,41.4,35.0,16.4
f1cf14aa-e270-4a46-9989-0d330192e3ec,826,1,21,,47,From Free Kick,Denmark,Joakim Mæhle,Left Wing Back,1.160017,3788769,16554,,,,Complete,5527,Thomas Delaney,Ground Pass,Left Foot,55.75203,3.21587,49.8,13.5
685c0873-9a68-4c08-bb20-f1ab7cdc06b5,829,1,21,,47,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,1.530328,3788769,5527,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Left Foot,51.32361,11.98419,38.4,31.1
cadd72b1-fce2-4b7e-8f76-b4deb5096644,832,1,21,,47,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.317674,3788769,8815,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,39.47041,30.843426,50.1,52.8
1b01ae7b-4460-4bb8-bd13-c41c2b657009,835,1,21,,47,From Free Kick,Denmark,Andreas Christensen,Right Center Back,2.009761,3788769,3959,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,57.4,50.1,54.2,33.1
5b994fff-d8b7-40e9-b2d6-0fb8620f87bf,838,1,21,,47,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.070542,3788769,8815,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,77.6,37.3,68.4,44.6
b5e282f9-1457-483c-bb02-95b68a08bfe5,841,1,21,,47,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.285214,3788769,3959,,,,Complete,16554,Joakim Mæhle,Ground Pass,Right Foot,75.26722,34.05503,80.5,11.4
b951010c-2bf4-4d62-82f2-e7c26f846c6b,844,1,21,,47,From Free Kick,Denmark,Joakim Mæhle,Left Wing Back,0.517731,3788769,16554,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,101.54117,17.28093,105.5,26.0
b09ef34a-08cf-4357-8f61-055e23687bb4,847,1,21,,47,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,2.332974,3788769,5527,,,,Unknown,16554,Joakim Mæhle,Ground Pass,Left Foot,106.251656,23.523388,115.8,22.8
a817bf20-60bf-4adf-99eb-f039ccec380a,854,1,22,Free Kick,49,From Free Kick,Russia,Matvey Safonov,Goalkeeper,3.927747,3788769,21298,,,,Complete,5195,Artem Dzyuba,High Pass,Right Foot,9.714618,57.71768,73.9,72.4
157372a1-cf41-4588-a923-b45d7693918f,857,1,22,,49,From Free Kick,Russia,Artem Dzyuba,Center Forward,0.655032,3788769,5195,,,,Complete,5177,Aleksandr Golovin,Ground Pass,Right Foot,73.389496,64.570114,78.0,62.1
ca587f75-b52e-4dc7-ab3b-4ef5939d094b,859,1,22,,49,From Free Kick,Russia,Aleksandr Golovin,Left Wing,0.627548,3788769,5177,,,,Complete,6299,Aleksey Miranchuk,Ground Pass,Right Foot,78.6927,59.08573,78.3,70.3
f33acadf-5d79-49f9-86a4-1ed051378047,862,1,22,,49,From Free Kick,Russia,Aleksey Miranchuk,Right Wing,3.97871,3788769,6299,,,,Complete,5179,Daler Kuzyaev,High Pass,Left Foot,77.122406,57.806835,52.4,10.3
f3ad8666-05db-4082-9450-75f600f5ac5c,865,1,22,,49,From Free Kick,Russia,Daler Kuzyaev,Left Wing Back,1.278418,3788769,5179,,,,Complete,5177,Aleksandr Golovin,Ground Pass,Left Foot,58.477264,7.524611,79.6,18.8
3cf5de2e-61fd-4ddd-a878-c72638324ee2,867,1,22,,49,From Free Kick,Russia,Aleksandr Golovin,Left Wing,0.169774,3788769,5177,,,,Incomplete,5195,Artem Dzyuba,Ground Pass,No Touch,79.69048,23.778444,82.6,20.2
93d5ae17-aede-4b34-be2f-5d101d9d45ad,870,1,22,Recovery,50,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.05326,3788769,3570,,,,Complete,6797,Daniel Wass,Ground Pass,Left Foot,46.29287,60.24371,42.7,71.6
ab64e623-f59d-42fe-b69f-c0200b13fdd1,873,1,22,,50,Regular Play,Denmark,Daniel Wass,Right Wing Back,1.370514,3788769,6797,,,,Complete,5536,Yussuf Yurary Poulsen,Ground Pass,Right Foot,40.498566,70.05077,64.3,57.4
f48ce404-0c43-432c-b6a3-80753190b9de,887,1,22,Recovery,50,Regular Play,Russia,Magomed Ozdoev,Right Defensive Midfield,0.73127,3788769,20845,,True,,Pass Offside,5177,Aleksandr Golovin,Ground Pass,Right Foot,80.25019,20.834015,89.0,12.8
f0ffd4dc-ba34-440d-8dbf-b9aeb82a7fe1,889,1,23,Free Kick,51,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.71415,3788769,3959,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,30.61649,60.709713,33.1,57.0
803e425b-0b95-4160-a9c4-b5d7c41e6615,892,1,23,,51,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.307542,3788769,5534,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,35.7449,48.25812,48.7,43.2
586d15de-409b-49cc-9537-1c4b46ebbb17,896,1,23,,51,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,1.105699,3788769,5527,,True,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,48.510765,40.804214,37.5,47.8
bfe2450f-53ac-4abd-87f4-e6253eab3e1a,898,1,23,,51,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.815042,3788769,5534,True,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,39.3,51.5,19.8,57.6
7b4dd988-bed9-4aa8-aab1-f7fd013e6f7b,900,1,23,,51,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,2.188085,3788769,8815,True,,,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,18.2,57.6,8.6,42.5
6dafaccc-4e79-4bb7-99e7-8b23166565ef,902,1,23,,51,From Free Kick,Denmark,Kasper Schmeichel,Goalkeeper,1.538016,3788769,3815,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,12.95214,44.737583,42.1,61.8
c78c84ad-d18b-42f6-b698-fa4386b36fc8,906,1,23,,51,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.689474,3788769,3570,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,43.33999,67.99661,49.8,76.4
c1c7fa0e-3f03-4313-ba0f-4ccdc21509fa,909,1,23,,51,From Free Kick,Denmark,Daniel Wass,Right Wing Back,1.050677,3788769,6797,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,49.54308,74.4693,56.9,68.0
f3d624bb-3d78-4ecd-bc21-7090c80ec5a6,915,1,23,Free Kick,52,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.800272,3788769,3959,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,52.66263,60.283054,43.2,41.4
dfcd9170-a64f-47a0-bbfb-ba3a29b9f2bc,918,1,23,,52,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.177144,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,42.602425,39.46049,43.2,55.6
863a2f48-0467-4da8-8c2a-2dff6484074b,921,1,23,,52,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.464845,3788769,5534,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,42.0191,54.363087,53.5,51.2
c4d631cb-8323-4da8-a8d0-fe0c102d1b03,924,1,23,,52,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.329432,3788769,3959,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,52.53939,49.580772,42.5,55.8
9490c294-680e-4dd0-8792-d9f5be77f5b7,927,1,23,,52,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.616933,3788769,5534,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,39.54457,57.09808,61.3,77.8
6798c859-5da5-47b2-b781-24c9607df660,931,1,23,,52,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.925356,3788769,3570,,True,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,70.2,77.3,80.8,71.4
763a2505-4550-4522-a802-b064ae03ef58,934,1,24,,52,From Free Kick,Denmark,Mikkel Damsgaard,Left Attacking Midfield,1.459961,3788769,24443,,,,Incomplete,3570,Pierre-Emile Højbjerg,High Pass,Right Foot,78.55252,73.02174,101.6,59.5
0be16c50-e564-4b01-a2e3-59cf8d42146f,937,1,24,Recovery,52,From Free Kick,Russia,Roman Zobnin,Left Defensive Midfield,0.85864,3788769,5171,,,,Complete,5677,Fedor Kudryashov,Ground Pass,Right Foot,21.097633,14.835209,10.3,14.7
a96da8bc-5a2d-4c21-8b63-784a677c6bd0,940,1,24,,52,From Free Kick,Russia,Fedor Kudryashov,Left Center Back,1.018516,3788769,5677,,,,Incomplete,5195,Artem Dzyuba,High Pass,Left Foot,13.693734,16.079845,34.3,12.4
08a86d2e-4d32-4098-9b54-e3928810d69c,942,1,24,Recovery,52,From Free Kick,Denmark,Mikkel Damsgaard,Left Attacking Midfield,1.324174,3788769,24443,,,,Complete,5527,Thomas Delaney,High Pass,Head,87.86148,66.30552,74.3,52.4
ac34b737-84ce-43b5-9330-f77fbecc095a,944,1,24,,52,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,0.848972,3788769,5527,,,,Complete,24443,Mikkel Damsgaard,Low Pass,Head,74.24746,57.6208,82.4,61.1
6afd1577-4fcc-4e8e-9f56-42b91c7cb606,947,1,24,,52,From Free Kick,Denmark,Mikkel Damsgaard,Left Attacking Midfield,0.867121,3788769,24443,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,82.05018,59.18091,72.7,66.4
4477c187-3740-45d3-9e9b-96bbce885084,950,1,24,,52,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.042375,3788769,3959,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,73.0,66.6,85.1,68.0
fae1d725-ece8-4570-bdbb-89edf630518c,959,1,24,,52,From Free Kick,Russia,Daler Kuzyaev,Left Wing Back,1.080604,3788769,5179,,,,Complete,5195,Artem Dzyuba,High Pass,Right Foot,40.09848,19.004305,53.3,4.6
d5e87e32-9286-47b3-951a-2e18fb48e021,965,1,24,,52,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.377577,3788769,5534,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Right Foot,96.3,77.1,87.4,77.6
8e75df69-3baf-4e0a-8872-89bc6f0136d2,968,1,24,,52,From Free Kick,Denmark,Mikkel Damsgaard,Left Attacking Midfield,0.986056,3788769,24443,,,,Complete,5536,Yussuf Yurary Poulsen,Ground Pass,Right Foot,87.80354,74.31955,94.7,67.3
e55d9fae-1bca-4d11-ab25-b8a102110fdd,978,1,24,Free Kick,53,From Free Kick,Russia,Matvey Safonov,Goalkeeper,3.951375,3788769,21298,,,,Incomplete,5195,Artem Dzyuba,High Pass,Right Foot,11.4,5.5,71.9,4.1
548ba356-149b-44fd-96ae-c111541312b7,985,1,25,,53,From Free Kick,Denmark,Mikkel Damsgaard,Left Attacking Midfield,0.160402,3788769,24443,,,,Incomplete,,,Ground Pass,Right Foot,54.7627,78.094,56.0,77.1
a295acfd-e6e5-4f3c-8591-b60a0a7fe109,987,1,25,Recovery,53,From Free Kick,Russia,Daler Kuzyaev,Left Wing Back,0.462513,3788769,5179,,,,Complete,5177,Aleksandr Golovin,Ground Pass,Right Foot,72.43828,5.872649,68.4,6.2
912cdca7-89fc-4c18-8e3e-acbed5d14ecb,993,1,25,Free Kick,54,From Free Kick,Russia,Daler Kuzyaev,Left Wing Back,0.851494,3788769,5179,,,,Complete,5177,Aleksandr Golovin,Ground Pass,Right Foot,74.73256,10.669336,74.8,8.0
3e8b4a8e-8796-435c-a2cd-48f6b5c2a156,996,1,26,,54,From Free Kick,Russia,Aleksandr Golovin,Left Wing,1.36462,3788769,5177,,,,Complete,6299,Aleksey Miranchuk,Ground Pass,Right Foot,75.49078,13.6898,75.8,30.7
c1839a03-466b-4475-9411-fd506c1cb1af,999,1,26,,54,From Free Kick,Russia,Aleksey Miranchuk,Right Wing,2.053718,3788769,6299,,,,Incomplete,,,High Pass,Left Foot,77.596306,32.335,110.6,46.5
09172b2d-01c4-49bf-9214-0b2e907d3c95,1001,1,26,Recovery,54,From Free Kick,Russia,Georgiy Dzhikiya,Right Center Back,1.627794,3788769,16583,,,,Complete,20845,Magomed Ozdoev,High Pass,Head,96.751564,52.96491,104.4,67.8
12d7db09-291e-4943-b4a8-cfb4e00be2ef,1005,1,26,,54,From Free Kick,Russia,Magomed Ozdoev,Right Defensive Midfield,0.28751,3788769,20845,,True,,Incomplete,5170,Mário Figueira Fernandes,Low Pass,Right Foot,103.41967,65.38049,106.0,64.6
21e0954c-f638-4f2e-9ceb-7223e3abacc3,1011,1,26,,55,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,0.270388,3788769,16554,,,,Incomplete,,,Ground Pass,Left Foot,13.7,5.9,15.7,6.4
3601c151-db8b-41fb-a8ad-cd9682b44333,1013,1,26,Throw-in,56,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,0.876461,3788769,16554,,,,Complete,5527,Thomas Delaney,Low Pass,,18.5,0.1,31.8,7.7
22fe1bdc-62bd-435f-84bd-92db8c7fe24a,1016,1,26,,56,From Throw In,Denmark,Thomas Delaney,Left Defensive Midfield,0.718745,3788769,5527,,,,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,32.0,7.7,25.3,5.2
65e5640d-55da-4c7e-b63d-fe86d515ea5c,1020,1,26,,56,From Throw In,Denmark,Joakim Mæhle,Left Wing Back,1.933697,3788769,16554,,True,,Incomplete,5536,Yussuf Yurary Poulsen,High Pass,Right Foot,26.5,7.0,53.0,18.3
384d86d9-cebb-464e-aba6-271b2586f28f,1022,1,26,Recovery,56,From Throw In,Russia,Roman Zobnin,Left Defensive Midfield,1.738006,3788769,5171,,,,Incomplete,6299,Aleksey Miranchuk,High Pass,Head,66.55965,65.11853,75.8,59.1
63617430-b228-4422-8542-fc9cdd0950f0,1025,1,26,Recovery,56,From Throw In,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,2.017067,3788769,3570,,True,,Incomplete,5527,Thomas Delaney,High Pass,,44.48438,15.36005,40.7,9.3
e4ca9ad5-8ff3-41fc-9bfe-8e7e6ee338bf,1027,1,26,Recovery,57,Regular Play,Russia,Magomed Ozdoev,Right Defensive Midfield,0.969916,3788769,20845,,,,Complete,5195,Artem Dzyuba,Low Pass,Head,78.18006,72.05688,84.9,66.9
3a57cb8e-0637-4edc-b853-2a33c75d0d0e,1030,1,26,,57,Regular Play,Russia,Artem Dzyuba,Center Forward,1.089696,3788769,5195,,,,Complete,20845,Magomed Ozdoev,High Pass,Right Foot,84.63558,68.14593,85.8,76.5
5241be69-b05e-40bd-ac44-86db9dc84567,1040,1,26,,58,Regular Play,Denmark,Joakim Mæhle,Left Wing Back,1.142855,3788769,16554,,,,Incomplete,5536,Yussuf Yurary Poulsen,Ground Pass,Right Foot,46.4,4.8,50.8,11.2
0cd0534b-6a61-4204-9083-a422603bbe94,1044,1,26,Recovery,58,Regular Play,Denmark,Thomas Delaney,Left Defensive Midfield,4.711207,3788769,5527,,,,Unknown,6797,Daniel Wass,High Pass,Left Foot,44.91259,0.924995,63.1,62.5
76840751-ee9d-40ca-886c-040e7f71d6e4,1050,1,27,Free Kick,59,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.531735,3788769,3959,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Right Foot,62.09033,56.310383,56.7,52.2
f8f401c4-aee2-42ab-87e4-4122891c7bb4,1053,1,27,,59,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,2.899062,3788769,5534,,,,Incomplete,6797,Daniel Wass,High Pass,Right Foot,59.072258,50.47012,108.7,58.3
86e1abb7-827b-4871-8006-416163b4fd32,1059,1,27,,59,From Free Kick,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,1.119017,3788769,3570,,,,Complete,24443,Mikkel Damsgaard,Ground Pass,Left Foot,109.4,77.6,108.9,65.2
4670cb5f-da84-4c85-b4be-791ce95ebec0,1066,1,27,,59,From Free Kick,Russia,Fedor Kudryashov,Left Center Back,5.44489,3788769,5677,,,,Incomplete,5195,Artem Dzyuba,High Pass,Left Foot,5.338572,18.387348,70.3,8.7
964d0202-57d0-447b-9785-8595746f2ee2,1069,1,27,Recovery,59,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,3.455687,3788769,8815,,,,Complete,3815,Kasper Schmeichel,Ground Pass,Left Foot,50.97902,68.043236,13.2,49.4
57dea706-8622-4138-826b-753d3162d267,1072,1,28,,59,From Free Kick,Denmark,Kasper Schmeichel,Goalkeeper,1.843091,3788769,3815,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,13.37684,47.894047,25.1,62.0
459cc16a-d38e-4ae5-b340-7fe202913bcc,1075,1,28,,59,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.108814,3788769,8815,,,,Complete,5527,Thomas Delaney,Ground Pass,Right Foot,25.217514,58.84786,32.0,55.4
087f822b-2e0d-44d6-b88b-5bd75183dd46,1078,1,28,,59,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,2.247365,3788769,5527,,,,Complete,16554,Joakim Mæhle,Ground Pass,Left Foot,31.86201,47.98142,43.4,7.0
4fb9f02b-abc6-46b8-8c95-2b4143fdc498,1082,1,28,,59,From Free Kick,Denmark,Joakim Mæhle,Left Wing Back,1.665318,3788769,16554,,True,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,43.7,7.7,34.7,28.1
be4f3e43-8722-412b-afac-99b795a9eeb1,1085,1,28,,59,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.075684,3788769,3959,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,28.35517,28.52777,30.4,42.1
1998b38d-3917-499d-8dab-0f73e8bc650e,1088,1,28,,59,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.474786,3788769,8815,,,,Complete,5534,Simon Thorup Kjær,Ground Pass,Left Foot,31.226006,46.547447,36.1,76.0
af120d10-310c-4efd-84da-54d01c8e6c7a,1091,1,28,,59,From Free Kick,Denmark,Simon Thorup Kjær,Center Back,1.382122,3788769,5534,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,36.132805,66.72079,33.6,58.8
80d22368-4ef9-467d-9696-7196dba0c1fe,1094,1,28,,59,From Free Kick,Denmark,Jannik Vestergaard,Left Center Back,1.374784,3788769,8815,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,30.473724,52.58268,26.7,32.2
3110d32e-6a47-420f-b89a-d675e62c943e,1097,1,28,,59,From Free Kick,Denmark,Andreas Christensen,Right Center Back,1.968372,3788769,3959,,,,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,22.42332,37.184036,5.0,41.4
f0e476c5-d788-45e0-ab11-0b87b8ee7c02,1100,1,28,,59,From Free Kick,Denmark,Kasper Schmeichel,Goalkeeper,2.02919,3788769,3815,,,,Incomplete,5527,Thomas Delaney,Ground Pass,Right Foot,5.545906,42.12255,46.4,55.6
2af4eb82-2d21-4a1c-a230-8ef71456b54c,1104,1,28,Recovery,59,From Free Kick,Denmark,Thomas Delaney,Left Defensive Midfield,1.3,3788769,5527,,,,Complete,5536,Yussuf Yurary Poulsen,Ground Pass,Left Foot,42.3413,52.91912,52.6,49.4
dd95cae9-bf59-47b2-b45d-cbd274c4e179,1107,1,28,,59,From Free Kick,Denmark,Yussuf Yurary Poulsen,Center Forward,2.021945,3788769,5536,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,55.39367,54.21175,73.7,77.1
fb224ec4-8a05-4c2f-87e2-23d73426610b,1110,1,28,,59,From Free Kick,Denmark,Daniel Wass,Right Wing Back,1.78193,3788769,6797,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,83.45261,62.902767,85.3,42.8
22fa22f2-1883-4ef6-93bc-fd571b71d068,1115,1,29,Goal Kick,60,From Goal Kick,Russia,Matvey Safonov,Goalkeeper,3.577071,3788769,21298,,,,Complete,5195,Artem Dzyuba,High Pass,Right Foot,5.2160854,35.78451,71.4,24.3
f6ab4b2f-70f5-4f3d-bfc2-29a18e5176d4,1118,1,29,,60,From Goal Kick,Russia,Artem Dzyuba,Center Forward,1.357451,3788769,5195,,True,,Incomplete,5179,Daler Kuzyaev,Low Pass,,73.48121,22.421192,68.9,12.4
30b99e14-1ff0-484c-a289-7ca67055bc28,1120,1,29,Recovery,61,Regular Play,Denmark,Mikkel Damsgaard,Left Attacking Midfield,1.118289,3788769,24443,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,50.31182,64.87777,35.6,74.1
f73194f8-6046-42a5-be0a-67bca1fbd979,1124,1,29,,61,Regular Play,Denmark,Daniel Wass,Right Wing Back,0.97377,3788769,6797,,True,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,34.80958,69.099014,33.4,63.1
140626ba-f5bb-4350-95c2-91e56cb949a2,1127,1,29,,61,Regular Play,Denmark,Andreas Christensen,Right Center Back,1.186731,3788769,3959,,,,Complete,3570,Pierre-Emile Højbjerg,Ground Pass,Right Foot,31.78321,61.839466,46.2,62.0
d19e861e-8628-4069-9ac0-b7667e6a63e3,1130,1,29,,61,Regular Play,Denmark,Pierre-Emile Højbjerg,Right Defensive Midfield,0.839428,3788769,3570,,,,Complete,6797,Daniel Wass,Ground Pass,Right Foot,44.68792,61.387856,37.7,76.2
a39d1b20-0c81-45b6-99f0-a649496b9eff,1133,1,29,,61,Regular Play,Denmark,Daniel Wass,Right Wing Back,1.541748,3788769,6797,,,,Complete,3959,Andreas Christensen,Ground Pass,Right Foot,37.30475,70.137726,29.0,64.7
578aa7c4-1b1d-4a27-81c5-0d136e0438ba,1136,1,29,,61,Regular Play,Denmark,Andreas Christensen,Right Center Back,3.356701,3788769,3959,,,,Complete,3815,Kasper Schmeichel,Ground Pass,Right Foot,30.51847,61.995872,14.6,45.1
9f992460-76dd-48a0-a72b-40a10a57dafb,1139,1,29,,61,Regular Play,Denmark,Kasper Schmeichel,Goalkeeper,1.049615,3788769,3815,,,,Complete,8815,Jannik Vestergaard,Ground Pass,Right Foot,15.38053,42.08322,21.0,30.9
